chance_of_playing_next_round,chance_of_playing_this_round,player_code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,player_type_id,ep_next,ep_this,event_points,first_name,form,player_id,in_dreamteam,news,news_added,now_cost,photo,PPG,second_name,selected_by_percent,status,team_id,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,total_minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,PP90,PPMM,VAPM
100.0,100.0,199796,0,0,1,-1,1,2,3.3,3.8,5,Matthew,3.3,44,False,,2021-10-18 09:00:15.283229,51,199796.jpg,3.1,Cash,4.4,a,2,7,74,760329,14617,575950,5503,0.6,14.5,Cash,2117,1,1,8,33,0,0,0,7,0,0,3,359,406.2,299.0,317.0,102.3,79,31,78,15,87,5,63,5,,,,,,,3.1459612659423715,0.607843137254902,0.21568627450980396
100.0,0.0,199798,0,0,-1,1,1,2,-0.7,0.0,0,Ezri,-0.7,45,False,,2022-02-10 01:00:14.709143,49,199798.jpg,2.8,Konsa Ngoyo,0.9,a,2,7,59,206968,773,222479,1795,-0.1,12.0,Konsa,1798,2,0,6,33,0,0,0,3,2,0,3,268,328.4,40.3,209.0,57.6,127,51,326,112,145,25,193,60,,,,,,,2.9532814238042273,0.5714285714285714,0.16326530612244894
0.0,0.0,203368,0,0,0,0,0,2,0.0,0.0,0,Frédéric,0.0,46,False,Joined Strasbourg on a season-long loan - Expected back 01 Jul,2021-08-31 22:00:09.208512,45,203368.jpg,0.0,Guilbert,0.0,u,2,7,0,449,0,2017,4,0.0,0.0,Guilbert,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,611,233,607,232,588,230,613,232,,,,,,,,0.0,-0.4444444444444444
0.0,0.0,213345,0,0,-1,1,0,4,0.0,0.0,0,Wesley,0.0,47,False,Season-long loan to Club Brugge,2021-09-13 08:02:12.064717,54,213345.jpg,1.0,Moraes,0.1,u,2,7,1,9629,0,27083,30,0.0,0.2,Wesley,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.5,0.0,0.0,694,87,460,65,690,87,694,87,,,,,,,90.0,0.18518518518518517,-0.18518518518518517
0.0,0.0,217487,0,0,0,0,0,4,0.0,0.0,0,Mbwana Ally,0.0,48,False,Transferred to Fenerbahce,2021-07-11 07:37:45.166277,55,217487.jpg,0.0,Samatta,0.0,u,2,7,0,0,0,71,0,0.0,0.0,Samatta,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,702,90,700,90,699,90,702,90,,,,,,,,0.0,-0.36363636363636365
0.0,0.0,221239,0,0,0,0,0,4,0.0,0.0,0,Keinan,0.0,49,False,Joined Nottingham Forest on a season-long loan - Expected back 01 Jul,2022-01-03 09:00:17.242336,45,221239.jpg,1.0,Davis,1.7,u,2,7,1,347758,0,397503,3241,0.0,0.2,Davis,11,0,0,0,0,0,0,0,0,0,0,0,2,0.4,1.0,0.0,0.1,490,63,448,61,599,72,494,65,,,,,,,8.181818181818182,0.2222222222222222,-0.2222222222222222
100.0,100.0,230046,0,0,-1,1,0,3,1.3,1.8,1,Douglas Luiz,1.3,50,False,,2021-11-01 00:00:12.434721,44,230046.jpg,2.5,Soares de Paulo,1.8,a,2,7,50,526003,2199,472593,3207,0.3,11.4,Douglas Luiz,1650,0,3,6,24,0,0,0,4,0,0,1,279,282.0,373.2,57.0,71.4,168,62,54,38,308,161,151,79,2.0,,1.0,,,,2.7272727272727275,0.5681818181818181,0.11363636363636363
100.0,100.0,232653,0,0,3,-3,3,3,5.7,6.2,2,Jacob,5.7,51,False,,2021-11-01 00:00:12.445541,48,232653.jpg,3.4,Ramsey,8.7,a,2,7,75,1017273,37814,277096,18170,1.2,15.6,Ramsey,1513,5,1,7,21,0,0,0,4,0,0,6,272,374.8,194.9,293.0,86.6,94,36,143,88,97,56,99,60,,,,,,,4.461335095836087,0.7083333333333334,0.2916666666666667
100.0,100.0,18892,0,0,-3,3,0,2,0.7,1.2,1,Ashley,0.7,52,False,,2021-12-17 14:30:13.768260,47,18892.jpg,2.3,Young,0.4,a,2,7,32,59689,180,109768,296,0.1,6.8,Young,765,0,2,2,14,0,0,0,0,0,0,0,133,124.0,137.8,93.0,35.5,315,122,185,45,250,71,280,91,,,5.0,,,,3.764705882352941,0.4893617021276595,0.0638297872340425
100.0,100.0,101188,0,0,-4,4,0,2,1.7,2.2,2,Lucas,1.7,168,False,,2021-11-02 00:30:36.685445,51,101188.jpg,2.4,Digne,9.3,a,2,7,44,944912,24555,1537551,11215,0.3,8.6,Digne,1620,0,1,4,29,1,0,0,5,0,0,5,262,306.0,465.0,147.0,92.0,146,62,26,5,190,41,85,12,1.0,,4.0,,,,2.4444444444444446,0.47058823529411764,0.07843137254901959
100.0,100.0,84939,0,0,-3,3,0,4,1.0,1.5,2,Danny,1.0,337,False,,2021-11-30 14:30:14.844783,77,84939.jpg,3.2,Ings,7.4,a,2,7,58,1328970,3949,3620879,6466,0.1,7.5,Ings,1226,4,2,4,21,0,0,0,2,0,0,6,194,228.4,82.0,420.0,72.7,219,26,256,38,54,23,146,29,,,,,2.0,,4.257748776508972,0.4155844155844156,0.15584415584415587
100.0,100.0,215711,0,0,-2,2,0,3,0.3,0.8,1,Leon,0.3,492,False,,2021-12-02 00:00:16.405439,63,215711.jpg,2.5,Bailey,0.4,a,2,7,28,79447,190,246538,141,0.0,4.4,Bailey,457,1,3,1,8,0,0,0,2,0,0,1,83,119.4,79.8,188.0,38.9,327,139,263,152,164,88,263,122,,,3.0,,,,5.514223194748359,0.39682539682539686,0.07936507936507936
0.0,0.0,447715,0,0,-1,1,0,3,0.0,0.0,0,Aaron,0.0,496,False,Joined Cheltenham Town on loan until the end of the season - Expected back 01 Jul,2022-01-11 12:30:16.624831,44,447715.jpg,0.0,Ramsey,0.2,u,2,7,0,25784,0,30718,277,0.0,0.0,Ramsey,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,587,221,581,222,556,217,590,222,,,,,,,,0.0,-0.45454545454545453
0.0,0.0,481624,0,0,0,0,0,3,0.0,0.0,0,Jaden,0.0,497,False,Joined Stoke City on loan until the end of the season - Expected back 01 Jul,2022-01-21 13:30:20.197682,50,481624.jpg,1.0,Philogene-Bidace,0.0,u,2,7,1,1105,0,2485,10,0.0,0.2,Philogene-Bidace,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,688,281,687,282,680,282,688,281,,,,,,,22.5,0.2,-0.2
100.0,100.0,478912,0,0,0,0,0,3,0.7,1.2,0,Carney,0.7,526,False,,2021-09-10 10:30:14.999868,45,478912.jpg,1.4,Chukwuemeka,0.1,a,2,7,13,7169,178,7200,125,0.2,2.9,Chukwuemeka,186,0,1,0,3,0,0,0,0,0,0,0,39,37.0,29.2,47.0,11.5,415,177,357,179,319,163,395,173,,,,,,,6.290322580645161,0.3111111111111111,-0.13333333333333336
0.0,0.0,433979,0,0,0,0,0,4,0.0,0.0,0,Cameron,0.0,568,False,Joined Preston on loan until the end of the season - Expected back 01 Jul,2022-01-24 22:30:12.618160,45,433979.jpg,1.0,Archer,1.0,u,2,7,3,271066,0,210071,2894,0.0,0.7,Archer,24,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.8,18.0,1.6,637,73,452,63,378,56,473,60,,,,,,,11.25,0.2222222222222222,-0.2222222222222222
,,248164,0,0,0,0,0,1,0.0,0.5,0,Viljami,0.0,596,False,,,40,248164.jpg,0.0,Sinisalo,0.1,a,2,7,0,7875,101,5461,86,0.0,0.0,Sinisalo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,532,61,520,40,481,27,536,61,,,,,,,,0.0,-0.5
,,515597,0,0,0,0,0,2,0.0,0.5,0,Lamare,0.0,610,False,,,40,515597.jpg,0.0,Bogarde,0.1,a,2,7,0,10785,77,8212,136,0.0,0.0,Bogarde,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,563,219,551,219,514,210,567,219,,,,,,,,0.0,-0.5
,,490094,0,0,0,0,0,3,0.0,0.5,0,Tim,0.0,638,False,,,45,490094.jpg,0.0,Iroegbunam,0.0,a,2,7,0,293,24,180,10,0.0,0.0,Iroegbunam,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,657,262,653,263,637,261,657,262,,,,,,,,0.0,-0.4444444444444444
0.0,0.0,462381,0,0,0,0,0,1,0.0,0.0,0,Filip,0.0,650,False,Season long loan to Marschall,2022-02-09 11:09:25.609893,40,462381.jpg,0.0,Marschall,0.0,u,2,7,0,933,0,603,29,0.0,0.0,Marschall,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,545,65,533,44,495,31,549,65,,,,,,,,0.0,-0.5
,,536110,0,0,0,0,0,2,0.0,0.5,0,Josh,0.0,670,False,,,40,536110.jpg,0.0,Feeney,0.0,a,2,7,0,434,43,194,30,0.0,0.0,Feeney,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,565,220,553,220,516,211,569,220,,,,,,,,0.0,-0.5
,,84583,0,0,3,-3,1,3,6.7,7.2,2,Philippe,6.7,681,False,,,73,84583.jpg,5.8,Coutinho Correia,19.1,a,2,7,29,1967427,66719,237851,48806,0.9,4.0,Coutinho,352,2,2,1,5,0,0,0,0,0,0,3,91,122.8,86.8,121.0,33.1,320,134,243,141,213,116,291,136,3.0,,2.0,,,,7.414772727272727,0.7945205479452054,0.5205479452054794
,,465390,0,0,0,0,0,2,0.0,0.5,0,Kaine,0.0,684,False,,,40,465390.jpg,0.0,Hayden,0.0,a,2,7,0,478,61,177,28,0.0,0.0,Hayden,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,548,206,536,206,498,196,552,206,,,,,,,,0.0,-0.5
,,111782,0,0,0,0,0,1,0.0,0.5,0,Robin,0.0,691,False,,,40,111782.jpg,0.0,Olsen,0.0,a,2,7,0,1519,144,420,51,0.0,0.0,Olsen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,516,52,504,31,465,18,520,52,,,,,,,,0.0,-0.5
,,487835,0,0,0,0,0,3,0.0,0.5,0,Benjamin,0.0,703,False,,,45,487835.jpg,0.0,Chrisene,0.0,a,2,7,0,162,35,50,14,0.0,0.0,Chrisene,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,655,260,651,261,635,259,655,260,,,,,,,,0.0,-0.4444444444444444
,,61810,0,0,0,0,0,2,2.2,1.7,0,Pontus,2.7,76,False,,,45,61810.jpg,2.8,Jansson,6.2,a,3,94,74,1316157,5057,949220,7257,0.6,16.4,Jansson,2331,1,3,5,42,0,0,0,5,0,0,7,406,494.8,42.6,260.0,80.1,40,13,319,107,112,12,121,25,,,,,,,2.8571428571428568,0.6222222222222222,0.17777777777777773
100.0,100.0,128295,0,0,0,0,0,3,3.5,3.0,7,Christian,4.0,77,False,,2021-12-27 01:30:11.247407,50,128295.jpg,2.6,Nørgaard,0.6,a,3,94,66,189980,2302,191296,676,0.8,13.2,Nørgaard,2216,2,2,5,41,0,0,0,6,0,0,1,336,475.6,259.5,347.0,108.7,44,17,97,64,74,42,48,34,,,,,,,2.6805054151624548,0.52,0.12000000000000002
75.0,75.0,144485,0,0,0,0,1,4,-0.4,-0.8,0,Ivan,0.0,78,False,Lack of match fitness - 75% chance of playing,2022-02-10 01:00:14.772875,65,144485.jpg,3.7,Toney,8.6,d,3,94,77,2368476,1350,3923686,25422,0.0,11.8,Toney,1890,6,2,4,35,0,0,0,5,0,0,10,268,397.6,326.3,747.0,147.0,84,6,69,8,11,5,24,6,,,,,1.0,,3.666666666666667,0.5692307692307692,0.26153846153846155
75.0,25.0,154138,0,0,-4,4,0,3,-0.4,-0.2,0,Tariqe,0.0,79,False,Lack of match fitness - 75% chance of playing,2021-11-30 17:30:16.450591,51,154138.jpg,0.0,Fosu-Henry,0.0,d,3,94,0,2148,15,8776,36,0.0,0.0,Fosu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,690,283,689,284,682,284,690,283,,,,,,,,0.0,-0.3921568627450981
100.0,100.0,154561,0,0,-2,2,1,1,4.2,3.7,2,David,4.7,80,False,,2021-10-26 22:00:11.833421,43,154561.jpg,4.0,Raya Martin,3.3,a,3,94,48,950761,7083,996826,1873,1.1,11.2,Raya,1080,0,0,4,13,0,0,0,0,0,35,4,238,278.8,0.0,0.0,27.7,173,22,562,55,529,43,321,22,,,,,,,4.0,0.9302325581395349,0.46511627906976744
100.0,100.0,174932,0,0,0,0,1,3,1.5,1.0,2,Sergi,2.0,81,False,,2022-01-12 00:00:19.620196,55,174932.jpg,2.8,Canós,1.2,a,3,94,69,413931,1054,435469,1192,0.4,12.5,Canós,1874,2,3,6,35,1,0,0,6,0,0,5,232,322.4,221.3,361.0,90.5,132,50,126,82,71,41,90,53,5.0,,5.0,,,,3.3137673425827106,0.509090909090909,0.14545454545454542
100.0,100.0,183656,0,0,-2,2,0,3,0.8,0.3,2,Pelenda Joshua,1.3,82,False,,2021-08-09 06:00:12.543954,53,183656.jpg,1.3,Dasilva,0.0,a,3,94,4,867,61,1939,21,0.2,0.8,Dasilva,124,0,0,0,2,0,0,0,0,0,0,0,16,17.6,22.2,4.0,4.4,442,187,367,184,416,199,438,193,,,,,4.0,,2.903225806451613,0.24528301886792456,-0.1320754716981132
100.0,100.0,194010,0,0,0,0,1,2,2.2,1.7,1,Rico,2.7,83,False,,2022-01-14 14:30:11.680538,45,194010.jpg,3.0,Henry,0.9,a,3,94,65,248974,1431,245454,843,0.6,14.4,Henry,1743,2,0,5,28,0,0,0,2,0,0,3,260,280.0,156.9,152.0,59.1,170,71,171,41,186,39,185,54,,,,,,,3.356282271944923,0.6666666666666666,0.2222222222222222
100.0,100.0,204580,0,0,0,0,1,3,0.8,0.3,1,Vitaly,1.3,84,False,,2022-02-10 01:00:14.804449,50,204580.jpg,2.8,Janelt,0.1,a,3,94,55,36361,81,35930,124,0.3,11.0,Janelt,1453,2,0,6,26,0,0,0,2,0,0,5,214,301.6,241.0,244.0,78.7,151,55,110,74,123,67,127,73,4.0,,,,,,3.4067446662078456,0.5599999999999999,0.15999999999999998
,,205836,0,0,-2,2,0,3,0.8,0.3,1,Saman,1.3,85,False,,,53,205836.jpg,1.7,Ghoddos,0.0,a,3,94,26,3072,20,5605,39,0.2,4.9,Ghoddos,423,1,2,0,4,0,0,0,2,0,0,0,105,115.6,94.0,115.0,32.6,332,141,234,138,218,118,295,137,3.0,,4.0,,,,5.531914893617021,0.32075471698113206,-0.05660377358490567
75.0,100.0,207283,0,0,-1,1,0,3,1.1,1.0,1,Mathias,2.0,86,False,Knock - 75% chance of playing,2022-02-19 20:00:13.551577,49,207283.jpg,1.9,Jensen,0.0,d,3,94,37,13337,16,13817,160,0.4,7.6,Jensen,1066,0,1,1,22,0,0,0,0,0,0,2,177,193.0,411.5,104.0,70.9,245,98,41,30,236,128,152,80,1.0,,,,,,3.123827392120075,0.38775510204081626,-0.020408163265306138
0.0,0.0,213687,0,0,-1,1,0,2,0.0,0.0,0,Charlie,0.0,87,False,Joined Sheffield United on loan until the end of the season - Expected back 01 Jul,2021-12-22 23:30:17.959237,39,213687.jpg,1.7,Goode,1.3,u,3,94,10,341735,0,357695,1972,0.0,2.6,Goode,448,0,0,1,6,0,0,0,3,0,0,0,64,54.8,82.7,24.0,16.0,387,149,252,68,358,130,375,138,,,,,,,2.0089285714285716,0.4358974358974359,-0.07692307692307694
0.0,0.0,216620,0,0,-2,2,0,4,0.0,0.0,0,Marcus,0.0,88,False,Joined Hull City on loan until the end of the season - Expected back 01 Jul,2022-01-31 23:30:19.239414,53,216620.jpg,1.6,Forss,0.1,u,3,94,11,25518,0,34226,234,0.0,2.1,Forss,203,0,1,0,4,0,0,0,0,0,0,0,35,20.8,12.5,55.0,8.7,432,52,399,54,312,52,414,52,,,,,,,4.876847290640394,0.30188679245283023,-0.07547169811320753
100.0,100.0,226956,-1,1,-3,3,1,2,-0.2,-0.7,0,Mads,0.3,89,False,,2021-12-27 17:30:14.481372,42,226956.jpg,2.0,Roerslev Rasmussen,0.1,a,3,94,28,13813,53,13601,345,0.1,6.7,Roerslev,901,1,1,0,22,0,0,0,0,0,0,3,117,164.2,77.0,71.0,31.3,269,103,268,76,282,86,300,99,,,,,,,2.7968923418423977,0.47619047619047616,0.0
100.0,100.0,228044,0,0,-2,2,0,2,-0.5,-1.0,0,Mads,0.0,90,False,,2021-08-25 08:00:07.948174,43,228044.jpg,1.2,Bech Sørensen,0.0,a,3,94,6,2250,28,9176,44,0.0,1.4,Sørensen,379,0,0,0,7,0,0,0,1,0,0,0,55,56.6,41.9,22.0,12.1,384,146,320,108,365,135,390,144,,,,,,,1.424802110817942,0.27906976744186046,-0.186046511627907
100.0,100.0,231065,0,0,0,0,1,2,2.5,2.0,1,Ethan,3.0,91,False,,2021-12-11 13:00:10.514460,45,231065.jpg,2.8,Pinnock,3.3,a,3,94,70,823598,2387,757133,2372,0.7,15.6,Pinnock,2134,1,1,5,37,0,0,0,0,0,0,5,413,534.4,139.1,327.0,100.0,28,6,184,44,82,4,69,9,,,,,,,2.9522024367385193,0.6222222222222222,0.17777777777777773
0.0,0.0,235448,0,0,0,0,0,1,0.0,0.0,0,Ellery,0.0,92,False,Season long loan to Burton Albion,2021-07-08 07:34:45.360782,40,235448.jpg,0.0,Balcombe,0.0,u,3,94,0,0,0,733,4,0.0,0.0,Balcombe,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,529,59,517,38,478,25,533,59,,,,,,,,0.0,-0.5
0.0,0.0,420922,0,0,-1,1,0,3,0.0,0.0,0,Jan,0.0,93,False,Transferred to Viborg,2022-01-13 08:59:29.431624,44,420922.jpg,0.0,Zamburek,0.6,u,3,94,0,68354,0,92307,739,0.0,0.0,Zamburek,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,585,219,580,221,554,215,588,220,,,,,,,,0.0,-0.45454545454545453
0.0,0.0,434024,0,0,-1,1,0,1,0.0,0.0,0,Patrik,0.0,94,False,Transferred to Viking Fotballklubb,2022-01-31 15:30:11.481244,39,434024.jpg,0.0,Gunnarsson,1.4,u,3,94,0,158906,0,152137,1686,0.0,0.0,Gunnarsson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,506,47,491,23,452,10,510,47,,,,,,,,0.0,-0.5128205128205129
0.0,0.0,434662,0,0,-1,1,0,4,0.0,0.0,0,Halil,0.0,95,False,Season-long loan to Galatasaray,2021-09-03 10:39:05.211891,54,434662.jpg,0.0,Dervişoğlu,0.0,u,3,94,0,1259,0,4366,3,0.0,0.0,Dervişoğlu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,695,88,692,88,691,88,695,88,,,,,,,,0.0,-0.37037037037037035
100.0,100.0,446008,0,0,-3,3,0,3,1.5,1.0,2,Bryan,2.0,96,False,,2022-02-05 20:30:16.333805,52,446008.jpg,3.2,Mbeumo,1.1,a,3,94,73,649456,4657,656459,2390,0.4,14.0,Mbeumo,1869,3,3,5,33,0,0,0,2,0,0,3,190,269.0,346.9,488.0,109.8,181,67,61,43,47,27,46,32,2.0,,1.0,,2.0,,3.515248796147673,0.6153846153846154,0.23076923076923078
0.0,0.0,481405,0,0,-1,1,0,3,0.0,0.0,0,Mads,0.0,97,False,Joined FC Nordsjælland on loan until the end of the season - Expected back 01 Jul,2022-01-31 13:00:12.379514,44,481405.jpg,1.0,Bidstrup,0.1,u,3,94,4,7635,0,10829,97,0.0,0.9,Bidstrup,36,0,0,0,0,0,0,0,0,0,0,0,11,6.6,0.7,0.0,0.8,464,197,453,207,564,224,481,208,,,,,,,10.0,0.22727272727272727,-0.22727272727272727
100.0,100.0,428580,0,0,-1,1,0,3,0.2,-0.3,0,Frank,0.7,479,False,,2022-01-01 17:00:19.568871,49,428580.jpg,1.8,Onyeka,0.1,a,3,94,33,13301,20,16378,76,0.1,6.7,Onyeka,1008,0,2,3,18,0,0,0,4,0,0,0,112,93.0,73.2,174.0,33.7,352,146,271,155,171,92,288,134,,,,,,,2.9464285714285716,0.36734693877551017,-0.040816326530612235
100.0,100.0,191866,0,0,-1,1,0,2,3.5,3.0,5,Kristoffer,4.0,483,False,,2021-10-30 17:30:16.530438,44,191866.jpg,2.8,Ajer,0.5,a,3,94,37,94064,1471,116367,273,0.9,8.4,Ajer,1105,0,1,4,19,0,0,0,2,0,0,2,195,204.0,53.1,82.0,34.0,237,93,289,87,267,79,287,93,,,,,,,3.013574660633484,0.6363636363636362,0.18181818181818177
0.0,0.0,232247,0,0,-1,1,0,2,0.0,0.0,0,Dominic,0.0,498,False,Joined Ipswich Town on loan until the end of the season - Expected back 01 Jul,2022-01-27 23:00:14.318228,44,232247.jpg,1.5,Thompson,0.0,u,3,94,3,2586,0,5048,50,0.0,0.7,Thompson,146,0,0,0,3,0,0,0,0,0,0,0,12,15.8,1.2,6.0,2.3,444,169,441,167,410,153,458,168,,,,,,,1.8493150684931505,0.3409090909090909,-0.11363636363636363
100.0,100.0,432160,0,0,-1,1,0,3,0.2,-0.3,1,Shandon,0.7,499,False,,2021-10-03 23:00:17.188231,49,432160.jpg,1.7,Baptiste,0.0,a,3,94,32,8660,27,9348,76,0.1,6.5,Baptiste,836,1,0,2,14,0,0,0,0,1,0,2,108,124.0,97.1,125.0,34.4,316,131,229,135,206,111,285,132,,,,,,,3.4449760765550237,0.346938775510204,-0.06122448979591837
100.0,100.0,216646,0,0,-2,2,0,3,1.5,1.0,2,Yoane,2.0,524,False,,2022-02-05 20:30:17.532952,58,216646.jpg,2.3,Wissa,0.1,a,3,94,42,17378,191,19149,194,0.3,7.2,Wissa,675,3,0,1,12,0,0,0,0,0,0,3,119,156.6,44.6,197.0,39.1,283,117,316,166,155,84,261,121,,,,,,,5.6,0.396551724137931,0.051724137931034454
,,240796,0,0,0,0,0,1,-0.5,-1.0,0,Álvaro,0.0,556,False,,,45,240796.jpg,2.6,Fernández,0.7,a,3,94,31,161453,211,114522,1752,0.0,6.9,Fernández,1080,0,0,1,24,1,0,0,0,0,49,2,218,353.2,0.0,0.0,35.2,110,17,625,73,608,64,282,17,,,,,,,2.5833333333333335,0.5777777777777778,0.13333333333333336
,,450550,0,0,-1,1,0,2,-0.5,-1.0,0,Finley,0.0,569,False,,,39,450550.jpg,1.0,Stevens,0.3,a,3,94,1,39229,437,27594,400,0.0,0.3,Stevens,14,0,0,0,0,0,0,0,0,0,0,0,4,8.6,10.3,2.0,2.1,460,173,411,153,419,158,459,169,,,,,,,6.428571428571428,0.25641025641025644,-0.25641025641025644
75.0,25.0,48760,0,0,0,0,0,2,-0.4,-0.2,0,Mathias,0.0,594,False,Lack of match fitness - 75% chance of playing,2021-11-06 19:30:13.752270,45,48760.jpg,1.7,Jorgensen,0.0,d,3,94,12,10651,8,10708,38,0.0,2.7,Zanka,426,1,0,0,10,0,0,0,2,0,0,0,57,96.4,44.6,55.0,19.6,348,135,315,105,311,99,358,124,,,,,,,2.535211267605634,0.37777777777777777,-0.06666666666666668
,,220695,0,0,0,0,0,3,-0.5,-1.0,0,Paris,0.0,614,False,,,45,220695.jpg,0.0,Maghoma,0.0,a,3,94,0,1794,38,1454,43,0.0,0.0,Maghoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,620,237,616,238,598,235,622,238,,,,,,,,0.0,-0.4444444444444444
,,503300,0,0,0,0,0,1,-0.5,-1.0,0,Matthew,0.0,619,False,,,40,503300.jpg,0.0,Cox,0.1,a,3,94,0,141584,105,137561,189,0.0,0.0,Cox,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,560,67,548,46,511,33,564,67,,,,,,,,0.0,-0.5
,,461558,0,0,0,0,0,3,-0.5,-1.0,0,Maxwell,0.0,628,False,,,45,461558.jpg,0.0,Haygarth,0.0,a,3,94,0,466,12,360,21,0.0,0.0,Haygarth,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,647,254,643,255,628,253,648,254,,,,,,,,0.0,-0.4444444444444444
,,460029,0,0,0,0,0,4,-0.5,-1.0,0,Nathan,0.0,640,False,,,45,460029.jpg,0.0,Young-Coombes,0.4,a,3,94,0,84908,2648,54970,2016,0.0,0.0,Young-Coombes,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,645,77,640,80,626,78,646,78,,,,,,,,0.0,-0.4444444444444444
,,450539,0,0,0,0,0,3,-0.5,-1.0,0,Myles,0.0,662,False,,,45,450539.jpg,0.0,Peart-Harris,0.0,a,3,94,0,441,26,266,32,0.0,0.0,Peart-Harris,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,643,251,638,251,624,250,644,251,,,,,,,,0.0,-0.4444444444444444
,,57513,0,0,0,0,0,1,-0.5,-1.0,0,Jonas,0.0,673,False,,,45,57513.jpg,1.0,Lössl,0.0,a,3,94,2,966,36,540,37,0.0,0.4,Lössl,180,0,0,0,5,0,0,0,0,0,2,0,21,15.4,0.0,0.0,1.6,445,36,592,67,571,58,472,36,,,,,,,1.0,0.2222222222222222,-0.2222222222222222
75.0,0.0,80607,0,0,0,0,0,3,-0.4,0.0,0,Christian,0.0,699,False,Lack of match fitness - 75% chance of playing,2022-02-08 14:00:16.270820,55,80607.jpg,0.0,Eriksen,0.1,d,3,94,0,16796,676,9834,729,0.0,0.0,Eriksen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,697,286,694,286,693,286,697,286,,,,,,,,0.0,-0.36363636363636365
100.0,100.0,39155,0,0,-2,2,0,3,1.3,1.8,1,Adam,1.3,53,False,,2022-01-17 16:00:18.271690,53,39155.jpg,2.0,Lallana,0.2,a,4,36,40,24632,143,36571,204,0.2,7.5,Lallana,1508,0,1,6,18,0,0,0,4,0,0,0,229,201.2,160.0,167.0,53.0,241,96,170,103,176,96,216,102,,,,,,,2.387267904509284,0.37735849056603776,0.0
100.0,100.0,49262,0,0,0,0,0,1,0.0,0.5,0,Jason,0.0,54,False,,2022-01-19 01:00:13.663777,40,49262.jpg,2.0,Steele,2.0,a,4,36,2,342838,260,376745,1845,0.0,0.5,Steele,90,0,0,0,2,0,0,0,0,0,3,0,17,28.8,0.0,0.0,2.9,426,33,501,28,462,15,451,33,,,,,,,2.0,0.5,0.0
100.0,100.0,60307,0,0,-3,3,0,3,1.3,1.8,0,Pascal,1.3,55,False,,2021-09-11 17:30:15.909181,57,60307.jpg,2.4,Groß,0.3,a,4,36,40,175047,72,204691,289,0.2,7.0,Groß,1170,0,2,5,13,0,0,1,0,0,0,1,213,238.8,548.5,195.0,98.3,206,79,12,10,156,85,71,45,2.0,,6.0,,1.0,,3.076923076923077,0.42105263157894735,0.07017543859649121
