chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
100.0,100.0,165153,-1,1,-2,2,0,4,2.5,2.5,2,Timo,2.0,117,False,,2020-09-15T00:00:14.393762Z,93,165153.jpg,2.8,Werner,20.6,False,,a,5,8,11,412833,28494,2102692,393314,0.2,1.2,Werner,360,0,1,1,6,0,0,0,0,0,0,0,36,34.8,41.6,167.0,24.4,206,26,92,10,12,7,40,15,,,,,,
,,173879,0,0,-2,2,0,4,4.5,4.5,5,Tammy,4.0,118,False,,,73,173879.jpg,4.0,Abraham,2.7,False,,a,5,8,12,43876,16932,174703,16488,0.5,1.6,Abraham,191,1,1,1,3,0,0,0,0,0,0,0,38,42.0,15.5,113.0,17.1,169,18,188,27,28,17,69,18,,,,,2.0,
100.0,100.0,176413,0,0,-2,2,0,3,0.8,0.8,1,Christian,0.3,119,False,,2020-09-14T22:30:19.934227Z,83,176413.jpg,1.0,Pulisic,3.3,False,,a,5,8,1,114849,63738,602304,25093,0.0,0.1,Pulisic,7,0,0,0,0,0,0,0,0,0,0,0,7,5.4,0.3,0.0,0.6,313,140,330,161,574,234,335,149,6.0,,,,,
,,184341,0,0,-1,1,1,3,5.2,5.2,0,Mason,4.7,120,False,,,69,184341.jpg,5.3,Mount,6.6,False,,a,5,8,16,232757,20416,349675,103750,0.7,2.3,Mount,270,1,1,0,6,0,0,0,0,0,0,2,67,74.0,86.3,91.0,25.1,79,31,26,18,35,16,37,19,2.0,,1.0,,,
,,194794,-1,1,-2,2,0,2,0.5,0.5,0,Fikayo,0.0,121,False,,,48,194794.jpg,0.0,Tomori,0.3,False,,a,5,8,0,4655,613,15027,2398,0.0,0.0,Tomori,45,0,0,0,2,0,0,0,0,0,0,0,8,26.6,0.1,0.0,2.7,233,90,333,124,445,177,296,109,,,,,,
,,209046,0,0,-2,2,0,3,3.5,3.5,3,Callum,3.0,122,False,,,58,209046.jpg,3.3,Hudson-Odoi,0.4,False,,a,5,8,10,18329,4724,25501,4869,0.5,1.7,Hudson-Odoi,137,1,0,1,0,0,0,0,0,0,0,0,44,46.6,59.5,49.0,15.5,151,62,54,39,75,40,83,49,4.0,,,,,
,,225796,0,0,1,-1,1,2,1.2,1.2,0,Reece,0.7,123,False,,,51,225796.jpg,5.3,James,13.7,False,,a,5,8,16,902297,31516,457585,201459,0.1,3.1,James,270,1,1,0,6,0,0,0,1,0,0,4,86,138.4,125.0,17.0,28.1,12,1,10,4,188,52,27,1,1.0,,,,,
0.0,0.0,243568,0,0,0,0,0,3,0.0,0.0,0,Billy,0.0,124,False,Knee injury - Expected back 31 Oct,2020-08-15T10:00:11.591471Z,45,243568.jpg,0.0,Gilmour,0.1,False,,i,5,8,0,1774,161,5903,960,0.0,0.0,Gilmour,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,471,184,461,185,428,166,476,184,,,,,,
75.0,100.0,172850,1,-1,1,-1,1,2,4.9,6.5,18,Benjamin,6.0,232,False,Foot injury - 75% chance of playing,2020-10-13T20:30:13.983738Z,56,172850.jpg,18.0,Chilwell,8.7,False,,d,5,8,18,565221,494435,104836,55974,1.1,3.2,Chilwell,90,1,1,1,0,0,0,0,0,0,0,3,51,64.2,56.7,27.0,14.8,102,36,62,13,142,33,94,23,3.0,,,,,
100.0,100.0,51090,0,0,0,0,0,2,2.8,2.8,6,Thiago,2.3,490,False,,2020-09-10T14:00:07.889166Z,55,51090.jpg,3.5,Thiago,2.5,False,,a,5,8,7,59687,18175,115224,9474,0.4,1.3,Thiago Silva,162,0,0,1,3,0,0,0,0,0,0,0,41,40.0,15.3,2.0,5.8,177,70,190,49,278,99,230,76,,,,,,
,,219847,0,0,-1,1,0,3,4.5,4.5,6,Kai,4.0,500,False,,,84,219847.jpg,3.5,Havertz,8.5,False,,a,5,8,14,337632,47092,622489,86927,0.5,1.7,Havertz,304,0,2,1,4,0,0,0,0,0,0,0,50,60.2,82.9,42.0,18.5,113,42,27,19,98,52,57,34,,,,,,
25.0,,228286,0,0,0,0,0,1,0.9,3.5,6,Edouard,3.0,548,False,Thigh injury - 25% chance of playing,2020-10-09T00:00:14.848511Z,50,228286.jpg,6.0,Mendy,1.6,False,,d,5,8,6,122675,76724,35757,24254,0.6,1.2,Mendy,90,0,0,1,0,0,0,0,0,0,0,0,20,5.0,0.0,0.0,0.5,314,23,521,53,511,53,340,23,,,,,,
100.0,0.0,94245,0,0,-2,2,0,4,0.7,0.0,0,Michy,0.7,108,False,,2020-09-27T12:30:10.890923Z,58,94245.jpg,1.0,Batshuayi,0.7,False,,a,6,31,2,19247,1381,116324,7510,0.1,0.3,Batshuayi,24,0,0,0,0,0,0,0,0,0,0,0,2,1.4,0.3,3.0,0.4,345,40,329,44,261,45,346,44,,,,,,
50.0,25.0,19419,0,0,0,0,0,2,0.0,-0.1,0,Gary,0.0,125,False,Lack of match fitness - 50% chance of playing,2020-08-15T10:00:11.611500Z,45,19419.jpg,0.0,Cahill,0.1,False,,d,6,31,0,727,215,3147,371,0.0,0.0,Cahill,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,432,171,416,170,376,154,437,171,,,,,,
75.0,,20066,-1,1,-1,1,0,1,0.0,-0.5,0,Wayne,0.0,126,False,Hamstring injury - 75% chance of playing,2020-10-15T01:00:16.946989Z,44,20066.jpg,0.0,Hennessey,0.6,False,,d,6,31,0,5575,1025,20479,3529,0.0,0.0,Hennessey,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,391,38,375,17,331,15,397,38,,,,,,
100.0,100.0,40784,0,0,0,0,0,2,1.0,0.5,0,Mamadou,1.0,127,False,,2020-08-15T10:00:11.633422Z,45,40784.jpg,1.0,Sakho,0.3,False,,a,6,31,3,15674,3388,7370,2598,0.2,0.7,Sakho,270,0,0,0,7,0,0,0,0,0,0,0,28,33.6,1.6,6.0,4.2,209,80,287,104,238,73,264,91,,,,,,
,,40836,0,0,0,0,1,1,1.7,1.2,0,Vicente,1.7,128,False,,,50,40836.jpg,3.8,Guaita,4.6,False,,a,6,31,15,240085,42557,135890,28227,0.3,3.0,Guaita,360,0,0,1,7,0,0,0,0,0,13,3,69,94.2,0.0,0.0,9.4,49,4,510,50,495,49,159,5,,,,,,
50.0,25.0,49413,0,0,0,0,0,2,0.0,-0.1,0,James,0.0,129,False,Lack of match fitness - 50% chance of playing,2020-08-15T10:00:11.660937Z,45,49413.jpg,0.0,Tomkins,0.0,False,,d,6,31,0,113,34,340,48,0.0,0.0,Tomkins,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,439,173,424,173,384,157,444,173,,,,,,
,,50471,-1,1,-1,1,0,3,1.7,1.2,2,James,1.7,130,False,,,54,50471.jpg,2.0,McArthur,0.2,False,,a,6,31,8,2925,429,7809,1318,0.3,1.5,McArthur,338,0,0,1,5,0,0,0,1,0,0,0,40,72.4,44.3,13.0,13.0,84,33,85,61,198,103,114,61,,,,,,
75.0,,50472,0,0,0,0,0,3,1.5,1.5,2,James,2.0,131,False,Hamstring injury - 75% chance of playing,2020-10-14T10:00:21.275991Z,45,50472.jpg,2.0,McCarthy,2.5,False,,d,6,31,8,104066,5773,100135,22025,0.4,1.8,McCarthy,316,0,0,1,5,0,0,0,1,0,0,0,44,47.4,24.6,8.0,8.0,146,59,142,86,216,112,185,92,5.0,,,,,
100.0,100.0,54861,0,0,0,0,0,4,0.3,-0.2,0,Christian,0.3,132,False,,2020-09-06T03:00:11.019701Z,55,54861.jpg,1.0,Benteke,0.2,False,,a,6,31,1,13862,1196,19973,1656,0.1,0.2,Benteke,8,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,4.0,0.4,543,56,544,59,257,44,345,43,,,,,,
,,55037,0,0,0,0,0,3,4.3,3.8,2,Cheikhou,4.3,133,False,,,50,55037.jpg,4.0,Kouyaté,0.7,False,,a,6,31,16,45527,6718,20560,7984,0.9,3.2,Kouyaté,360,1,0,1,7,0,0,0,0,0,0,2,55,98.4,10.7,65.0,17.5,44,18,226,124,53,27,63,38,,,,,,
,,55494,0,0,0,0,0,2,0.3,-0.2,0,Joel,0.3,134,False,,,45,55494.jpg,1.8,Ward,1.7,False,,a,6,31,7,42859,5855,58742,11141,0.1,1.6,Ward,360,0,0,1,7,0,0,0,2,0,0,0,39,58.0,14.8,4.0,7.7,119,43,192,51,246,77,193,57,,,,,,
,,58786,-1,1,-2,2,0,2,0.0,-0.5,0,Martin,0.0,135,False,,,43,58786.jpg,0.0,Kelly,0.6,False,,a,6,31,0,3555,579,45522,4733,0.0,0.0,Kelly,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,386,146,369,145,324,125,391,146,,,,,,
50.0,25.0,59125,0,0,0,0,0,4,0.0,-0.1,0,Connor,0.0,136,False,Lack of match fitness - 50% chance of playing,2020-09-06T03:00:11.034332Z,45,59125.jpg,0.0,Wickham,0.8,False,,d,6,31,0,23698,1993,59486,8399,0.0,0.0,Wickham,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,441,44,427,48,387,48,446,49,,,,,,
,,60252,0,0,1,-1,0,3,5.3,4.8,2,Andros,5.3,137,False,,,61,60252.jpg,6.0,Townsend,3.6,False,,a,6,31,24,291868,38581,119697,45972,0.9,3.9,Townsend,360,1,2,1,7,0,0,0,0,0,0,4,82,108.6,122.3,42.0,27.3,31,13,11,7,96,50,32,16,3.0,,3.0,,,
,,66975,0,0,-2,2,0,3,0.7,0.2,1,Luka,0.7,138,False,,,58,66975.jpg,1.0,Milivojevic,0.4,False,,a,6,31,3,4770,521,39547,4150,0.1,0.5,Milivojevic,41,0,0,0,2,0,0,0,0,0,0,0,16,19.8,34.0,0.0,5.3,256,105,108,72,552,222,242,113,1.0,,1.0,,1.0,
50.0,25.0,74230,0,0,-1,1,0,2,0.0,-0.1,0,Patrick,0.0,139,False,Lack of match fitness - 50% chance of playing,2020-08-15T10:00:11.682747Z,54,74230.jpg,0.0,van Aanholt,0.1,False,,d,6,31,0,2242,1808,4243,1110,0.0,0.0,van Aanholt,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,538,206,535,206,526,203,542,206,2.0,,2.0,,2.0,
,,80146,-1,1,-2,2,0,4,3.0,2.5,2,Jordan,3.0,140,False,,,58,80146.jpg,2.8,Ayew,3.4,False,,a,6,31,11,66834,8418,273658,40983,0.5,1.9,Ayew,341,0,1,1,7,0,0,0,0,0,0,0,14,27.0,6.1,70.0,10.3,232,28,241,36,46,21,145,25,,,,,4.0,
,,82403,0,0,2,-2,1,3,6.0,5.5,2,Wilfried,6.0,141,False,,,72,82403.jpg,6.5,Zaha,20.0,False,,a,6,31,26,1212408,142202,562702,222601,0.8,3.6,Zaha,360,3,0,1,7,0,0,0,1,0,0,3,64,109.8,59.2,152.0,32.2,29,12,55,40,15,6,18,9,,,,,3.0,
75.0,0.0,86417,0,0,0,0,0,3,1.7,0.0,0,Jeffrey,2.3,142,False,Muscle injury - 75% chance of playing,2020-09-27T22:00:12.368852Z,55,86417.jpg,4.5,Schlupp,0.1,False,,d,6,31,9,7646,49,9464,2028,0.4,1.6,Schlupp,154,0,1,2,0,0,0,0,1,0,0,1,27,37.8,35.0,22.0,9.5,193,80,105,71,163,89,156,78,,,,,,
,,141020,0,0,-1,1,0,3,0.0,-0.5,0,Max,0.0,143,False,,,49,141020.jpg,0.0,Meyer,0.0,False,,a,6,31,0,798,119,2390,365,0.0,0.0,Meyer,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,501,197,493,198,471,184,505,197,,,,,,
100.0,100.0,173954,0,0,-1,1,0,3,0.7,0.2,1,Jairo,0.7,144,False,,2020-09-17T13:00:13.792094Z,44,173954.jpg,1.0,Riedewald,0.4,False,,a,6,31,2,26337,5907,15214,4761,0.2,0.5,Riedewald,20,0,0,0,2,0,0,0,0,0,0,0,6,1.4,0.7,0.0,0.2,343,156,306,149,357,144,351,158,,,,,,
0.0,0.0,232423,0,0,0,0,0,2,0.0,0.0,0,Nathan,0.0,145,False,Knee injury - Unknown return date,2020-08-26T09:30:07.992498Z,40,232423.jpg,0.0,Ferguson,1.1,False,,i,6,31,0,21099,4873,57170,11850,0.0,0.0,Ferguson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,377,138,361,138,315,117,382,138,,,,,,
,,244723,0,0,1,-1,0,2,2.0,1.5,0,Tyrick,2.0,146,False,,,41,244723.jpg,3.0,Mitchell,26.3,False,,a,6,31,12,1077859,137946,237728,75403,0.5,2.9,Mitchell,360,0,1,1,7,0,0,0,0,0,0,0,54,59.4,10.1,2.0,7.2,115,41,231,71,262,88,204,62,,,,,,
,,466955,-1,1,-1,1,0,3,0.0,-0.5,0,Brandon,0.0,147,False,,,44,466955.jpg,0.0,Pierrick,0.1,False,,a,6,31,0,2025,500,3959,742,0.0,0.0,Pierrick,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,430,171,414,172,374,150,435,171,,,,,,
100.0,75.0,19188,0,0,0,0,0,2,0.0,-0.4,0,Scott,0.0,486,False,,2020-09-25T09:00:10.989226Z,45,19188.jpg,7.0,Dann,0.8,False,,a,6,31,7,44355,777,51543,4297,0.0,1.6,Dann,90,0,0,1,0,0,0,0,0,0,0,1,24,15.6,0.4,8.0,2.4,272,110,316,119,215,65,304,113,,,,,,
100.0,100.0,232413,0,0,-1,1,0,3,1.7,1.2,2,Eberechi,1.7,489,False,,2020-09-06T03:00:11.308404Z,59,232413.jpg,1.5,Eze,0.4,False,,a,6,31,6,14086,2235,26737,4437,0.3,1.0,Eze,188,0,0,0,7,0,0,0,0,0,0,0,23,22.0,28.0,35.0,8.5,246,101,127,81,117,60,174,85,4.0,,,,,
100.0,100.0,221272,0,0,0,0,0,2,0.0,-0.5,0,Sam,0.0,522,False,,2020-09-15T22:30:15.910235Z,40,221272.jpg,0.0,Woods,0.5,False,,a,6,31,0,28454,10137,12387,2811,0.0,0.0,Woods,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,376,137,360,137,312,114,381,137,,,,,,
0.0,,114536,0,0,0,0,0,2,0.0,-0.5,0,Ryan,0.0,534,False,Transferred to Charlton Athletic,2020-10-14T08:31:08.806610Z,40,114536.jpg,0.0,Inniss,0.1,False,,u,6,31,0,4284,438,2220,843,0.0,0.0,Inniss,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,368,131,352,131,301,105,373,131,,,,,,
100.0,100.0,41823,0,0,-1,1,0,3,-0.2,0.8,1,Fabian,0.3,149,False,,2020-09-10T13:00:10.111328Z,49,41823.jpg,1.0,Delph,0.0,False,,a,7,11,1,1136,398,2198,348,0.1,0.2,Delph,32,0,0,0,1,0,0,0,0,0,0,0,6,4.0,0.8,0.0,0.5,320,144,301,146,453,179,339,151,,,,,,
,,55422,0,0,-1,1,0,3,1.8,2.8,5,Gylfi,2.3,150,False,,,69,55422.jpg,2.0,Sigurdsson,1.0,False,,a,7,11,8,7311,2014,45876,4172,0.3,1.2,Sigurdsson,151,0,1,0,2,0,0,0,0,0,0,0,46,47.2,49.1,22.0,11.9,148,60,73,53,168,92,127,67,3.0,,3.0,,1.0,
,,57513,-1,1,-1,1,0,1,-0.5,0.5,0,Jonas,0.0,151,False,,,44,57513.jpg,0.0,Lössl,0.1,False,,a,7,11,0,1324,299,4276,719,0.0,0.0,Lössl,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,397,40,380,19,336,17,402,40,,,,,,
75.0,,59949,0,0,0,0,0,2,1.7,3.2,1,Seamus,2.7,152,False,Hamstring injury - 75% chance of playing,2020-10-03T16:30:19.263556Z,50,59949.jpg,3.5,Coleman,2.2,False,,d,7,11,14,170863,6277,92036,34063,0.5,2.8,Coleman,327,0,1,1,4,0,0,0,0,0,0,1,78,87.6,30.0,24.0,14.2,56,17,120,29,153,37,99,25,,,,,,
0.0,0.0,66838,0,0,0,0,0,4,0.0,0.0,0,Cenk,0.0,153,False,Knee injury - Unknown return date,2020-08-15T10:00:11.707165Z,60,66838.jpg,0.0,Tosun,0.0,False,,i,7,11,0,304,91,454,101,0.0,0.0,Tosun,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,564,63,564,65,563,65,566,65,,,,,,
,,100649,-1,1,-2,2,0,3,-0.5,0.5,0,Bernard,0.0,154,False,,,58,100649.jpg,0.0,Anício Caldeira Duarte,0.1,False,,a,7,11,0,2679,400,8623,1223,0.0,0.0,Bernard,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,553,224,555,225,553,223,556,224,4.0,,4.0,,,
75.0,,101188,0,0,1,-1,1,2,1.7,3.2,1,Lucas,2.7,155,False,Knock - 75% chance of playing,2020-10-15T01:00:17.029904Z,61,101188.jpg,5.0,Digne,15.3,False,,d,7,11,20,710979,76950,328382,109413,0.4,3.3,Digne,360,0,2,1,5,0,0,0,0,0,0,4,95,104.2,133.4,28.0,26.6,35,8,7,2,140,32,33,4,2.0,,2.0,,,
,,106611,0,0,0,0,0,2,2.8,3.8,1,Michael,3.3,156,False,,,50,106611.jpg,4.0,Keane,4.2,False,,a,7,11,16,236747,17211,100050,29054,0.7,3.2,Keane,360,1,0,1,5,0,0,0,0,0,0,0,83,99.4,11.9,43.0,15.5,41,11,216,63,89,12,82,15,,,,,,
,,111234,0,0,0,0,0,1,0.8,1.8,1,Jordan,1.3,157,False,,,50,111234.jpg,3.0,Pickford,8.8,False,,a,7,11,12,366227,27337,246244,70089,0.3,2.4,Pickford,360,0,0,1,5,0,0,0,0,0,8,1,65,64.8,10.0,0.0,7.6,100,14,233,2,503,52,197,10,,,,,,
100.0,0.0,120250,0,0,0,0,0,3,0.8,0.0,0,André Filipe,1.3,158,False,,2020-10-02T13:30:15.425544Z,55,120250.jpg,2.3,Tavares Gomes,0.3,False,,a,7,11,7,16047,545,24646,6180,0.2,1.3,André Gomes,232,0,0,1,3,0,0,0,0,0,0,0,33,22.4,22.6,22.0,6.7,243,98,151,91,165,90,217,103,,,,,,
,,153133,0,0,-1,1,0,3,1.8,2.8,5,Alex,2.3,159,False,,,59,153133.jpg,2.3,Iwobi,0.2,False,,a,7,11,7,2940,1191,7579,1053,0.4,1.2,Iwobi,88,0,1,0,2,0,0,0,0,0,0,0,19,29.2,19.9,8.0,5.6,224,92,166,101,226,119,236,108,,,,,,
0.0,0.0,153673,0,0,-1,1,0,2,0.0,0.0,0,Jonjoe,0.0,160,False,Ankle injury - Expected back 31 Oct,2020-09-30T21:00:17.565989Z,44,153673.jpg,0.0,Kenny,0.1,False,,i,7,11,0,2516,41,10911,2013,0.0,0.0,Kenny,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,413,161,396,160,355,144,418,161,,,,,,
0.0,0.0,160987,0,0,0,0,0,3,0.0,0.0,0,Jean-Philippe,0.0,161,False,Achilles injury - Expected back 28 Nov,2020-08-15T10:00:11.729677Z,50,160987.jpg,0.0,Gbamin,0.0,False,,i,7,11,0,95,21,112,19,0.0,0.0,Gbamin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,520,207,516,208,504,199,524,207,,,,,,
75.0,,164511,0,0,0,0,0,2,2.4,4.2,8,Yerry,3.7,162,False,Thigh injury - 75% chance of playing,2020-10-14T10:00:21.355993Z,55,164511.jpg,4.2,Mina,1.9,False,,d,7,11,17,72254,28293,46456,12182,0.7,3.1,Mina,360,1,0,1,5,0,0,0,0,0,0,1,90,130.0,2.9,36.0,16.9,17,2,269,90,111,22,72,14,,,,,,
,,173807,0,0,-1,1,0,3,0.5,1.5,2,Tom,1.0,163,False,,,54,173807.jpg,1.3,Davies,0.1,False,,a,7,11,4,2173,402,5366,849,0.2,0.7,Davies,92,0,0,0,2,0,0,0,0,0,0,0,24,22.2,2.8,0.0,2.5,245,100,272,139,534,215,302,133,,,,,,
,,177815,1,-1,6,-6,1,4,9.2,10.2,6,Dominic,9.7,164,True,,,76,177815.jpg,9.2,Calvert-Lewin,49.1,False,,a,7,11,37,2909671,560457,265066,55850,1.3,4.9,Calvert-Lewin,338,6,0,1,5,0,0,0,0,0,0,5,157,216.0,22.6,272.0,51.0,4,2,152,22,2,1,4,2,,,,,,
0.0,0.0,194164,0,0,-1,1,0,2,0.0,0.0,0,Mason,0.0,165,False,Toe Injury - Expected back 28 Nov,2020-09-06T01:30:17.999031Z,49,194164.jpg,0.0,Holgate,0.0,False,,i,7,11,0,227,41,5326,391,0.0,0.0,Holgate,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,505,196,497,196,476,189,509,196,,,,,,
100.0,75.0,212319,-1,1,-1,1,0,4,6.5,5.6,1,Richarlison,7.0,166,False,,2020-09-30T21:00:17.596130Z,79,212319.jpg,5.8,de Andrade,8.1,False,,a,7,11,23,367266,16558,502759,143905,0.9,2.9,Richarlison,293,1,3,1,3,0,0,0,1,0,0,4,90,107.6,40.6,179.0,32.7,33,10,95,11,9,5,15,8,,,,,2.0,
,,222627,-1,1,-1,1,0,1,-0.5,0.5,0,João,0.0,167,False,,,44,222627.jpg,0.0,Virgínia,0.1,False,,a,7,11,0,481,129,2124,379,0.0,0.0,Virgínia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,420,46,404,26,364,24,425,46,,,,,,
,,232826,0,0,-1,1,0,3,-0.5,0.5,0,Anthony,0.0,168,False,,,44,232826.jpg,0.0,Gordon,0.5,False,,a,7,11,0,10002,2634,29543,6217,0.0,0.0,Gordon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,423,167,407,168,367,146,428,167,,,,,,
0.0,0.0,242058,-1,1,-2,2,0,4,0.0,0.0,0,Moise,0.3,169,False,Joined Paris Saint-Germain on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-03T00:30:17.828204Z,58,242058.jpg,1.0,Kean,0.3,False,,n,7,11,2,7644,140,28032,7142,0.1,0.3,Kean,13,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.3,11.0,0.9,555,60,296,41,204,39,330,40,,,,,3.0,
0.0,0.0,480455,-1,1,-1,1,0,2,0.0,0.0,0,Jarrad,0.0,170,False,Ankle injury - Expected back 25 Oct,2020-09-17T01:30:16.017479Z,39,480455.jpg,0.0,Branthwaite,1.9,False,,i,7,11,0,26073,9262,155602,18800,0.0,0.0,Branthwaite,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,356,128,340,128,289,102,361,128,,,,,,
100.0,0.0,119765,-1,1,-1,1,0,3,0.8,0.0,0,Allan,1.3,502,False,,2020-09-30T21:00:18.185983Z,54,119765.jpg,2.3,Marques Loureiro,1.2,False,,a,7,11,7,64752,2057,108459,21971,0.2,1.3,Allan,270,0,0,1,3,0,0,0,0,0,0,0,38,54.4,20.4,8.0,8.2,131,50,163,98,223,117,181,89,,,,,,
,,60025,1,-1,3,-3,1,3,10.2,11.2,18,James,10.7,508,True,,,78,60025.jpg,8.8,Rodríguez,39.5,False,,a,7,11,35,2267113,641941,372063,51984,1.4,4.5,Rodríguez,329,3,2,1,4,0,0,0,0,0,0,5,141,180.6,169.3,110.0,46.1,7,4,4,4,29,12,6,4,1.0,,1.0,,,
,,121599,-1,1,-1,1,0,3,2.2,3.2,5,Abdoulaye,2.7,512,False,,,54,121599.jpg,2.8,Doucouré,1.6,False,,a,7,11,11,58545,7730,115098,15009,0.5,2.0,Doucouré,334,0,1,1,5,0,0,0,1,0,0,0,74,73.8,86.8,39.0,19.9,80,32,25,17,105,55,51,29,,,,,,
,,495542,0,0,0,0,0,2,0.6,1.6,0,Niels,0.0,559,False,,,40,495542.jpg,0.0,Nkounkou,0.1,False,,a,7,11,0,3119,3119,594,594,0.0,0.0,Nkounkou,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,384,144,367,143,322,123,389,144,,,,,,
,,198826,0,0,0,0,0,2,1.7,2.7,0,Ben,0.0,566,False,,,50,198826.jpg,0.0,Godfrey,0.0,False,,a,7,11,0,1310,1310,235,235,0.0,0.0,Godfrey,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,522,202,518,202,507,199,526,202,,,,,,
,,111782,0,0,0,0,0,1,1.3,2.3,0,Robin,0.0,573,False,,,45,111782.jpg,0.0,Olsen,0.0,False,,a,7,11,0,780,780,186,186,0.0,0.0,Olsen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,449,54,438,38,398,36,454,54,,,,,,
,,126187,0,0,-1,1,0,3,-0.5,-1.0,0,Ruben,0.0,115,False,,,59,126187.jpg,2.0,Loftus-Cheek,0.2,False,,a,8,54,2,4205,1603,8009,801,0.0,0.3,Loftus-Cheek,60,0,0,0,1,0,0,0,0,0,0,0,2,0.0,1.3,0.0,0.0,561,228,297,143,560,227,563,228,,,,,,
,,40559,0,0,0,0,0,1,-0.5,-1.0,0,Fabricio,0.0,171,False,,,40,40559.jpg,0.0,Agosto Ramírez,1.8,False,,a,8,54,0,19913,4171,27333,5477,0.0,0.0,Fabri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,360,27,344,6,293,4,365,27,,,,,,
,,55038,0,0,-2,2,0,3,-0.5,-1.0,0,Kevin,0.0,172,False,,,48,55038.jpg,0.0,McDonald,0.0,False,,a,8,54,0,666,102,3474,404,0.0,0.0,McDonald,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,479,189,469,190,439,173,483,189,,,,,,
,,61739,0,0,-1,1,0,2,-0.2,-0.7,1,Maxime,0.3,173,False,,,44,61739.jpg,0.5,Le Marchand,0.1,False,,a,8,54,1,579,116,6809,583,0.1,0.2,Le Marchand,122,0,0,0,1,0,0,0,2,0,0,0,12,12.6,1.6,1.0,1.6,280,115,286,103,283,100,322,120,,,,,,
,,61916,-1,1,-2,2,0,3,-0.5,-1.0,0,Stefan,0.0,174,False,,,48,61916.jpg,0.0,Johansen,0.0,False,,a,8,54,0,273,46,1983,206,0.0,0.0,Johansen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,481,190,471,191,441,174,485,190,5.0,,,,,
,,76357,-1,1,-2,2,0,3,0.5,0.0,2,Tom,1.0,175,False,,,53,76357.jpg,1.3,Cairney,0.1,False,,a,8,54,4,1447,129,12069,1435,0.2,0.8,Cairney,270,0,0,0,7,0,0,0,2,0,0,0,40,32.4,56.7,7.0,9.6,214,88,61,45,231,123,155,77,4.0,,5.0,,,
