chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
0.0,0.0,203389,0,0,-3,3,0,3,0.0,0.0,0,Nathan,0.0,346,False,Groin Injury - Expected back 05 Mar,2022-02-03T13:30:10.396821Z,47,203389.jpg,1.7,Tella,0.0,False,,i,16,20,17,6085,11,13244,77,0.0,3.6,Tella,585,0,0,1,13,0,0,0,1,0,0,0,48,42.6,78.5,105.0,22.4,404,169,264,153,234,126,341,156,2.0,,,,,
100.0,100.0,214466,0,0,0,0,0,3,0.5,0.0,0,William,0.0,347,False,,2021-12-29T00:30:20.119879Z,45,214466.jpg,2.0,Smallbone,0.0,False,,a,16,20,2,23474,26,23403,18,0.0,0.4,Smallbone,69,0,0,0,2,0,0,0,0,0,0,0,11,3.4,14.2,8.0,2.6,476,206,389,191,403,196,455,198,,,,,,
0.0,0.0,220598,0,0,0,0,0,4,0.0,0.0,0,Michael,0.0,348,False,Transferred to Swansea City - Unknown return date,2021-08-31T22:30:15.617506Z,45,220598.jpg,0.0,Obafemi,2.3,False,,u,16,20,0,256598,0,1002521,1253,0.0,0.0,Obafemi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,619,70,615,75,597,71,621,72,,,,,,
100.0,100.0,240143,0,0,0,0,1,3,1.2,0.7,0,Ibrahima,0.7,349,False,,2021-11-27T19:00:16.044546Z,45,240143.jpg,2.1,Diallo,0.2,False,,a,16,20,37,26518,165,25444,320,0.2,8.2,Diallo,734,0,3,1,14,0,0,0,0,0,0,3,152,140.6,153.5,68.0,36.1,295,124,172,104,289,150,274,127,,,,,,
100.0,100.0,431131,0,0,-3,3,0,3,0.8,0.3,1,Moussa,0.3,350,False,,2021-12-31T18:00:20.925863Z,52,431131.jpg,1.1,Djenepo,0.0,False,,a,16,20,10,4647,32,8312,23,0.1,1.9,Djenepo,428,0,0,1,7,0,0,0,3,0,0,0,14,44.8,86.2,122.0,25.3,401,167,244,142,211,114,328,150,,,,,,
100.0,100.0,450527,0,0,0,0,0,2,3.5,3.0,6,Mohammed,3.0,351,False,,2021-12-29T00:30:20.134529Z,45,450527.jpg,2.0,Salisu,0.3,False,,a,16,20,48,44600,3136,38301,381,0.7,10.7,Salisu,2071,0,0,5,34,0,0,0,7,1,0,4,351,519.2,111.7,189.0,81.8,31,8,214,55,162,33,115,22,,,,,,
100.0,,244560,0,0,-2,2,0,2,2.2,1.7,0,Romain,1.7,460,False,,2022-02-19T20:00:14.677070Z,48,244560.jpg,2.3,Perraud,0.1,False,,a,16,20,30,9753,118,14195,305,0.4,6.2,Perraud,1061,0,1,2,19,0,0,0,1,0,0,1,132,123.0,92.6,115.0,33.0,317,123,238,64,217,53,292,95,4.0,,,,,
100.0,100.0,441191,0,0,3,-3,0,2,4.8,4.3,12,Tino,4.3,491,False,,2021-12-29T00:30:20.463681Z,43,441191.jpg,3.4,Livramento,10.9,False,,a,16,20,67,2451236,83101,1823395,3575,1.0,15.6,Livramento,1724,1,2,6,28,0,0,0,2,0,0,5,338,354.4,238.8,185.0,77.9,108,41,114,22,166,35,129,30,,,,,,
100.0,75.0,96787,0,0,-1,1,0,3,6.5,4.5,3,Mohamed,6.0,517,False,,2022-02-14T09:30:14.399431Z,54,96787.jpg,3.1,Elyounoussi,0.2,False,,a,16,20,56,41444,5527,33794,487,1.1,10.4,Elyounoussi,1198,3,1,6,15,0,0,0,3,0,0,5,146,242.2,242.0,428.0,91.0,203,76,108,72,53,30,89,52,,,,,,
100.0,100.0,440323,0,0,4,-4,1,4,3.8,3.3,2,Armando,3.3,518,False,,2022-02-05T20:30:17.514022Z,54,440323.jpg,3.5,Broja,12.2,False,,a,16,20,74,1689358,97568,710046,14115,0.6,13.7,Broja,1220,6,2,3,22,0,0,0,1,0,0,11,200,249.8,61.6,528.0,83.9,189,20,279,40,40,17,107,26,,,,,,
100.0,100.0,20452,0,0,-1,1,0,4,2.5,2.0,5,Shane,2.0,519,False,,2021-09-16T14:00:09.427478Z,54,20452.jpg,2.0,Long,0.2,False,,a,16,20,10,29273,1372,36063,348,0.4,1.9,Long,115,1,0,0,1,0,0,0,0,0,0,0,33,44.6,5.2,72.0,12.2,402,49,423,56,281,51,389,51,,,,,,
100.0,100.0,155511,0,0,-3,3,1,4,0.8,0.3,1,Adam,0.3,525,False,,2021-12-11T18:00:19.746379Z,57,155511.jpg,2.7,Armstrong,1.6,False,,a,16,20,51,824349,4611,844013,2816,0.1,8.9,A.Armstrong,1195,2,3,4,23,0,0,0,1,0,0,3,142,178.6,166.3,533.0,87.4,256,32,165,26,36,15,96,25,,,,,,
,,213482,0,0,-1,1,0,2,0.5,0.0,0,Yan,0.0,546,False,,,39,213482.jpg,2.0,Valery,0.5,False,,a,16,20,2,64555,452,46826,579,0.0,0.5,Valery,90,0,0,0,1,0,0,0,0,0,0,0,10,15.0,1.1,1.0,1.7,448,171,443,168,430,164,470,173,,,,,,
0.0,0.0,212721,0,0,-1,1,0,2,0.0,0.0,0,Lyanco Evangelista,0.0,567,False,Hamstring injury - Expected back 04 May,2022-02-05T20:30:17.589464Z,44,212721.jpg,0.9,Silveira Neves Vojnovic,0.0,False,,i,16,20,10,1810,3,2162,22,0.0,2.3,Lyanco,546,0,0,0,12,0,0,0,2,0,0,0,77,107.0,33.9,33.0,17.3,340,131,342,119,344,119,368,133,,,,,,
,,198044,0,0,-1,1,0,1,0.5,0.0,0,Harry,0.0,637,False,,,39,198044.jpg,0.0,Lewis,0.4,False,,a,16,20,0,31659,3331,7893,925,0.0,0.0,Lewis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,501,45,486,21,446,8,505,45,,,,,,
,,20310,0,0,-2,2,0,1,0.5,0.0,0,Willy,0.0,641,False,,,43,20310.jpg,1.0,Caballero,0.0,False,,a,16,20,2,9251,67,7057,94,0.0,0.5,Caballero,180,0,0,0,5,0,0,0,1,0,6,0,23,53.2,0.0,0.0,5.4,389,31,558,52,524,40,432,31,,,,,,
0.0,0.0,248853,0,0,0,0,0,2,0.0,0.0,0,Dynel,0.0,665,False,Joined Carlisle on loan until the end of the season - Expected back 01 Jul,2022-01-25T23:30:21.196483Z,40,248853.jpg,0.0,Simeu,0.0,False,,u,16,20,0,263,0,235,8,0.0,0.0,Simeu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,533,196,521,196,482,185,537,196,,,,,,
100.0,100.0,491551,0,0,0,0,0,2,0.5,0.0,0,Thierry,0.0,667,False,,2022-01-08T09:30:14.087883Z,40,491551.jpg,0.0,Small,0.0,False,,a,16,20,0,110571,77,108097,45,0.0,0.0,Small,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,555,213,543,213,505,203,559,213,,,,,,
,,445896,0,0,0,0,0,3,0.5,0.0,0,Kgaogelo,0.0,680,False,,,45,445896.jpg,0.0,Chauke,0.0,False,,a,16,20,0,166,23,93,14,0.0,0.0,Chauke,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,641,250,636,250,621,248,642,250,,,,,,
0.0,0.0,15749,0,0,0,0,0,1,0.0,0.0,0,Joe,0.0,352,False,Transferred to Celtic,2021-08-04T08:23:39.667120Z,45,15749.jpg,0.0,Hart,0.0,False,,u,17,6,0,0,0,1710,2,0.0,0.0,Hart,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,596,77,590,65,567,54,599,77,,,,,,
,,37915,0,0,-1,1,2,1,2.5,4.5,3,Hugo,2.0,353,False,,,54,37915.jpg,3.8,Lloris,8.0,False,,a,17,6,92,1129170,5556,982297,8544,0.4,17.0,Lloris,2160,0,0,8,32,0,0,0,1,0,72,8,445,549.6,23.0,0.0,57.2,21,7,365,5,686,78,199,8,,,,,,
0.0,0.0,55605,0,0,0,0,0,2,0.0,0.0,0,Toby,0.0,355,False,Transferred to Al-Duhail SC,2021-07-27T14:30:07.238332Z,50,55605.jpg,0.0,Alderweireld,0.0,False,,u,17,6,0,0,0,2258,4,0.0,0.0,Alderweireld,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,677,240,678,240,669,240,677,240,,,,,,
0.0,0.0,62974,0,0,0,0,0,3,0.0,0.0,0,Erik,0.0,356,False,Transferred to Sevilla,2021-07-27T08:24:25.288357Z,60,62974.jpg,0.0,Lamela,0.0,False,,u,17,6,0,0,0,392,0,0.0,0.0,Lamela,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,704,291,702,291,701,291,704,291,,,,,,
100.0,100.0,78830,0,0,-3,3,4,4,5.3,10.1,15,Harry,4.8,357,False,,2021-08-13T14:30:15.738576Z,122,78830.jpg,3.7,Kane,13.2,False,,a,17,6,85,2483665,93467,2558163,13114,0.4,7.0,Kane,1971,7,2,6,32,0,0,0,3,0,0,9,269,455.6,322.4,1038.0,181.2,57,5,70,9,4,2,12,3,,,1.0,,1.0,
0.0,0.0,80226,0,0,-1,1,0,2,0.0,0.0,0,Serge,0.0,358,False,Left the club by mutual consent,2021-08-31T22:00:09.650513Z,49,80226.jpg,0.0,Aurier,0.2,False,,u,17,6,0,7608,0,47560,30,0.0,0.0,Aurier,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,671,238,671,238,659,237,671,238,,,,,,
100.0,100.0,85971,1,-1,8,-8,3,3,5.7,10.9,12,Heung-Min,5.2,359,True,,2022-01-07T15:30:17.429862Z,108,85971.jpg,6.1,Son,19.3,False,,a,17,6,129,4593364,131412,4833041,13235,0.5,11.9,Son,1832,9,7,8,24,0,0,0,0,0,0,13,430,566.6,666.7,742.0,197.9,16,8,5,4,12,7,6,5,1.0,,3.0,,3.0,
100.0,100.0,87835,0,0,-3,3,0,2,1.0,1.5,1,Matt,0.5,360,False,,2021-10-13T11:30:09.928583Z,47,87835.jpg,1.4,Doherty,0.3,False,,a,17,6,11,15485,246,57227,231,0.1,2.3,Doherty,322,0,1,0,6,0,0,0,0,0,0,0,69,81.6,114.8,115.0,31.2,360,139,207,53,216,52,302,100,,,,,,
100.0,100.0,93264,0,0,1,-1,0,2,1.3,2.1,3,Eric,0.8,361,False,,2022-02-06T11:00:18.380827Z,46,93264.jpg,3.5,Dier,4.1,False,,a,17,6,73,1230855,8976,1147401,3210,0.2,15.9,Dier,1811,0,1,8,22,1,0,0,0,0,0,6,397,405.6,82.1,105.0,59.2,80,32,255,70,233,61,183,52,,,2.0,,,
100.0,100.0,95715,0,0,-1,1,1,3,2.5,4.5,2,Lucas,2.0,362,False,,2021-09-16T20:00:12.562080Z,64,95715.jpg,3.0,Rodrigues Moura da Silva,3.6,False,,a,17,6,69,955305,2187,737279,20156,0.3,10.8,Lucas Moura,1512,2,4,7,19,0,0,0,3,0,0,4,251,318.4,390.8,391.0,110.0,135,52,46,35,62,36,45,31,,,,,,
100.0,100.0,115556,0,0,0,0,1,2,1.7,2.9,3,Ben,1.2,364,False,,2021-10-02T00:30:17.331380Z,45,115556.jpg,2.9,Davies,1.7,False,,a,17,6,44,283009,2517,164014,3409,0.3,9.8,Davies,1290,0,2,4,22,0,0,0,2,0,0,3,226,247.8,132.6,126.0,50.7,193,78,191,48,205,49,225,71,,,,,,
,,132015,0,0,-1,1,2,3,2.3,4.1,3,Pierre-Emile,1.8,365,False,,,49,132015.jpg,3.2,Højbjerg,2.8,False,,a,17,6,71,581504,2189,595680,5454,0.4,14.5,Højbjerg,1936,2,2,8,26,0,0,0,2,0,0,6,365,443.8,247.4,241.0,93.3,60,23,107,71,125,69,79,50,,,4.0,,,
,,157668,0,0,-1,1,0,3,1.7,2.9,1,Harry,1.2,366,False,,,44,157668.jpg,2.0,Winks,1.2,False,,a,17,6,24,159607,477,171016,2015,0.3,5.5,Winks,749,0,2,0,13,0,0,0,2,0,0,1,142,146.4,177.2,19.0,34.4,290,122,159,98,376,184,284,131,2.0,,,,,
100.0,100.0,173904,0,0,1,-1,2,2,1.0,1.5,1,Davinson,0.5,367,False,,2021-10-13T23:00:13.066676Z,46,173904.jpg,3.9,Sánchez,2.9,False,,a,17,6,66,538114,2051,384235,9253,0.1,14.3,Sánchez,1290,2,0,7,16,0,0,0,4,0,0,5,301,352.2,62.9,170.0,58.6,113,43,276,82,174,36,188,56,,,,,,
100.0,100.0,184349,0,0,-2,2,0,2,1.3,2.1,3,Ryan,0.8,368,False,,2021-12-22T23:00:19.566266Z,43,184349.jpg,1.6,Sessegnon,0.1,False,,a,17,6,11,4811,694,11925,85,0.2,2.6,Sessegnon,414,0,0,1,9,0,0,0,0,0,0,0,53,45.6,36.8,24.0,10.5,400,154,333,114,360,132,397,147,,,,,,
100.0,100.0,194252,0,0,-1,1,1,3,1.3,2.1,1,Steven,0.8,369,False,,2021-12-29T00:30:20.169192Z,59,194252.jpg,2.9,Bergwijn,0.4,False,,a,17,6,38,149194,368,163407,1707,0.1,6.4,Bergwijn,447,2,2,3,4,0,0,0,1,0,0,3,97,121.0,84.9,211.0,41.8,323,136,247,144,141,78,252,117,,,,,,
100.0,100.0,199249,0,0,3,-3,2,2,0.7,0.9,0,Sergio,0.2,370,False,,2022-02-20T00:30:15.255799Z,53,199249.jpg,4.1,Reguilón,13.5,False,,a,17,6,78,3014517,4936,2252760,81583,0.0,14.7,Reguilón,1443,1,3,7,20,0,0,0,3,0,0,9,339,370.6,378.0,253.0,100.3,98,39,51,11,116,13,67,7,3.0,,,,,
0.0,0.0,199584,0,0,-3,3,0,2,0.0,0.0,0,Japhet,0.0,371,False,Knee injury - Unknown return date,2022-02-04T15:00:15.497126Z,42,199584.jpg,2.6,Tanganga,0.9,False,,i,17,6,29,404385,33,408542,1973,0.0,6.9,Tanganga,735,0,0,5,11,0,0,0,2,1,0,0,133,118.0,48.1,108.0,27.5,329,125,304,96,227,57,322,108,,,,,,
0.0,0.0,200826,0,0,-1,1,0,3,0.0,0.0,0,Giovani,0.0,372,False,Joined Villarreal on loan until the end of the season - Expected back 01 Jul,2022-01-31T18:30:14.249794Z,59,200826.jpg,1.2,Lo Celso,0.1,False,,u,17,6,11,7998,0,17989,84,0.0,1.9,Lo Celso,231,0,0,0,5,0,0,0,0,0,0,0,41,33.4,77.6,59.0,16.8,421,181,266,154,304,158,370,163,,,5.0,,,
0.0,0.0,209042,0,0,-1,1,0,3,0.0,0.0,0,Oliver,0.0,373,False,Groin Injury - Unknown return date,2022-02-04T15:00:15.514968Z,44,209042.jpg,1.9,Skipp,0.7,False,,i,17,6,34,307295,37,302492,1485,0.0,7.7,Skipp,1346,0,0,8,13,0,0,0,6,0,0,0,180,183.8,151.5,39.0,37.4,253,103,174,106,329,165,269,124,,,,,,
100.0,100.0,214225,0,0,-3,3,0,2,0.5,0.5,0,Joe,0.0,374,False,,2021-08-20T15:30:14.158380Z,42,214225.jpg,1.0,Rodon,0.1,False,,a,17,6,1,3547,60,9800,57,0.0,0.2,Rodon,78,0,0,0,3,0,0,0,0,0,0,0,11,18.8,0.2,0.0,1.9,439,167,469,176,522,214,465,171,,,,,,
0.0,0.0,231372,0,0,-3,3,0,3,0.0,0.0,0,Tanguy,0.0,375,False,Joined Lyon on loan until the end of the season - Expected back 01 Jul,2022-01-31T16:00:15.366683Z,57,231372.jpg,2.4,Ndombele,0.2,False,,u,17,6,22,28911,0,44875,333,0.0,3.9,Ndombele,481,1,1,0,11,0,0,0,1,0,0,0,85,99.8,83.1,122.0,30.4,343,144,250,146,212,115,307,142,,,,,,
,,156683,0,0,-2,2,0,1,0.5,0.5,0,Pierluigi,0.0,486,False,,,43,156683.jpg,0.0,Gollini,0.2,False,,a,17,6,0,7855,45,18146,101,0.0,0.0,Gollini,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,572,74,564,57,531,45,576,74,,,,,,
0.0,0.0,436234,0,0,-3,3,0,3,0.0,0.0,0,Bryan,0.0,487,False,Joined Valencia on loan until the end of the season - Expected back 01 Jul,2022-01-31T18:00:10.771649Z,57,436234.jpg,1.0,Gil Salvatierra,0.1,False,,u,17,6,9,5361,0,13462,36,0.0,1.6,Bryan,86,0,0,0,1,0,0,0,0,0,0,0,32,22.8,37.3,25.0,8.5,431,183,332,171,357,175,415,183,,,,,,
100.0,100.0,221632,0,0,-2,2,0,2,1.3,2.1,2,Cristian,0.8,494,False,,2021-11-17T10:30:15.401935Z,48,221632.jpg,1.5,Romero,0.3,False,,a,17,6,16,36495,3529,48813,503,0.2,3.3,Romero,893,0,0,1,17,0,0,0,6,0,0,3,162,235.6,22.6,47.0,30.4,210,82,366,129,320,104,306,102,,,,,,
100.0,100.0,490145,0,0,0,0,0,4,0.5,0.5,0,Dane,0.0,520,False,,2021-11-24T14:00:13.081386Z,45,490145.jpg,0.0,Scarlett,2.3,False,,a,17,6,0,432744,2996,428929,3866,0.0,0.0,Scarlett,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,658,79,654,82,638,79,658,79,,,,,,
100.0,100.0,241157,0,0,-2,2,1,2,3.0,5.5,8,Emerson Aparecido,2.5,588,False,,2022-02-20T00:30:15.510082Z,48,241157.jpg,2.9,Leite de Souza Junior,1.6,False,,a,17,6,55,335490,2698,206146,7245,0.5,11.5,Emerson Royal,1482,0,1,5,22,0,0,0,3,0,0,6,298,308.2,321.6,164.0,79.6,143,59,71,13,179,37,123,27,,,,,,
0.0,0.0,232456,0,0,0,0,0,3,0.0,0.0,0,Dilan,0.0,597,False,Transferred to Blackburn Rovers,2022-01-19T09:45:18.611077Z,45,232456.jpg,0.0,Markanday,0.0,False,,u,17,6,0,1479,0,1471,7,0.0,0.0,Markanday,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,625,242,621,242,604,239,627,242,,,,,,
,,209418,0,0,-1,1,0,2,0.5,0.5,0,Tobi,0.0,598,False,,,39,209418.jpg,0.0,Omole,0.1,False,,a,17,6,0,9703,362,6672,226,0.0,0.0,Omole,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,502,181,487,181,447,169,506,181,,,,,,
,,214572,0,0,0,0,0,1,0.5,0.5,0,Brandon,0.0,659,False,,,40,214572.jpg,0.0,Austin,0.0,False,,a,17,6,0,1913,66,916,51,0.0,0.0,Austin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,522,56,510,35,471,22,526,56,,,,,,
,,448791,0,0,-1,1,0,3,0.5,0.5,0,Harvey,0.0,668,False,,,44,448791.jpg,0.0,White,0.0,False,,a,17,6,0,21417,103,20590,66,0.0,0.0,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,588,222,582,223,557,218,591,223,,,,,,
,,445044,0,0,0,0,0,3,4.5,8.5,13,Dejan,4.0,701,False,,,60,445044.jpg,4.0,Kulusevski,0.6,False,,a,17,6,16,51884,36596,8317,2144,0.7,2.7,Kulusevski,256,1,1,1,5,0,0,0,1,0,0,1,52,74.0,81.6,83.0,23.9,370,153,257,149,266,138,334,152,,,,,,
75.0,,202993,0,0,0,0,0,3,1.3,2.9,3,Rodrigo,1.2,702,False,Thigh injury - 75% chance of playing,2022-02-24T08:30:15.515475Z,50,202993.jpg,1.2,Bentancur,0.1,False,,d,17,6,5,7677,782,2515,641,0.2,1.0,Bentancur,255,0,0,0,6,0,0,0,1,0,0,0,29,39.6,36.8,22.0,9.9,409,172,334,172,366,178,402,178,,,,,,
,,45268,0,0,-1,1,0,3,2.4,5.8,10,Moussa,3.4,354,False,,,44,45268.jpg,2.3,Sissoko,2.2,False,,a,18,57,54,470620,2574,424165,3370,0.8,12.3,Sissoko,2050,1,1,2,43,0,0,0,3,0,0,1,255,352.2,308.4,158.0,82.0,112,42,73,50,183,100,113,67,,,,,,
100.0,100.0,9089,0,0,1,-1,1,1,2.2,5.4,6,Ben,3.2,376,False,,2021-11-28T22:30:17.621478Z,41,9089.jpg,3.3,Foster,18.7,False,,a,18,57,46,1049359,11503,1516272,8400,0.8,11.2,Foster,1260,0,1,2,21,0,1,0,0,0,32,3,237,279.2,10.0,0.0,29.1,171,21,412,7,518,37,312,20,,,,,,
0.0,0.0,38290,0,0,-3,3,0,2,0.0,0.0,0,Danny,0.0,377,False,Not included in Watford's 25-man Premier League squad - Unknown return date,2022-02-04T12:30:20.140040Z,42,38290.jpg,0.9,Rose,0.2,False,,n,18,57,7,21575,14,58702,324,0.0,1.7,Rose,688,0,0,0,16,0,0,0,4,0,0,0,75,104.8,80.5,39.0,22.4,341,132,261,72,328,111,340,115,,,,,,
0.0,0.0,40387,0,0,-3,3,0,3,0.0,0.0,0,Dan,0.0,378,False,Not included in Watford's 25-man Premier League squad - Unknown return date,2022-02-04T12:30:20.159213Z,47,40387.jpg,1.0,Gosling,0.0,False,,n,18,57,1,1941,13,5860,43,0.0,0.2,Gosling,21,0,0,0,2,0,0,0,0,0,0,0,3,2.6,0.3,0.0,0.3,479,208,465,213,650,270,490,213,,,,,,
100.0,100.0,41338,0,0,-2,2,0,2,2.2,5.4,7,Craig,3.2,379,False,,2021-08-29T23:00:12.468603Z,43,41338.jpg,1.7,Cathcart,0.4,False,,a,18,57,37,61343,658,42274,1060,0.7,8.6,Cathcart,1914,0,1,2,41,0,0,0,3,0,0,1,303,409.8,44.1,36.0,49.2,76,29,317,106,337,115,229,73,,,,,,
0.0,0.0,41725,0,0,-1,1,0,4,0.0,0.0,0,Troy,0.0,380,False,Transferred to Birmingham City,2021-08-31T07:00:13.641481Z,54,41725.jpg,1.0,Deeney,0.3,False,,u,18,57,2,36912,0,260935,94,0.0,0.4,Deeney,23,0,0,0,1,0,0,0,0,0,0,0,5,2.2,10.6,14.0,2.7,483,61,410,55,385,59,452,57,,,,,,
100.0,100.0,43250,0,0,-2,2,0,3,0.8,2.6,5,Tom,1.8,381,False,,2021-12-29T00:30:20.217555Z,48,43250.jpg,1.7,Cleverley,0.1,False,,a,18,57,34,22518,79,27541,141,0.4,7.1,Cleverley,1123,0,2,1,22,0,0,0,2,0,0,0,153,184.0,272.9,114.0,57.2,252,102,90,60,221,120,196,96,2.0,,,,,
100.0,100.0,54484,0,0,-2,2,0,2,2.6,6.2,8,Francisco,3.6,382,False,,2021-12-29T00:30:20.230216Z,43,54484.jpg,2.2,Femenía Far,0.2,False,,a,18,57,39,31036,662,32065,802,0.8,9.1,Femenía,1397,0,4,2,31,0,0,0,2,0,0,1,265,298.0,229.4,28.0,55.7,154,66,118,25,352,125,205,65,1.0,,,,,
0.0,0.0,73426,0,0,-1,1,0,4,0.0,0.0,0,Andre,0.0,383,False,Joined QPR on a season-long loan - Expected back 01 Jul,2021-08-31T22:30:15.666399Z,54,73426.jpg,0.0,Gray,0.1,False,,u,18,57,0,5584,0,24220,12,0.0,0.0,Gray,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,691,85,690,86,687,85,691,85,,,,,,
100.0,100.0,85624,0,0,-2,2,0,2,-0.8,-0.6,1,Christian,0.2,384,False,,2021-12-14T10:30:12.802182Z,43,85624.jpg,1.0,Kabasele,0.0,False,,a,18,57,5,2569,12,8553,29,0.0,1.2,Kabasele,293,0,0,0,7,0,0,0,0,0,0,0,48,71.2,10.6,6.0,8.8,375,143,408,152,407,151,412,150,,,,,,
0.0,0.0,89085,0,0,0,0,0,3,0.0,0.0,0,Nathaniel,0.0,385,False,Transferred to Fulham,2021-08-12T12:00:08.997086Z,50,89085.jpg,0.0,Chalobah,0.0,False,,u,18,57,0,183,0,1499,0,0.0,0.0,Chalobah,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,680,277,680,278,672,278,680,277,,,,,,
100.0,100.0,131304,0,0,-2,2,0,2,-1.0,-1.0,0,William,0.0,387,False,,2022-01-01T17:00:19.384767Z,43,131304.jpg,1.1,Troost-Ekong,0.1,False,,a,18,57,17,17130,50,22244,94,0.0,4.0,Troost-Ekong,1376,0,0,0,30,0,0,0,3,0,0,0,168,251.0,14.1,17.0,28.2,187,75,390,142,381,139,319,107,,,,,,
0.0,0.0,140941,0,0,0,0,0,4,0.0,0.0,0,Stipe,0.0,388,False,Transferred to Maccabi Tel Aviv,2021-08-14T18:30:10.219289Z,45,140941.jpg,0.0,Perica,0.6,False,,u,18,57,0,6250,0,267524,258,0.0,0.0,Perica,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,603,66,599,71,580,66,605,68,,,,,,
100.0,100.0,154506,0,0,-3,3,0,1,-1.0,-1.0,0,Daniel,0.0,389,False,,2021-09-23T13:00:17.628091Z,42,154506.jpg,2.0,Bachmann,1.9,False,,a,18,57,22,370677,176,381035,4371,0.0,5.2,Bachmann,990,0,0,0,26,0,0,0,0,0,41,0,175,300.6,0.0,0.0,30.2,152,19,555,50,520,38,308,19,,,,,,
100.0,100.0,155651,0,0,-2,2,0,2,-1.0,-1.0,0,Adam,0.0,390,False,,2022-01-01T17:00:19.397281Z,43,155651.jpg,1.1,Masina,0.1,False,,a,18,57,12,7128,16,13866,32,0.0,2.8,Masina,866,0,0,0,20,0,0,0,0,0,0,0,119,164.0,103.0,24.0,29.2,271,105,224,59,359,131,311,103,,,,,,
100.0,100.0,157775,0,0,-3,3,0,3,-0.2,0.6,1,Ken,0.8,391,False,,2021-11-05T13:00:12.199821Z,52,157775.jpg,1.3,Sema,0.0,False,,a,18,57,16,2461,16,5738,44,0.2,3.1,Sema,518,0,0,1,10,0,0,0,1,0,0,0,43,50.8,61.0,41.0,15.2,391,163,281,156,324,164,380,166,,,,,,
0.0,0.0,162344,0,0,0,0,0,3,0.0,0.0,0,Philip,0.0,392,False,Joined Nottingham Forest on a season-long loan - Expected back 01 Jul,2021-08-08T12:00:11.230037Z,55,162344.jpg,0.0,Zinckernagel,0.0,False,,u,18,57,0,0,0,487,0,0.0,0.0,Zinckernagel,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,700,288,698,288,697,288,700,288,,,,,,
0.0,0.0,173514,0,0,0,0,0,4,0.0,0.0,0,Isaac,0.0,393,False,Transferred to Udinese,2021-08-26T17:59:08.709960Z,50,173514.jpg,0.0,Success Ajayi,0.1,False,,u,18,57,0,5401,0,40570,20,0.0,0.0,Success,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,683,82,683,84,675,82,683,82,,,,,,
0.0,0.0,175353,0,0,0,0,0,3,0.0,0.0,0,Ayotomiwa,0.0,394,False,Joined Reading on a season-long loan - Expected back 01 Jul,2021-08-13T09:00:11.852434Z,45,175353.jpg,0.0,Dele-Bashiru,0.0,False,,u,18,57,0,0,0,3244,1,0.0,0.0,Dele-Bashiru,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,606,229,602,230,583,227,608,230,,,,,,
