id,code,team_h,team_h_score,team_a,team_a_score,event,finished,minutes,provisional_start_time,kickoff_time,event_name,is_home,difficulty,player_id
344,2210614,13,,3,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,4,94
352,2210622,3,,16,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,2,94
362,2210632,8,,3,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,2,94
372,2210642,3,,10,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,94
251,2210521,1,,3,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,4,95
262,2210532,3,,14,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,True,2,95
277,2210547,15,,3,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,False,2,95
282,2210552,3,,5,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,True,2,95
293,2210563,9,,3,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,False,3,95
303,2210573,6,,3,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,5,95
313,2210583,3,,19,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,3,95
328,2210598,18,,3,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,2,95
332,2210602,3,,17,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,95
344,2210614,13,,3,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,4,95
352,2210622,3,,16,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,2,95
362,2210632,8,,3,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,2,95
372,2210642,3,,10,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,95
251,2210521,1,,3,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,4,96
262,2210532,3,,14,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,True,2,96
277,2210547,15,,3,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,False,2,96
282,2210552,3,,5,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,True,2,96
293,2210563,9,,3,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,False,3,96
303,2210573,6,,3,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,5,96
313,2210583,3,,19,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,3,96
328,2210598,18,,3,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,2,96
332,2210602,3,,17,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,96
344,2210614,13,,3,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,4,96
352,2210622,3,,16,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,2,96
362,2210632,8,,3,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,2,96
372,2210642,3,,10,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,96
251,2210521,1,,3,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,4,97
262,2210532,3,,14,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,True,2,97
277,2210547,15,,3,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,False,2,97
282,2210552,3,,5,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,True,2,97
293,2210563,9,,3,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,False,3,97
303,2210573,6,,3,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,5,97
313,2210583,3,,19,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,3,97
328,2210598,18,,3,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,2,97
332,2210602,3,,17,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,97
344,2210614,13,,3,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,4,97
352,2210622,3,,16,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,2,97
362,2210632,8,,3,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,2,97
372,2210642,3,,10,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,97
253,2210523,4,,5,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,3,98
124,2210394,5,,17,,26.0,False,0,False,2022-02-23T19:30:00Z,Gameweek 26,True,3,98
265,2210535,7,,5,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,2,98
213,2210483,5,,9,,27.0,False,0,False,2022-03-01T19:45:00Z,Gameweek 27,True,3,98
272,2210542,5,,6,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,4,98
282,2210552,3,,5,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,2,98
292,2210562,5,,16,,30.0,False,0,False,2022-03-19T17:30:00Z,Gameweek 30,True,2,98
302,2210572,5,,12,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,True,5,98
318,2210588,15,,5,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,False,2,98
329,2210599,19,,5,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,3,98
334,2210604,5,,20,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,98
348,2210618,18,,5,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,2,98
354,2210624,5,,2,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,3,98
367,2210637,17,,5,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,4,98
374,2210644,5,,14,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,98
171,2210441,2,,5,,,False,0,False,,,False,3,98
183,2210453,5,,8,,,False,0,False,,,True,2,98
253,2210523,4,,5,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,3,99
124,2210394,5,,17,,26.0,False,0,False,2022-02-23T19:30:00Z,Gameweek 26,True,3,99
265,2210535,7,,5,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,2,99
213,2210483,5,,9,,27.0,False,0,False,2022-03-01T19:45:00Z,Gameweek 27,True,3,99
272,2210542,5,,6,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,4,99
282,2210552,3,,5,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,2,99
292,2210562,5,,16,,30.0,False,0,False,2022-03-19T17:30:00Z,Gameweek 30,True,2,99
302,2210572,5,,12,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,True,5,99
318,2210588,15,,5,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,False,2,99
329,2210599,19,,5,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,3,99
334,2210604,5,,20,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,99
348,2210618,18,,5,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,2,99
354,2210624,5,,2,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,3,99
367,2210637,17,,5,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,4,99
374,2210644,5,,14,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,99
171,2210441,2,,5,,,False,0,False,,,False,3,99
183,2210453,5,,8,,,False,0,False,,,True,2,99
253,2210523,4,,5,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,3,100
124,2210394,5,,17,,26.0,False,0,False,2022-02-23T19:30:00Z,Gameweek 26,True,3,100
265,2210535,7,,5,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,2,100
213,2210483,5,,9,,27.0,False,0,False,2022-03-01T19:45:00Z,Gameweek 27,True,3,100
272,2210542,5,,6,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,4,100
282,2210552,3,,5,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,2,100
292,2210562,5,,16,,30.0,False,0,False,2022-03-19T17:30:00Z,Gameweek 30,True,2,100
302,2210572,5,,12,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,True,5,100
318,2210588,15,,5,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,False,2,100
329,2210599,19,,5,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,3,100
334,2210604,5,,20,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,100
348,2210618,18,,5,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,2,100
354,2210624,5,,2,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,3,100
367,2210637,17,,5,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,4,100
374,2210644,5,,14,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,100
171,2210441,2,,5,,,False,0,False,,,False,3,100
183,2210453,5,,8,,,False,0,False,,,True,2,100
253,2210523,4,,5,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,3,101
124,2210394,5,,17,,26.0,False,0,False,2022-02-23T19:30:00Z,Gameweek 26,True,3,101
265,2210535,7,,5,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,2,101
213,2210483,5,,9,,27.0,False,0,False,2022-03-01T19:45:00Z,Gameweek 27,True,3,101
272,2210542,5,,6,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,4,101
282,2210552,3,,5,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,2,101
292,2210562,5,,16,,30.0,False,0,False,2022-03-19T17:30:00Z,Gameweek 30,True,2,101
302,2210572,5,,12,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,True,5,101
318,2210588,15,,5,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,False,2,101
329,2210599,19,,5,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,3,101
334,2210604,5,,20,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,101
348,2210618,18,,5,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,2,101
354,2210624,5,,2,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,3,101
367,2210637,17,,5,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,4,101
374,2210644,5,,14,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,101
171,2210441,2,,5,,,False,0,False,,,False,3,101
183,2210453,5,,8,,,False,0,False,,,True,2,101
253,2210523,4,,5,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,3,102
124,2210394,5,,17,,26.0,False,0,False,2022-02-23T19:30:00Z,Gameweek 26,True,3,102
265,2210535,7,,5,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,2,102
213,2210483,5,,9,,27.0,False,0,False,2022-03-01T19:45:00Z,Gameweek 27,True,3,102
272,2210542,5,,6,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,4,102
282,2210552,3,,5,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,2,102
292,2210562,5,,16,,30.0,False,0,False,2022-03-19T17:30:00Z,Gameweek 30,True,2,102
302,2210572,5,,12,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,True,5,102
318,2210588,15,,5,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,False,2,102
329,2210599,19,,5,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,3,102
334,2210604,5,,20,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,102
348,2210618,18,,5,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,2,102
354,2210624,5,,2,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,3,102
367,2210637,17,,5,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,4,102
374,2210644,5,,14,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,102
171,2210441,2,,5,,,False,0,False,,,False,3,102
183,2210453,5,,8,,,False,0,False,,,True,2,102
253,2210523,4,,5,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,3,103
124,2210394,5,,17,,26.0,False,0,False,2022-02-23T19:30:00Z,Gameweek 26,True,3,103
265,2210535,7,,5,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,2,103
213,2210483,5,,9,,27.0,False,0,False,2022-03-01T19:45:00Z,Gameweek 27,True,3,103
272,2210542,5,,6,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,4,103
282,2210552,3,,5,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,2,103
292,2210562,5,,16,,30.0,False,0,False,2022-03-19T17:30:00Z,Gameweek 30,True,2,103
302,2210572,5,,12,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,True,5,103
318,2210588,15,,5,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,False,2,103
329,2210599,19,,5,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,3,103
334,2210604,5,,20,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,103
348,2210618,18,,5,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,2,103
354,2210624,5,,2,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,3,103
367,2210637,17,,5,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,4,103
374,2210644,5,,14,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,103
171,2210441,2,,5,,,False,0,False,,,False,3,103
183,2210453,5,,8,,,False,0,False,,,True,2,103
253,2210523,4,,5,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,3,104
124,2210394,5,,17,,26.0,False,0,False,2022-02-23T19:30:00Z,Gameweek 26,True,3,104
265,2210535,7,,5,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,2,104
213,2210483,5,,9,,27.0,False,0,False,2022-03-01T19:45:00Z,Gameweek 27,True,3,104
272,2210542,5,,6,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,4,104
282,2210552,3,,5,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,2,104
292,2210562,5,,16,,30.0,False,0,False,2022-03-19T17:30:00Z,Gameweek 30,True,2,104
302,2210572,5,,12,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,True,5,104
318,2210588,15,,5,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,False,2,104
329,2210599,19,,5,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,3,104
334,2210604,5,,20,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,104
348,2210618,18,,5,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,2,104
354,2210624,5,,2,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,3,104
367,2210637,17,,5,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,4,104
374,2210644,5,,14,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,104
171,2210441,2,,5,,,False,0,False,,,False,3,104
183,2210453,5,,8,,,False,0,False,,,True,2,104
253,2210523,4,,5,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,3,105
124,2210394,5,,17,,26.0,False,0,False,2022-02-23T19:30:00Z,Gameweek 26,True,3,105
265,2210535,7,,5,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,2,105
213,2210483,5,,9,,27.0,False,0,False,2022-03-01T19:45:00Z,Gameweek 27,True,3,105
272,2210542,5,,6,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,4,105
282,2210552,3,,5,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,2,105
292,2210562,5,,16,,30.0,False,0,False,2022-03-19T17:30:00Z,Gameweek 30,True,2,105
302,2210572,5,,12,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,True,5,105
318,2210588,15,,5,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,False,2,105
329,2210599,19,,5,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,3,105
334,2210604,5,,20,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,105
348,2210618,18,,5,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,2,105
354,2210624,5,,2,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,3,105
367,2210637,17,,5,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,4,105
374,2210644,5,,14,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,105
171,2210441,2,,5,,,False,0,False,,,False,3,105
183,2210453,5,,8,,,False,0,False,,,True,2,105
253,2210523,4,,5,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,3,106
124,2210394,5,,17,,26.0,False,0,False,2022-02-23T19:30:00Z,Gameweek 26,True,3,106
265,2210535,7,,5,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,2,106
213,2210483,5,,9,,27.0,False,0,False,2022-03-01T19:45:00Z,Gameweek 27,True,3,106
272,2210542,5,,6,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,4,106
282,2210552,3,,5,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,2,106
292,2210562,5,,16,,30.0,False,0,False,2022-03-19T17:30:00Z,Gameweek 30,True,2,106
302,2210572,5,,12,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,True,5,106
318,2210588,15,,5,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,False,2,106
329,2210599,19,,5,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,3,106
334,2210604,5,,20,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,106
348,2210618,18,,5,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,2,106
354,2210624,5,,2,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,3,106
367,2210637,17,,5,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,4,106
374,2210644,5,,14,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,106
171,2210441,2,,5,,,False,0,False,,,False,3,106
183,2210453,5,,8,,,False,0,False,,,True,2,106
253,2210523,4,,5,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,3,107
124,2210394,5,,17,,26.0,False,0,False,2022-02-23T19:30:00Z,Gameweek 26,True,3,107
265,2210535,7,,5,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,2,107
213,2210483,5,,9,,27.0,False,0,False,2022-03-01T19:45:00Z,Gameweek 27,True,3,107
272,2210542,5,,6,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,4,107
282,2210552,3,,5,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,2,107
292,2210562,5,,16,,30.0,False,0,False,2022-03-19T17:30:00Z,Gameweek 30,True,2,107
302,2210572,5,,12,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,True,5,107
318,2210588,15,,5,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,False,2,107
329,2210599,19,,5,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,3,107
334,2210604,5,,20,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,107
348,2210618,18,,5,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,2,107
354,2210624,5,,2,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,3,107
367,2210637,17,,5,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,4,107
374,2210644,5,,14,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,107
171,2210441,2,,5,,,False,0,False,,,False,3,107
183,2210453,5,,8,,,False,0,False,,,True,2,107
253,2210523,4,,5,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,3,108
124,2210394,5,,17,,26.0,False,0,False,2022-02-23T19:30:00Z,Gameweek 26,True,3,108
265,2210535,7,,5,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,2,108
213,2210483,5,,9,,27.0,False,0,False,2022-03-01T19:45:00Z,Gameweek 27,True,3,108
272,2210542,5,,6,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,4,108
282,2210552,3,,5,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,2,108
292,2210562,5,,16,,30.0,False,0,False,2022-03-19T17:30:00Z,Gameweek 30,True,2,108
302,2210572,5,,12,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,True,5,108
318,2210588,15,,5,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,False,2,108
329,2210599,19,,5,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,3,108
334,2210604,5,,20,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,108
348,2210618,18,,5,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,2,108
354,2210624,5,,2,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,3,108
367,2210637,17,,5,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,4,108
374,2210644,5,,14,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,108
171,2210441,2,,5,,,False,0,False,,,False,3,108
183,2210453,5,,8,,,False,0,False,,,True,2,108
259,2210529,19,,14,,26.0,False,0,False,2022-02-19T12:30:00Z,Gameweek 26,False,3,109
262,2210532,3,,14,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,2,109
276,2210546,14,,4,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,3,109
209,2210479,16,,14,,28.0,False,0,False,2022-03-10T19:30:00Z,Gameweek 28,False,2,109
284,2210554,6,,14,,29.0,False,0,False,2022-03-13T14:00:00Z,Gameweek 29,False,5,109
195,2210465,8,,14,,29.0,False,0,False,2022-03-17T19:45:00Z,Gameweek 29,False,2,109
296,2210566,14,,7,,30.0,False,0,False,2022-03-19T15:00:00Z,Gameweek 30,True,2,109
308,2210578,17,,14,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,False,4,109
317,2210587,14,,20,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,True,3,109
325,2210595,14,,9,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,True,3,109
340,2210610,15,,14,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,False,2,109
345,2210615,14,,11,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,True,4,109
359,2210629,12,,14,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,False,5,109
365,2210635,14,,1,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,True,3,109
374,2210644,5,,14,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,False,2,109
253,2210523,4,,5,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,3,110
124,2210394,5,,17,,26.0,False,0,False,2022-02-23T19:30:00Z,Gameweek 26,True,3,110
265,2210535,7,,5,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,2,110
213,2210483,5,,9,,27.0,False,0,False,2022-03-01T19:45:00Z,Gameweek 27,True,3,110
272,2210542,5,,6,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,4,110
282,2210552,3,,5,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,2,110
292,2210562,5,,16,,30.0,False,0,False,2022-03-19T17:30:00Z,Gameweek 30,True,2,110
302,2210572,5,,12,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,True,5,110
318,2210588,15,,5,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,False,2,110
329,2210599,19,,5,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,3,110
334,2210604,5,,20,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,110
348,2210618,18,,5,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,2,110
354,2210624,5,,2,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,3,110
367,2210637,17,,5,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,4,110
374,2210644,5,,14,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,110
171,2210441,2,,5,,,False,0,False,,,False,3,110
183,2210453,5,,8,,,False,0,False,,,True,2,110
253,2210523,4,,5,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,3,111
124,2210394,5,,17,,26.0,False,0,False,2022-02-23T19:30:00Z,Gameweek 26,True,3,111
265,2210535,7,,5,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,2,111
213,2210483,5,,9,,27.0,False,0,False,2022-03-01T19:45:00Z,Gameweek 27,True,3,111
272,2210542,5,,6,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,4,111
282,2210552,3,,5,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,2,111
292,2210562,5,,16,,30.0,False,0,False,2022-03-19T17:30:00Z,Gameweek 30,True,2,111
302,2210572,5,,12,,31.0,False,0,False,2022-04-02T14:00:00Z,Gameweek 31,True,5,111
318,2210588,15,,5,,32.0,False,0,False,2022-04-09T14:00:00Z,Gameweek 32,False,2,111
329,2210599,19,,5,,33.0,False,0,False,2022-04-16T14:00:00Z,Gameweek 33,False,3,111
334,2210604,5,,20,,34.0,False,0,False,2022-04-23T14:00:00Z,Gameweek 34,True,3,111
348,2210618,18,,5,,35.0,False,0,False,2022-04-30T14:00:00Z,Gameweek 35,False,2,111
354,2210624,5,,2,,36.0,False,0,False,2022-05-07T14:00:00Z,Gameweek 36,True,3,111
367,2210637,17,,5,,37.0,False,0,False,2022-05-15T14:00:00Z,Gameweek 37,False,4,111
374,2210644,5,,14,,38.0,False,0,False,2022-05-22T15:00:00Z,Gameweek 38,True,2,111
171,2210441,2,,5,,,False,0,False,,,False,3,111
183,2210453,5,,8,,,False,0,False,,,True,2,111
253,2210523,4,,5,,26.0,False,0,False,2022-02-19T15:00:00Z,Gameweek 26,False,3,112
124,2210394,5,,17,,26.0,False,0,False,2022-02-23T19:30:00Z,Gameweek 26,True,3,112
265,2210535,7,,5,,27.0,False,0,False,2022-02-26T15:00:00Z,Gameweek 27,False,2,112
213,2210483,5,,9,,27.0,False,0,False,2022-03-01T19:45:00Z,Gameweek 27,True,3,112
272,2210542,5,,6,,28.0,False,0,False,2022-03-05T15:00:00Z,Gameweek 28,True,4,112
282,2210552,3,,5,,29.0,False,0,False,2022-03-12T15:00:00Z,Gameweek 29,False,2,112
