chance_of_playing_next_round,chance_of_playing_this_round,player_code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,player_type_id,ep_next,ep_this,event_points,first_name,form,player_id,in_dreamteam,news,news_added,now_cost,photo,PPG,second_name,selected_by_percent,status,team_id,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,total_minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,PP90,PPMM,VAPM,team_strength,team_short_name,strength_overall_home,strength_overall_away,position_name_short
100.0,100.0,157775,0,0,-3,3,0,3,1.0,0.5,0,Ken,1.0,391,False,,2021-11-05 13:00:12.199821,52,157775.jpg,1.4,Sema,0.0,a,18,57,15,2435,52,5678,70,0.2,2.9,Sema,514,0,0,1,10,0,0,0,1,0,0,0,41,50.8,61.0,41.0,15.2,386,160,272,154,320,163,374,164,,,,,,,2.626459143968872,0.2692307692307692,-0.1153846153846153,2,WAT,1050,1050,MID
0.0,0.0,162344,0,0,0,0,0,3,0.0,0.0,0,Philip,0.0,392,False,Joined Nottingham Forest on a season-long loan - Expected back 01 Jul,2021-08-08 12:00:11.230037,55,162344.jpg,0.0,Zinckernagel,0.0,u,18,57,0,0,0,487,0,0.0,0.0,Zinckernagel,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,696,286,693,286,693,286,696,286,,,,,,,,0.0,-0.3636363636363636,2,WAT,1050,1050,MID
0.0,0.0,175353,0,0,0,0,0,3,0.0,0.0,0,Ayotomiwa,0.0,394,False,Joined Reading on a season-long loan - Expected back 01 Jul,2021-08-13 09:00:11.852434,45,175353.jpg,0.0,Dele-Bashiru,0.0,u,18,57,0,0,0,3241,4,0.0,0.0,Dele-Bashiru,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,602,228,597,229,577,226,604,229,,,,,,,,0.0,-0.4444444444444444,2,WAT,1050,1050,MID
0.0,0.0,216058,0,0,0,0,0,3,0.0,0.0,0,Domingos,0.0,397,False,Joined Fulham on a season-long loan - Expected back 01 Jul,2021-09-01 07:00:14.049212,45,216058.jpg,0.0,Quina,0.0,u,18,57,0,1011,0,6687,10,0.0,0.0,Quina,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,611,233,606,234,586,231,613,234,,,,,,,,0.0,-0.4444444444444444,2,WAT,1050,1050,MID
100.0,75.0,232185,0,0,-3,3,1,3,-0.6,-0.2,1,Ismaila,0.2,399,False,,2021-11-20 19:00:15.571401,57,232185.jpg,4.2,Sarr,3.1,a,18,57,54,1914486,16684,2031675,2796,0.0,9.5,Sarr,1075,5,0,0,21,0,0,1,1,0,0,7,145,256.8,168.1,458.0,88.3,178,66,157,96,49,28,84,52,,,,,1.0,,4.52093023255814,0.7368421052631579,0.3859649122807018,2,WAT,1050,1050,MID
0.0,0.0,244890,0,0,0,0,0,3,0.0,0.0,0,Joseph,0.0,402,False,Season long loan to Ross County,2021-08-18 06:54:33.688899,45,244890.jpg,0.0,Hungbo,0.0,u,18,57,0,113,0,2729,8,0.0,0.0,Hungbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,628,244,624,244,606,241,630,244,,,,,,,,0.0,-0.4444444444444444,2,WAT,1050,1050,MID
100.0,100.0,471471,0,0,-3,3,0,3,-0.6,-0.3,0,Imrân,0.2,403,False,,2022-01-01 17:00:19.414826,52,471471.jpg,1.1,Louza,0.0,a,18,57,10,132380,55,134280,36,0.0,1.9,Louza,481,0,0,1,13,0,0,0,3,0,0,0,65,71.6,127.2,32.0,23.1,363,151,190,114,345,171,332,150,3.0,,4.0,,,,1.8711018711018712,0.2115384615384615,-0.173076923076923,2,WAT,1050,1050,MID
75.0,75.0,493934,0,0,-2,2,0,3,-0.8,-0.4,0,Kwadwo,0.0,405,False,Lack of match fitness - 75% chance of playing,2021-11-05 13:00:12.215152,43,493934.jpg,0.0,Baah,0.1,d,18,57,0,11356,412,14580,244,0.0,0.0,Baah,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,573,215,564,217,531,208,577,216,,,,,,,,0.0,-0.4651162790697674,2,WAT,1050,1050,MID
75.0,75.0,227560,0,0,-2,2,0,3,-0.8,-0.4,0,Oghenekaro Peter,0.0,467,False,Lack of match fitness - 75% chance of playing,2021-09-30 11:30:14.124407,43,227560.jpg,1.2,Etebo,0.2,d,18,57,7,35375,1067,42517,682,0.0,1.6,Etebo,369,0,0,0,6,0,0,0,3,0,0,0,52,46.4,31.8,10.0,8.9,392,163,342,173,388,186,404,178,,,,,,,1.7073170731707317,0.2790697674418604,-0.186046511627907,2,WAT,1050,1050,MID
100.0,100.0,69143,0,0,0,0,0,3,1.4,0.7,1,Juraj,1.2,495,False,,2021-11-30 12:30:19.186793,55,69143.jpg,1.8,Kucka,0.2,a,18,57,36,140896,282,131294,1131,0.2,6.5,Kucka,1483,1,0,2,27,1,0,0,2,1,0,0,151,247.2,135.7,211.0,59.3,184,67,182,110,134,76,169,88,,,2.0,,,,2.1847606203641265,0.3272727272727272,-0.0363636363636363,2,WAT,1050,1050,MID
0.0,0.0,130036,0,0,0,0,0,3,0.0,0.0,0,Ozan,0.0,557,False,Left club by mutual consent,2022-02-02 16:30:17.636720,50,130036.jpg,1.4,Tufan,0.0,u,18,57,10,2095,0,2174,26,0.0,2.0,Tufan,334,0,0,0,9,0,0,0,0,0,0,0,22,18.2,53.1,23.0,9.0,435,183,280,157,362,177,403,177,,,,,,,2.694610778443114,0.2799999999999999,-0.12,2,WAT,1050,1050,MID
0.0,0.0,468243,0,0,0,0,0,3,0.0,0.0,0,Kamil,0.0,669,False,Joined Braintree Town on loan until the end of the season - Expected back 01 Jul,2022-02-07 12:30:19.810194,45,468243.jpg,0.0,Conteh,0.1,u,18,57,0,14430,0,6023,613,0.0,0.0,Conteh,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,648,256,643,257,626,255,648,256,,,,,,,,0.0,-0.4444444444444444,2,WAT,1050,1050,MID
,,442335,0,0,-1,1,0,3,3.0,1.5,1,Edo,2.0,679,False,,,49,442335.jpg,2.2,Kayembe,0.0,a,18,57,11,3698,119,2067,264,0.4,2.2,Kayembe,370,0,0,1,6,0,0,0,0,0,0,1,70,49.6,58.5,9.0,11.7,388,161,276,155,395,191,384,169,4.0,,,,,,2.675675675675676,0.4489795918367347,0.0408163265306122,2,WAT,1050,1050,MID
,,225702,0,0,0,0,0,3,-1.0,-0.5,0,Samuel,0.0,698,False,,,50,225702.jpg,0.0,Kalu,0.0,a,18,57,0,253,61,110,31,0.0,0.0,Kalu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,681,277,680,278,673,278,681,277,,,,,,,,0.0,-0.4,2,WAT,1050,1050,MID
100.0,100.0,18073,0,0,-1,1,0,3,0.5,0.5,0,Mark,0.0,406,False,,2022-01-14 18:00:17.272465,44,18073.jpg,2.2,Noble,0.7,a,19,21,9,104800,267,118525,1021,0.0,2.0,Noble,94,1,0,0,2,0,0,1,0,0,0,1,28,39.6,3.3,34.0,7.7,402,169,426,201,339,170,415,183,,,,,1.0,,8.617021276595745,0.5,0.0454545454545454,4,WHU,1200,1200,MID
100.0,100.0,56377,0,0,-4,4,0,3,0.5,0.5,0,Andriy,0.0,412,False,,2021-11-05 14:30:11.700795,51,56377.jpg,0.9,Yarmolenko,0.1,a,19,21,10,7337,58,22097,95,0.0,2.0,Yarmolenko,87,0,0,0,1,0,0,0,1,0,0,0,31,20.4,37.8,61.0,11.9,428,181,321,166,293,149,383,168,,,,,,,10.344827586206897,0.1764705882352941,-0.2156862745098039,4,WHU,1200,1200,MID
100.0,100.0,86934,0,0,-2,2,1,3,3.2,3.2,2,Manuel,2.7,416,False,,2022-02-07 15:00:21.210027,58,86934.jpg,3.2,Lanzini,0.6,a,19,21,61,130574,2589,97920,5799,0.5,10.5,Lanzini,962,4,2,2,16,0,0,0,1,0,0,6,281,294.6,240.8,124.0,66.1,147,54,103,71,197,103,152,80,4.0,,4.0,,2.0,,5.706860706860708,0.5517241379310345,0.2068965517241379,4,WHU,1200,1200,MID
100.0,100.0,172841,0,0,-1,1,2,3,1.2,1.2,1,Saïd,0.7,419,False,,2022-01-01 17:00:19.456622,59,172841.jpg,4.1,Benrahma,11.8,a,19,21,91,4081843,11569,3987116,26835,0.1,15.4,Benrahma,1506,5,4,6,19,0,0,0,0,0,0,9,306,365.2,320.3,526.0,121.4,90,34,67,48,35,18,35,22,,,2.0,,,,5.438247011952192,0.6949152542372881,0.3559322033898304,4,WHU,1200,1200,MID
,,178186,1,-1,6,-6,4,3,9.2,9.2,13,Jarrod,8.7,420,True,,,71,178186.jpg,5.9,Bowen,32.9,a,19,21,148,3682405,198025,836675,44928,1.2,20.8,Bowen,2128,8,13,6,32,0,0,0,2,0,0,16,432,614.2,492.7,930.0,203.8,9,4,18,13,6,4,3,3,2.0,,,,,,6.2593984962406015,0.8309859154929579,0.5492957746478874,4,WHU,1200,1200,MID
100.0,100.0,204480,0,0,1,-1,1,3,2.2,2.2,1,Declan,1.7,421,False,,2021-12-26 18:30:18.361350,51,204480.jpg,2.9,Rice,4.7,a,19,21,69,648359,8146,675810,11942,0.3,13.5,Rice,2160,1,4,6,32,0,0,0,7,0,0,5,422,533.8,270.1,203.0,101.0,17,8,83,57,139,78,57,39,,,3.0,,4.0,,2.875,0.5686274509803921,0.1764705882352941,4,WHU,1200,1200,MID
100.0,100.0,215439,0,0,-3,3,1,3,2.8,2.8,2,Tomas,2.3,422,False,,2022-01-14 00:30:11.268886,57,215439.jpg,3.3,Soucek,3.6,a,19,21,75,356594,3128,894486,7372,0.4,13.2,Soucek,2058,3,1,5,30,0,0,0,2,0,0,8,324,430.8,207.8,515.0,115.7,52,19,122,78,39,21,41,28,,,,,,,3.2798833819241984,0.5789473684210525,0.2280701754385964,4,WHU,1200,1200,MID
100.0,100.0,217593,0,0,0,0,1,3,2.8,2.8,2,Pablo,2.3,423,False,,2021-12-29 11:30:11.027221,60,217593.jpg,3.6,Fornals,1.4,a,19,21,83,576431,3964,541708,5212,0.4,13.8,Fornals,1770,5,3,6,24,0,0,0,3,0,0,4,327,399.8,448.2,358.0,120.6,69,28,25,18,66,37,37,24,3.0,,,,,,4.220338983050848,0.6,0.2666666666666666,4,WHU,1200,1200,MID
0.0,0.0,222017,0,0,0,0,0,3,0.0,0.0,0,Conor,0.0,522,False,Joined Peterborough United on a season-long loan - Expected back 01 Jul,2021-08-31 17:00:07.036627,45,222017.jpg,0.0,Coventry,0.0,u,19,21,0,2225,0,7859,11,0.0,0.0,Coventry,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,617,237,612,238,594,235,619,238,,,,,,,,0.0,-0.4444444444444444,4,WHU,1200,1200,MID
100.0,100.0,180151,0,0,-4,4,0,3,0.8,0.8,1,Nikola,0.3,582,False,,2021-11-05 14:30:11.981350,56,180151.jpg,1.8,Vlasic,0.0,a,19,21,21,9477,45,8892,86,0.1,3.8,Vlasic,363,1,0,1,7,0,0,0,0,0,0,0,72,69.4,70.0,66.0,20.5,367,152,263,152,284,146,345,157,,,,,,,5.206611570247934,0.3214285714285714,-0.0357142857142857,4,WHU,1200,1200,MID
100.0,100.0,195728,0,0,-1,1,0,3,0.5,0.5,0,Alex,0.0,589,False,,2021-10-17 20:30:14.565061,44,195728.jpg,1.0,Kral,0.1,a,19,21,1,24978,30,20967,202,0.0,0.2,Kral,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,577,216,571,218,543,211,580,217,,,,,,,90.0,0.2272727272727272,-0.2272727272727272,4,WHU,1200,1200,MID
,,496228,0,0,0,0,0,3,0.5,0.5,0,Sonny,0.0,634,False,,,45,496228.jpg,1.0,Perkins,0.0,a,19,21,1,533,20,410,19,0.0,0.2,Perkins,3,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,658,264,653,265,636,263,658,264,,,,,,,30.0,0.2222222222222222,-0.2222222222222222,4,WHU,1200,1200,MID
,,248865,0,0,-1,1,0,3,0.5,0.5,0,Armstrong,0.0,652,False,,,44,248865.jpg,0.0,Oko-Flex,0.0,a,19,21,0,21115,67,20822,41,0.0,0.0,Oko-Flex,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,580,217,574,219,547,213,583,218,,,,,,,,0.0,-0.4545454545454545,4,WHU,1200,1200,MID
100.0,50.0,19624,0,0,-1,1,1,3,9.1,2.1,0,João Filipe Iria,4.3,426,False,,2022-02-11 08:00:15.488204,49,19624.jpg,3.2,Santos Moutinho,0.9,a,20,39,68,179123,4328,155476,12579,0.9,13.9,Moutinho,1749,2,1,9,15,0,0,0,2,0,0,7,337,351.4,423.2,73.0,84.6,105,39,31,23,270,140,95,57,3.0,,1.0,,,,3.499142367066895,0.6530612244897959,0.2448979591836735,4,WOL,1200,1220,MID
,,151589,0,0,-3,3,1,3,12.5,6.0,14,Leander,6.0,434,False,,,47,151589.jpg,2.4,Dendoncker,0.5,a,20,39,45,37854,23528,24054,1535,1.3,9.6,Dendoncker,1053,1,2,4,8,0,0,0,3,0,0,3,180,200.4,106.0,151.0,45.8,228,87,211,127,178,94,229,108,,,,,,,3.8461538461538463,0.5106382978723404,0.0851063829787233,4,WOL,1200,1220,MID
0.0,0.0,159533,0,0,-4,4,0,3,0.0,0.0,0,Adama,0.3,435,False,Joined Barcelona on loan until the end of the season - Expected back 01 Jul,2022-01-30 09:30:13.883132,56,159533.jpg,2.2,Traoré,1.2,u,20,39,44,530240,0,570198,3386,0.1,7.9,Traoré,1069,1,1,5,10,0,0,0,0,0,0,0,168,192.0,271.1,300.0,76.6,237,94,82,56,86,49,117,69,,,,,,,3.704396632366698,0.3928571428571429,0.0357142857142857,4,WOL,1200,1220,MID
100.0,100.0,171317,0,0,-2,2,0,3,8.5,4.0,3,Rúben Diogo,4.0,436,False,,2022-01-15 18:30:14.476776,53,171317.jpg,2.7,da Silva Neves,1.1,a,20,39,56,117867,14761,167503,2114,0.8,10.6,Neves,1704,2,1,7,16,0,0,0,8,0,0,4,316,358.8,276.2,147.0,78.4,95,36,78,53,182,97,108,65,,,2.0,,2.0,,2.9577464788732395,0.5094339622641509,0.1320754716981132,4,WOL,1200,1220,MID
100.0,100.0,200600,0,0,0,0,0,3,5.1,2.3,3,Daniel,2.3,438,False,,2021-11-27 18:30:15.301129,55,200600.jpg,2.2,Castelo Podence,0.2,a,20,39,37,48769,6724,35834,1272,0.4,6.7,Podence,863,0,2,6,6,0,0,0,1,0,0,0,129,164.4,276.2,279.0,72.0,259,105,79,54,95,53,134,74,1.0,,6.0,,,,3.858632676709154,0.4,0.0363636363636364,4,WOL,1200,1220,MID
0.0,0.0,222531,0,0,0,0,0,3,0.0,0.0,0,Morgan,0.0,440,False,Joined Sheffield United on a season-long loan - Expected back 01 Jul,2021-08-31 22:00:09.739401,45,222531.jpg,0.5,Gibbs-White,0.1,u,20,39,1,7872,0,34594,57,0.0,0.2,Gibbs-White,7,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.7,24.0,2.1,618,238,449,208,359,175,457,199,,,,,,,12.857142857142856,0.1111111111111111,-0.3333333333333333,4,WOL,1200,1220,MID
100.0,0.0,247632,0,0,-1,1,0,3,0.5,0.0,0,Pedro,0.0,441,False,,2021-06-22 11:30:10.668592,64,247632.jpg,0.0,Lomba Neto,0.0,a,20,39,0,2206,310,3776,84,0.0,0.0,Neto,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,703,291,703,291,703,291,703,291,,,,,,,,0.0,-0.3125,4,WOL,1200,1220,MID
0.0,0.0,250604,0,0,0,0,0,3,0.0,0.0,0,Owen,0.0,442,False,Transferred to Club Brugge,2021-08-23 09:40:05.510927,45,250604.jpg,0.0,Otasowie,0.1,u,20,39,0,1028,0,16938,43,0.0,0.0,Otasowie,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,630,245,625,245,608,242,632,245,,,,,,,,0.0,-0.4444444444444444,4,WOL,1200,1220,MID
100.0,100.0,222564,0,0,-4,4,0,3,3.1,1.3,1,Francisco,1.3,461,False,,2022-02-07 12:30:19.691229,56,222564.jpg,2.0,Machado Mota de Castro Trincão,0.3,a,20,39,38,125184,729,149217,420,0.2,6.8,Trincão,1003,0,0,6,9,0,0,0,0,0,0,0,115,122.8,200.6,276.0,59.9,311,129,127,80,96,54,167,87,5.0,,5.0,,,,3.409770687936191,0.3571428571428571,0.0,4,WOL,1200,1220,MID
,,245923,0,0,-1,1,0,3,2.5,1.0,3,Luke,1.0,547,False,,,44,245923.jpg,2.0,Cundle,0.1,a,20,39,4,11458,193,10910,75,0.2,0.9,Cundle,84,0,0,1,0,0,0,0,0,0,0,0,15,5.2,14.6,0.0,2.0,465,198,381,189,546,212,459,200,4.0,,,,,,4.285714285714286,0.4545454545454545,0.0,4,WOL,1200,1220,MID
,,461026,0,0,-1,1,0,3,0.5,0.0,0,Chem,0.0,548,False,,,44,461026.jpg,0.0,Campbell,0.2,a,20,39,0,38692,256,35300,236,0.0,0.0,Campbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,585,222,578,223,553,219,588,223,,,,,,,,0.0,-0.4545454545454545,4,WOL,1200,1220,MID
0.0,0.0,428610,0,0,0,0,0,3,0.0,0.0,0,Bruno André,0.0,661,False,Season-long loan to Grasshopper Club Zurich,2022-02-03 09:42:10.046668,45,428610.jpg,0.0,Cavaco Jordão,0.0,u,20,39,0,612,0,440,24,0.0,0.0,Jordão,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,631,246,626,246,609,243,633,246,,,,,,,,0.0,-0.4444444444444444,4,WOL,1200,1220,MID
0.0,0.0,232351,0,0,0,0,0,3,0.0,0.0,0,Ryan,0.0,687,False,Joined Blackburn Rovers on loan until the end of the season - Expected back 01 Jul,2022-02-01 00:30:12.329095,45,232351.jpg,0.0,Giles,0.0,u,20,39,0,86,0,43,7,0.0,0.0,Giles,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,620,240,614,240,596,237,621,240,,,,,,,,0.0,-0.4444444444444444,4,WOL,1200,1220,MID
,,510363,0,0,0,0,0,3,1.1,0.3,0,Francisco Jorge,0.3,689,False,,,55,510363.jpg,1.0,Tomás Oliveira,0.0,a,20,39,1,425,96,195,63,0.1,0.2,Chiquinho,28,0,0,0,0,0,0,0,0,0,0,0,3,4.6,14.8,38.0,5.7,470,203,380,188,332,167,428,190,,,,,,,3.214285714285714,0.1818181818181818,-0.1818181818181818,4,WOL,1200,1220,MID
0.0,0.0,54694,0,0,-4,4,0,4,0.0,0.0,0,Pierre-Emerick,0.0,4,False,Left club by mutual consent,2022-02-02 08:21:28.428217,96,54694.jpg,3.1,Aubameyang,1.4,u,1,3,44,742898,0,889609,1907,0.0,4.6,Aubameyang,1036,4,1,6,16,0,0,2,3,0,0,7,131,217.6,132.4,582.0,92.9,215,27,185,29,26,12,69,17,,,,,,,3.8223938223938223,0.3229166666666667,0.1145833333333333,4,ARS,1210,1270,FWD
100.0,100.0,59966,0,0,-2,2,1,4,8.0,0.0,0,Alexandre,3.5,6,False,,2021-08-13 14:30:14.582063,83,59966.jpg,3.1,Lacazette,5.8,a,1,3,53,1044368,151084,818449,18540,0.4,6.4,Lacazette,1028,3,4,7,7,0,0,1,0,0,0,3,186,262.0,255.5,438.0,95.5,173,18,93,14,50,21,65,15,,,,,2.0,,4.640077821011673,0.3734939759036144,0.1325301204819277,4,ARS,1210,1270,FWD
100.0,100.0,205533,0,0,-1,1,0,4,3.0,0.0,0,Edward,1.0,20,False,,2021-08-08 18:00:05.173437,54,205533.jpg,1.0,Nketiah,0.2,a,1,3,5,46398,1563,40818,1163,0.2,0.9,Nketiah,60,0,0,0,2,0,0,0,0,0,0,0,16,12.0,35.1,21.0,6.9,447,52,329,49,368,54,420,53,,,,,,,7.5,0.1851851851851851,-0.1851851851851851,4,ARS,1210,1270,FWD
0.0,0.0,232223,0,0,-3,3,0,4,0.0,0.0,0,Folarin,0.0,530,False,Joined Middlesbrough on loan until the end of the season,2022-01-10 00:00:13.526321,47,232223.jpg,1.0,Balogun,0.3,u,1,3,2,62383,0,79384,449,0.0,0.4,Balogun,69,0,0,0,1,0,0,0,0,0,0,0,2,4.2,3.7,17.0,1.9,472,57,422,57,379,58,464,59,,,,,,,2.608695652173913,0.2127659574468085,-0.2127659574468085,4,ARS,1210,1270,FWD
,,444880,0,0,0,0,0,4,1.0,0.0,0,Mika,0.0,694,False,,,45,444880.jpg,0.0,Biereth,0.1,a,1,3,0,6062,1741,1838,862,0.0,0.0,Biereth,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,634,73,628,76,612,74,635,74,,,,,,,,0.0,-0.4444444444444444,4,ARS,1210,1270,FWD
100.0,100.0,178301,-1,1,1,-1,1,4,2.5,2.0,2,Ollie,2.0,40,False,,2022-01-02 21:00:19.804743,76,178301.jpg,3.5,Watkins,10.7,a,2,7,71,2669711,21694,2038783,125954,0.3,9.3,Watkins,1690,5,2,5,30,0,0,0,3,0,0,9,208,308.0,263.9,724.0,129.3,134,12,89,13,11,5,30,9,,,,,3.0,,3.781065088757397,0.4605263157894737,0.1973684210526315,3,AVL,1130,1160,FWD
0.0,0.0,213345,0,0,-1,1,0,4,0.0,0.0,0,Wesley,0.0,47,False,Season-long loan to Club Brugge,2021-09-13 08:02:12.064717,54,213345.jpg,1.0,Moraes,0.1,u,2,7,1,9629,0,27051,27,0.0,0.2,Wesley,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.5,0.0,0.0,690,87,455,64,686,87,690,87,,,,,,,90.0,0.1851851851851851,-0.1851851851851851,3,AVL,1130,1160,FWD
0.0,0.0,217487,0,0,0,0,0,4,0.0,0.0,0,Mbwana Ally,0.0,48,False,Transferred to Fenerbahce,2021-07-11 07:37:45.166277,55,217487.jpg,0.0,Samatta,0.0,u,2,7,0,0,0,71,0,0.0,0.0,Samatta,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,698,90,695,90,695,90,698,90,,,,,,,,0.0,-0.3636363636363636,3,AVL,1130,1160,FWD
0.0,0.0,221239,0,0,0,0,0,4,0.0,0.0,0,Keinan,0.0,49,False,Joined Nottingham Forest on a season-long loan - Expected back 01 Jul,2022-01-03 09:00:17.242336,45,221239.jpg,1.0,Davis,1.8,u,2,7,1,347758,0,392568,4536,0.0,0.2,Davis,11,0,0,0,0,0,0,0,0,0,0,0,2,0.4,1.0,0.0,0.1,488,62,443,60,593,71,492,64,,,,,,,8.181818181818182,0.2222222222222222,-0.2222222222222222,3,AVL,1130,1160,FWD
100.0,100.0,84939,0,0,-3,3,0,4,0.8,0.3,1,Danny,0.3,337,False,,2021-11-30 14:30:14.844783,77,84939.jpg,3.3,Ings,7.4,a,2,7,56,1323843,3099,3611275,15151,0.0,7.3,Ings,1136,4,2,4,20,0,0,0,2,0,0,6,197,228.4,69.9,388.0,68.5,204,25,264,39,57,25,146,30,,,,,2.0,,4.436619718309859,0.4285714285714285,0.1688311688311688,3,AVL,1130,1160,FWD
0.0,0.0,433979,0,0,0,0,0,4,0.0,0.0,0,Cameron,0.0,568,False,Joined Preston on loan until the end of the season - Expected back 01 Jul,2022-01-24 22:30:12.618160,45,433979.jpg,1.0,Archer,1.0,u,2,7,3,271066,0,205996,4594,0.0,0.7,Archer,24,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.8,18.0,1.6,633,72,447,62,373,56,469,60,,,,,,,11.25,0.2222222222222222,-0.2222222222222222,3,AVL,1130,1160,FWD
75.0,50.0,144485,-1,1,0,0,1,4,1.0,0.9,0,Ivan,2.3,78,False,Lack of match fitness - 75% chance of playing,2022-02-10 01:00:14.772875,65,144485.jpg,3.7,Toney,9.0,d,3,94,77,2366770,1157,3880741,67823,0.4,11.8,Toney,1890,6,2,4,35,0,0,0,5,0,0,10,268,397.6,326.3,747.0,147.0,72,5,64,7,9,4,23,5,,,,,1.0,,3.666666666666667,0.5692307692307692,0.2615384615384615,2,BRE,1060,1070,FWD
0.0,0.0,216620,0,0,-2,2,0,4,0.0,0.0,0,Marcus,0.3,88,False,Joined Hull City on loan until the end of the season - Expected back 01 Jul,2022-01-31 23:30:19.239414,53,216620.jpg,1.6,Forss,0.1,u,3,94,11,25518,0,33921,382,0.1,2.1,Forss,203,0,1,0,4,0,0,0,0,0,0,0,35,20.8,12.5,55.0,8.7,426,51,393,54,306,51,407,51,,,,,,,4.876847290640394,0.3018867924528302,-0.0754716981132075,2,BRE,1060,1070,FWD
0.0,0.0,434662,0,0,-1,1,0,4,0.0,0.0,0,Halil,0.0,95,False,Season-long loan to Galatasaray,2021-09-03 10:39:05.211891,54,434662.jpg,0.0,Dervişoğlu,0.0,u,3,94,0,1259,0,4363,5,0.0,0.0,Dervişoğlu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,691,88,687,88,687,88,691,88,,,,,,,,0.0,-0.3703703703703703,2,BRE,1060,1070,FWD
,,460029,0,0,0,0,0,4,-1.0,-0.5,0,Nathan,0.0,640,False,,,45,460029.jpg,0.0,Young-Coombes,0.4,a,3,94,0,81199,4544,52295,2668,0.0,0.0,Young-Coombes,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,640,76,634,79,619,77,641,77,,,,,,,,0.0,-0.4444444444444444,2,BRE,1060,1070,FWD
100.0,100.0,115382,1,-1,1,-1,2,4,4.8,8.6,8,Neal,4.3,63,False,,2021-08-21 19:00:12.804729,66,115382.jpg,4.0,Maupay,10.2,a,4,36,87,1770087,78579,1053086,63660,0.7,13.2,Maupay,1651,8,3,6,19,0,0,0,4,0,0,11,284,355.4,266.8,527.0,114.1,98,9,87,12,33,16,42,11,,,,,2.0,,4.742580254391278,0.6060606060606061,0.303030303030303,3,BHA,1130,1130,FWD
0.0,0.0,233425,0,0,-2,2,0,4,0.0,0.0,0,Aaron,0.0,72,False,Joined Middlesbrough on a season-long loan - Expected back 01 Jul,2022-01-03 09:00:17.268994,53,233425.jpg,1.2,Connolly,0.1,u,4,36,5,19775,0,31952,176,0.0,0.9,Connolly,154,0,0,0,1,0,0,0,0,0,0,0,12,2.4,13.1,18.0,3.1,482,60,389,53,375,57,445,55,,,,,,,2.922077922077922,0.2264150943396226,-0.1509433962264151,3,BHA,1130,1130,FWD
100.0,100.0,50175,0,0,-1,1,0,4,3.8,6.6,3,Danny,3.3,447,False,,2021-09-27 22:30:17.364816,59,50175.jpg,3.1,Welbeck,0.4,a,4,36,34,68824,3408,52952,5368,0.6,5.8,Welbeck,482,3,0,2,4,0,0,0,0,0,0,6,98,132.0,57.7,167.0,35.5,297,37,277,41,166,43,270,43,,,,,3.0,,6.348547717842323,0.5254237288135593,0.1864406779661017,3,BHA,1130,1130,FWD
