player_id,fixture_id,opponent_team_id,total_points,home_game,kickoff_time,round,minutes_played,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,player_price,transfers_balance,selected,transfers_in,transfers_out,team_score,opponent_team_score,team_id,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,team_short_name,position_name_short,team_strength,full_name,opponent_team,opponent_team_strength
77,7,5,3.0,True,2020-09-14 19:15:00,1,90,0,1,0,3,0,0,0,1,0,0,0,22,33.8,27.3,20.0,8.1,4.5,0,114860,0,0,1,3,3,0.0,0.0,0.0,BHA,DEF,3,Tariq Lamptey,CHE,4
78,7,5,1.0,True,2020-09-14 19:15:00,1,45,0,0,0,2,0,0,0,0,0,0,0,-3,1.2,0.3,32.0,3.4,5.5,0,32205,0,0,1,3,3,0.0,0.0,0.0,BHA,FWD,3,Aaron Connolly,CHE,4
79,7,5,2.0,True,2020-09-14 19:15:00,1,78,0,0,0,3,0,0,0,0,0,0,0,14,13.4,24.0,17.0,5.4,4.5,0,21938,0,0,1,3,3,0.0,0.0,0.0,BHA,MID,3,Steven Alzate,CHE,4
80,7,5,0.0,True,2020-09-14 19:15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.5,0,3939,0,0,1,3,3,0.0,0.0,0.0,BHA,MID,3,Alexis Mac Allister,CHE,4
81,60,5,1.0,True,2020-10-31 15:00:00,7,90,0,0,0,3,0,0,0,0,0,0,0,9,18.6,0.1,3.0,2.2,5.4,-6542,191346,2440,8982,0,3,4,0.0,0.0,0.0,BUR,DEF,2,James Tarkowski,CHE,4
82,60,5,0.0,True,2020-10-31 15:00:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,-4357,23035,52,4409,0,3,4,0.0,0.0,0.0,BUR,DEF,2,Phil Bardsley,CHE,4
83,60,5,0.0,True,2020-10-31 15:00:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.4,-7591,37749,117,7708,0,3,4,0.0,0.0,0.0,BUR,DEF,2,Erik Pieters,CHE,4
85,60,5,0.0,True,2020-10-31 15:00:00,7,90,0,0,0,3,0,0,0,1,0,0,0,12,16.0,0.3,2.0,1.8,4.5,380,18056,1367,987,0,3,4,0.0,0.0,0.0,BUR,DEF,2,Kevin Long,CHE,4
86,60,5,1.0,True,2020-10-31 15:00:00,7,45,0,0,0,2,0,0,0,0,0,0,0,5,4.4,11.1,10.0,2.6,5.9,-1054,20584,369,1423,0,3,4,0.0,0.0,0.0,BUR,FWD,2,Jay Rodriguez,CHE,4
87,60,5,2.0,True,2020-10-31 15:00:00,7,72,0,0,0,3,0,0,0,0,0,0,0,-3,0.0,13.9,7.0,2.0,6.0,-39,8922,1005,1044,0,3,4,0.0,0.0,1.0,BUR,FWD,2,Ashley Barnes,CHE,4
88,60,5,0.0,True,2020-10-31 15:00:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.9,-676,10720,95,771,0,3,4,0.0,0.0,0.0,BUR,DEF,2,Ben Mee,CHE,4
89,60,5,2.0,True,2020-10-31 15:00:00,7,90,0,0,0,3,0,0,0,0,0,0,0,14,8.4,3.0,0.0,1.1,5.4,-2444,38822,891,3335,0,3,4,1.0,0.0,0.0,BUR,MID,2,Ashley Westwood,CHE,4
90,60,5,0.0,True,2020-10-31 15:00:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.4,-79,3026,71,150,0,3,4,0.0,0.0,0.0,BUR,MID,2,Johann Berg Gudmundsson,CHE,4
91,60,5,2.0,True,2020-10-31 15:00:00,7,90,0,0,0,3,0,0,0,0,0,0,0,1,0.2,0.8,0.0,0.1,6.3,-13733,85826,2116,15849,0,3,4,0.0,0.0,1.0,BUR,FWD,2,Chris Wood,CHE,4
92,60,5,1.0,True,2020-10-31 15:00:00,7,90,0,0,0,3,0,0,0,0,0,0,0,17,12.0,15.3,1.0,2.8,4.4,-44,6821,273,317,0,3,4,0.0,0.0,0.0,BUR,DEF,2,Matthew Lowton,CHE,4
93,60,5,0.0,True,2020-10-31 15:00:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,-4925,55232,2788,7713,0,3,4,0.0,0.0,0.0,BUR,FWD,2,Matej Vydra,CHE,4
95,60,5,1.0,True,2020-10-31 15:00:00,7,17,0,0,0,0,0,0,0,0,0,0,0,1,2.4,0.8,2.0,0.5,5.0,-114,3289,104,218,0,3,4,0.0,0.0,0.0,BUR,MID,2,Robbie Brady,CHE,4
96,60,5,3.0,True,2020-10-31 15:00:00,7,90,0,0,0,3,0,0,0,0,0,6,0,18,38.8,0.0,0.0,3.9,5.4,-38329,824104,4048,42377,0,3,4,0.0,0.0,0.0,BUR,GKP,2,Nick Pope,CHE,4
97,60,5,1.0,True,2020-10-31 15:00:00,7,90,0,0,0,3,0,0,0,0,0,0,0,12,8.6,0.8,2.0,1.1,4.5,-14306,252110,3008,17314,0,3,4,0.0,0.0,0.0,BUR,DEF,2,Charlie Taylor,CHE,4
98,60,5,2.0,True,2020-10-31 15:00:00,7,90,0,0,0,3,0,0,0,0,0,0,0,16,9.8,14.4,0.0,2.4,5.0,-108,3309,164,272,0,3,4,0.0,1.0,0.0,BUR,MID,2,Josh Brownhill,CHE,4
100,60,5,2.0,True,2020-10-31 15:00:00,7,90,0,0,0,3,0,0,0,0,0,0,0,11,8.8,2.3,0.0,1.1,5.9,-3195,36800,493,3688,0,3,4,2.0,2.0,0.0,BUR,MID,2,Dwight McNeil,CHE,4
108,31,5,0.0,False,2020-10-03 11:30:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.8,-31787,57098,456,32243,0,4,6,0.0,0.0,0.0,CRY,FWD,3,Michy Batshuayi,CHE,4
125,31,5,0.0,False,2020-10-03 11:30:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,-495,4720,106,601,0,4,6,0.0,0.0,0.0,CRY,DEF,3,Gary Cahill,CHE,4
127,31,5,0.0,False,2020-10-03 11:30:00,4,90,0,0,0,4,0,0,0,0,0,0,0,4,5.2,0.5,4.0,1.0,4.5,1030,18389,3497,2467,0,4,6,0.0,0.0,0.0,CRY,DEF,3,Mamadou Sakho,CHE,4
128,31,5,0.0,False,2020-10-03 11:30:00,4,90,0,0,0,4,0,0,0,0,0,2,0,12,16.6,0.0,0.0,1.7,5.0,4764,307883,34200,29436,0,4,6,0.0,0.0,0.0,CRY,GKP,3,Vicente Guaita,CHE,4
130,31,5,2.0,False,2020-10-03 11:30:00,4,71,0,0,0,2,0,0,0,0,0,0,0,7,13.8,20.4,3.0,3.7,5.5,-1139,13049,614,1753,0,4,6,0.0,0.0,0.0,CRY,MID,3,James McArthur,CHE,4
131,31,5,2.0,False,2020-10-03 11:30:00,4,66,0,0,0,2,0,0,0,0,0,0,0,12,9.8,0.6,0.0,1.0,4.5,-96,198262,21542,21638,0,4,6,0.0,0.0,0.0,CRY,MID,3,James McCarthy,CHE,4
132,31,5,0.0,False,2020-10-03 11:30:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.5,424,13776,1877,1453,0,4,6,0.0,0.0,0.0,CRY,FWD,3,Christian Benteke,CHE,4
133,31,5,2.0,False,2020-10-03 11:30:00,4,90,0,0,0,4,0,0,0,0,0,0,0,9,14.8,0.2,4.0,1.9,5.0,27932,51908,35314,7382,0,4,6,0.0,0.0,0.0,CRY,MID,3,Cheikhou Kouyaté,CHE,4
134,31,5,0.0,False,2020-10-03 11:30:00,4,90,0,0,0,4,0,0,0,0,0,0,0,7,15.2,1.3,4.0,2.1,4.5,-10768,122312,3889,14657,0,4,6,0.0,0.0,0.0,CRY,DEF,3,Joel Ward,CHE,4
137,31,5,2.0,False,2020-10-03 11:30:00,4,90,0,0,0,4,0,0,0,0,0,0,0,9,7.8,29.4,0.0,3.7,6.1,115403,267037,148642,33239,0,4,6,0.0,0.0,0.0,CRY,MID,3,Andros Townsend,CHE,4
138,31,5,1.0,False,2020-10-03 11:30:00,4,23,0,0,0,2,0,0,0,0,0,0,0,5,5.6,5.5,0.0,1.1,5.8,-8374,33894,978,9352,0,4,6,1.0,1.0,1.0,CRY,MID,3,Luka Milivojevic,CHE,4
139,31,5,0.0,False,2020-10-03 11:30:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.4,-558,4241,109,667,0,4,6,0.0,2.0,2.0,CRY,DEF,3,Patrick van Aanholt,CHE,4
140,31,5,2.0,False,2020-10-03 11:30:00,4,90,0,0,0,4,0,0,0,0,0,0,0,5,4.6,2.8,8.0,1.5,5.9,-58242,268502,12219,70461,0,4,6,0.0,0.0,0.0,CRY,FWD,3,Jordan Ayew,CHE,4
141,31,5,2.0,False,2020-10-03 11:30:00,4,90,0,0,0,4,0,0,0,0,0,0,0,3,5.4,12.1,28.0,4.6,7.2,244879,1490194,378872,133993,0,4,6,0.0,0.0,0.0,CRY,MID,3,Wilfried Zaha,CHE,4
142,31,5,0.0,False,2020-10-03 11:30:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.5,-3802,8654,446,4248,0,4,6,0.0,0.0,0.0,CRY,MID,3,Jeffrey Schlupp,CHE,4
144,31,5,1.0,False,2020-10-03 11:30:00,4,18,0,0,0,2,0,0,0,0,0,0,0,3,1.0,0.4,0.0,0.1,4.4,13795,29526,19836,6041,0,4,6,0.0,0.0,0.0,CRY,MID,3,Jairo Riedewald,CHE,4
146,31,5,0.0,False,2020-10-03 11:30:00,4,90,0,0,0,4,0,0,0,0,0,0,0,5,8.2,1.3,0.0,1.0,4.1,120420,1813731,175712,55292,0,4,6,0.0,0.0,0.0,CRY,DEF,3,Tyrick Mitchell,CHE,4
148,39,5,5.0,False,2020-10-17 14:00:00,5,90,0,1,0,3,0,0,0,0,0,0,0,21,26.6,53.8,9.0,8.9,5.8,921,13952,2110,1189,3,3,16,0.0,0.0,0.0,SOU,MID,3,Theo Walcott,CHE,4
241,11,5,1.0,False,2020-09-20 15:30:00,2,26,0,0,0,0,0,0,0,0,0,0,0,9,3.4,6.5,4.0,1.4,5.5,-2488,12893,463,2951,2,0,11,0.0,0.0,1.0,LIV,MID,5,James Milner,CHE,4
243,11,5,3.0,False,2020-09-20 15:30:00,2,90,0,0,1,0,0,0,0,0,0,0,0,7,2.4,5.3,29.0,3.7,5.5,-13907,121913,7259,21166,2,0,11,0.0,0.0,0.0,LIV,MID,5,Georginio Wijnaldum,CHE,4
244,11,5,1.0,False,2020-09-20 15:30:00,2,45,0,0,0,0,0,0,0,0,0,0,0,6,6.0,18.8,0.0,2.5,5.5,-19645,173807,8936,28581,2,0,11,0.0,0.0,0.0,LIV,MID,5,Jordan Henderson,CHE,4
245,11,5,0.0,False,2020-09-20 15:30:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,-1474,20756,627,2101,2,0,11,0.0,0.0,0.0,LIV,GKP,5,Adrián San Miguel del Castillo,CHE,4
246,11,5,0.0,False,2020-09-20 15:30:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.5,-4930,31597,1049,5979,2,0,11,0.0,0.0,0.0,LIV,DEF,5,Joel Matip,CHE,4
247,11,5,0.0,False,2020-09-20 15:30:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.5,-1142,3332,45,1187,2,0,11,0.0,0.0,0.0,LIV,MID,5,Xherdan Shaqiri,CHE,4
249,11,5,5.0,False,2020-09-20 15:30:00,2,85,0,1,1,0,0,0,0,0,0,0,0,21,23.4,35.3,48.0,10.7,9.4,-59165,222969,10158,69323,2,0,11,0.0,0.0,0.0,LIV,FWD,5,Roberto Firmino,CHE,4
250,11,5,7.0,False,2020-09-20 15:30:00,2,90,0,0,1,0,0,0,0,0,0,0,1,27,9.0,1.8,4.0,1.5,6.5,-30121,1789483,83401,113522,2,0,11,0.0,0.0,0.0,LIV,DEF,5,Virgil van Dijk,CHE,4
251,11,5,16.0,False,2020-09-20 15:30:00,2,90,2,0,1,0,0,0,0,0,0,0,3,48,79.6,7.0,49.0,13.6,11.9,-256786,585445,12313,269099,2,0,11,0.0,0.0,0.0,LIV,MID,5,Sadio Mané,CHE,4
252,11,5,14.0,False,2020-09-20 15:30:00,2,90,0,0,1,0,0,1,0,0,0,3,2,41,47.2,0.0,0.0,4.7,6.0,-92351,733175,10612,102963,2,0,11,0.0,0.0,0.0,LIV,GKP,5,Alisson Ramses Becker,CHE,4
253,11,5,3.0,False,2020-09-20 15:30:00,2,90,0,0,1,0,0,0,0,0,0,0,0,21,21.4,1.1,0.0,2.3,5.5,-5274,97248,11366,16640,2,0,11,0.0,0.0,0.0,LIV,MID,5,Fabio Henrique Tavares,CHE,4
254,11,5,3.0,False,2020-09-20 15:30:00,2,90,0,0,1,0,0,0,0,0,0,0,0,14,15.4,61.5,51.0,12.8,12.0,156301,2378499,311338,155037,2,0,11,0.0,2.0,2.0,LIV,MID,5,Mohamed Salah,CHE,4
255,11,5,6.0,False,2020-09-20 15:30:00,2,90,0,0,1,0,0,0,0,0,0,0,0,26,10.6,14.3,26.0,5.1,7.0,-47931,807793,52291,100222,2,0,11,1.0,0.0,0.0,LIV,DEF,5,Andrew Robertson,CHE,4
258,11,5,1.0,False,2020-09-20 15:30:00,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,2.0,0.2,6.4,-11983,21317,727,12710,2,0,11,0.0,0.0,0.0,LIV,MID,5,Takumi Minamino,CHE,4
259,11,5,7.0,False,2020-09-20 15:30:00,2,90,0,0,1,0,0,0,0,0,0,0,1,27,9.6,33.8,11.0,5.4,7.5,-331983,3097107,39515,371498,2,0,11,2.0,1.0,0.0,LIV,DEF,5,Trent Alexander-Arnold,CHE,4
260,11,5,0.0,False,2020-09-20 15:30:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.5,-44329,279462,13153,57482,2,0,11,0.0,0.0,0.0,LIV,DEF,5,Joseph Gomez,CHE,4
261,11,5,3.0,False,2020-09-20 15:30:00,2,63,0,0,1,0,0,0,0,0,0,0,0,14,7.8,3.8,2.0,1.4,5.5,-13741,58956,3538,17279,2,0,11,0.0,0.0,0.0,LIV,MID,5,Naby Keita,CHE,4
262,11,5,0.0,False,2020-09-20 15:30:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,22080,401081,85310,63230,2,0,15,0.0,0.0,0.0,SHU,FWD,3,Rhian Brewster,CHE,4
262,71,5,2.0,False,2020-11-07 17:30:00,8,62,0,0,0,2,0,0,0,0,0,0,0,6,5.0,0.0,0.0,0.5,4.5,-10838,491847,34712,45550,1,4,15,0.0,0.0,0.0,SHU,FWD,3,Rhian Brewster,CHE,4
263,11,5,0.0,False,2020-09-20 15:30:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,1261,39108,7758,6497,2,0,11,0.0,0.0,0.0,LIV,MID,5,Curtis Jones,CHE,4
290,55,5,1.0,True,2020-10-24 16:30:00,6,57,0,0,0,0,0,0,0,0,0,0,0,10,9.0,38.9,11.0,5.9,5.9,937,10093,1741,804,0,0,13,2.0,0.0,0.0,MUN,MID,4,Juan Mata,CHE,4
291,55,5,6.0,True,2020-10-24 16:30:00,6,90,0,0,1,0,0,0,0,0,0,1,0,22,9.4,0.0,0.0,0.9,5.5,-7559,274878,8189,15748,0,0,13,0.0,0.0,0.0,MUN,GKP,4,David de Gea,CHE,4
293,55,5,0.0,True,2020-10-24 16:30:00,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.3,-1302,15633,472,1774,0,0,13,0.0,0.0,0.0,MUN,FWD,4,Odion Ighalo,CHE,4
295,55,5,0.0,True,2020-10-24 16:30:00,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.9,-1413,18331,735,2148,0,0,13,0.0,0.0,0.0,MUN,MID,4,Nemanja Matic,CHE,4
296,55,5,1.0,True,2020-10-24 16:30:00,6,32,0,0,0,0,0,0,0,0,0,0,0,11,5.0,8.3,18.0,3.1,7.8,-5800,100931,6039,11839,0,0,13,0.0,0.0,0.0,MUN,MID,4,Paul Pogba,CHE,4
298,55,5,7.0,True,2020-10-24 16:30:00,6,90,0,0,1,0,0,0,0,0,0,0,1,29,22.6,11.3,18.0,5.2,5.4,-5327,201421,10741,16068,0,0,13,0.0,0.0,0.0,MUN,DEF,4,Harry Maguire,CHE,4
299,55,5,2.0,True,2020-10-24 16:30:00,6,90,0,0,1,0,0,0,0,1,0,0,0,9,11.2,5.2,1.0,1.7,5.3,-16,9369,632,648,0,0,13,0.0,0.0,0.0,MUN,MID,4,Frederico Rodrigues de Paula Santos,CHE,4
300,55,5,5.0,True,2020-10-24 16:30:00,6,90,0,0,1,0,0,0,0,1,0,0,0,19,13.6,4.9,2.0,2.1,4.9,-10383,73392,1879,12262,0,0,13,0.0,0.0,0.0,MUN,DEF,4,Luke Shaw,CHE,4
302,55,5,3.0,True,2020-10-24 16:30:00,6,90,0,0,1,0,0,0,0,0,0,0,0,14,18.6,60.9,16.0,9.6,10.5,85046,1609144,163779,78733,0,0,13,1.0,1.0,1.0,MUN,MID,4,Bruno Miguel Borges Fernandes,CHE,4
303,55,5,0.0,True,2020-10-24 16:30:00,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8.8,-64934,290691,568,65502,0,0,13,0.0,0.0,0.0,MUN,FWD,4,Anthony Martial,CHE,4
306,55,5,2.0,True,2020-10-24 16:30:00,6,90,0,0,1,0,0,0,0,1,0,0,0,0,7.6,18.8,36.0,6.2,9.5,82732,513232,117223,34491,0,0,13,0.0,2.0,2.0,MUN,MID,4,Marcus Rashford,CHE,4
307,55,5,0.0,True,2020-10-24 16:30:00,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,6432,8840,7039,607,0,0,13,0.0,0.0,0.0,MUN,DEF,4,Axel Tuanzebe,CHE,4
308,55,5,6.0,True,2020-10-24 16:30:00,6,90,0,0,1,0,0,0,0,0,0,0,0,26,18.2,11.3,2.0,3.2,4.9,-4519,88879,2967,7486,0,0,13,0.0,0.0,0.0,MUN,DEF,4,Victor Lindelöf,CHE,4
309,55,5,3.0,True,2020-10-24 16:30:00,6,82,0,0,1,0,0,0,0,0,0,0,0,10,9.2,3.0,12.0,2.4,4.9,-126,19684,1594,1720,0,0,13,0.0,0.0,0.0,MUN,MID,4,Scott McTominay,CHE,4
310,55,5,0.0,True,2020-10-24 16:30:00,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.9,-2918,17499,334,3252,0,0,13,0.0,0.0,0.0,MUN,DEF,4,Eric Bailly,CHE,4
311,55,5,1.0,True,2020-10-24 16:30:00,6,57,0,0,0,0,0,0,0,0,0,0,0,1,3.2,11.3,6.0,2.1,6.3,-986,19108,475,1461,0,0,13,0.0,0.0,0.0,MUN,MID,4,Daniel James,CHE,4
312,55,5,0.0,True,2020-10-24 16:30:00,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.4,-392,7881,328,720,0,0,13,0.0,0.0,0.0,MUN,DEF,4,Timothy Fosu-Mensah,CHE,4
313,55,5,6.0,True,2020-10-24 16:30:00,6,90,0,0,1,0,0,0,0,0,0,0,0,28,17.0,4.2,0.0,2.1,5.4,6338,606360,34222,27884,0,0,13,0.0,0.0,0.0,MUN,DEF,4,Aaron Wan-Bissaka,CHE,4
315,55,5,1.0,True,2020-10-24 16:30:00,6,7,0,0,0,0,0,0,0,0,0,0,0,4,5.0,14.9,2.0,2.2,7.3,-103865,245135,1434,105299,0,0,13,0.0,0.0,0.0,MUN,MID,4,Mason Greenwood,CHE,4
343,71,5,0.0,False,2020-11-07 17:30:00,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.7,-701,10984,235,936,1,4,15,0.0,0.0,1.0,SHU,FWD,3,Billy Sharp,CHE,4
344,71,5,6.0,False,2020-11-07 17:30:00,8,90,1,0,0,4,0,0,0,0,0,0,0,25,31.4,0.9,17.0,4.9,5.3,-3311,46565,3296,6607,1,4,15,0.0,0.0,0.0,SHU,FWD,3,David McGoldrick,CHE,4
345,71,5,0.0,False,2020-11-07 17:30:00,8,90,0,0,0,4,0,0,0,0,0,0,0,8,10.2,1.3,2.0,1.4,4.8,-4609,76470,936,5545,1,4,15,0.0,0.0,0.0,SHU,DEF,3,Chris Basham,CHE,4
346,71,5,0.0,False,2020-11-07 17:30:00,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.7,-1186,9622,25,1211,1,4,15,2.0,2.0,0.0,SHU,MID,3,John Fleck,CHE,4
347,71,5,0.0,False,2020-11-07 17:30:00,8,90,0,0,0,4,0,0,0,0,0,0,0,14,11.6,0.8,0.0,1.2,5.3,-12529,147117,424,12953,1,4,15,0.0,0.0,0.0,SHU,DEF,3,Enda Stevens,CHE,4
349,71,5,2.0,False,2020-11-07 17:30:00,8,61,0,0,0,2,0,0,0,0,0,0,0,7,6.0,12.1,0.0,1.8,4.7,-990,14959,421,1411,1,4,15,1.0,1.0,2.0,SHU,MID,3,Oliver Norwood,CHE,4
351,71,5,0.0,False,2020-11-07 17:30:00,8,90,0,0,0,4,0,0,0,0,0,0,0,12,11.6,23.3,28.0,6.3,5.3,-13441,144676,798,14239,1,4,15,0.0,0.0,0.0,SHU,DEF,3,George Baldock,CHE,4
352,71,5,0.0,False,2020-11-07 17:30:00,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.4,-1032,12250,252,1284,1,4,15,0.0,0.0,0.0,SHU,DEF,3,Jack Robinson,CHE,4
353,71,5,-1.0,False,2020-11-07 17:30:00,8,90,0,0,0,4,0,0,0,1,0,0,0,6,17.6,0.2,0.0,1.8,4.9,-18488,259518,706,19194,1,4,15,0.0,0.0,0.0,SHU,DEF,3,John Egan,CHE,4
354,71,5,0.0,False,2020-11-07 17:30:00,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.8,-1451,13522,12,1463,1,4,15,0.0,0.0,0.0,SHU,DEF,3,Jack O'Connell,CHE,4
355,71,5,2.0,False,2020-11-07 17:30:00,8,90,0,0,0,4,0,0,0,0,0,0,0,12,16.8,3.9,17.0,3.8,5.2,-31999,239313,836,32835,1,4,15,0.0,0.0,0.0,SHU,MID,3,John Lundstram,CHE,4
356,71,5,1.0,False,2020-11-07 17:30:00,8,28,0,0,0,2,0,0,0,0,0,0,0,3,6.2,11.5,0.0,1.8,4.9,-96,2246,40,136,1,4,15,0.0,0.0,0.0,SHU,MID,3,Ben Osborn,CHE,4
357,71,5,1.0,False,2020-11-07 17:30:00,8,27,0,0,0,2,0,0,0,0,0,0,0,1,0.0,0.5,2.0,0.1,5.7,-649,20560,1027,1676,1,4,15,0.0,0.0,0.0,SHU,FWD,3,Oliver McBurnie,CHE,4
358,27,5,13.0,True,2020-09-26 16:30:00,3,65,2,0,0,1,0,0,0,0,0,0,3,54,64.0,4.0,35.0,10.3,5.5,-1685,15578,3836,5521,3,3,18,0.0,0.0,0.0,WBA,FWD,2,Callum Robinson,CHE,4
360,71,5,4.0,False,2020-11-07 17:30:00,8,90,0,1,0,4,0,0,0,1,0,0,0,20,20.6,12.8,6.0,3.9,5.0,843,13881,2268,1425,1,4,15,0.0,0.0,0.0,SHU,MID,3,Sander Berge,CHE,4
361,39,5,1.0,False,2020-10-17 14:00:00,5,4,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1,0.0,0.0,5.3,-8244,57139,3022,11266,3,3,16,0.0,0.0,0.0,SOU,FWD,3,Shane Long,CHE,4
362,39,5,1.0,False,2020-10-17 14:00:00,5,90,0,0,0,3,0,0,0,0,0,0,0,5,6.4,2.7,2.0,1.1,5.0,-28,95509,8793,8821,3,3,16,2.0,2.0,0.0,SOU,DEF,3,Ryan Bertrand,CHE,4
363,39,5,1.0,False,2020-10-17 14:00:00,5,90,0,0,0,3,0,0,0,0,0,2,0,10,20.2,0.0,0.0,2.0,4.5,30596,1379113,135845,105249,3,3,16,0.0,0.0,0.0,SOU,GKP,3,Alex McCarthy,CHE,4
364,39,5,1.0,False,2020-10-17 14:00:00,5,86,0,0,0,3,0,0,0,1,0,0,0,7,9.4,5.2,3.0,1.8,4.5,27999,281024,68733,40734,3,3,16,0.0,0.0,0.0,SOU,MID,3,Oriol Romeu Vidal,CHE,4
365,39,5,2.0,False,2020-10-17 14:00:00,5,76,0,0,0,3,0,0,0,0,0,0,0,5,1.4,4.4,8.0,1.4,6.4,-1092,16121,853,1945,3,3,16,0.0,0.0,0.0,SOU,MID,3,Nathan Redmond,CHE,4
366,39,5,7.0,False,2020-10-17 14:00:00,5,90,1,0,0,3,0,0,0,0,0,0,1,27,36.4,0.9,61.0,9.8,8.5,-153461,1312469,73937,227398,3,3,16,0.0,0.0,1.0,SOU,FWD,3,Danny Ings,CHE,4
367,39,5,0.0,False,2020-10-17 14:00:00,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.9,-3282,19663,227,3509,3,3,16,0.0,0.0,0.0,SOU,DEF,3,Jack Stephens,CHE,4
368,39,5,0.0,False,2020-10-17 14:00:00,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.5,-3016,13381,972,3988,3,3,16,0.0,0.0,0.0,SOU,MID,3,Stuart Armstrong,CHE,4
369,39,5,7.0,False,2020-10-17 14:00:00,5,90,1,0,0,3,0,0,0,0,0,0,0,24,47.2,1.5,19.0,6.8,4.5,2616,38905,5584,2968,3,3,16,0.0,0.0,0.0,SOU,DEF,3,Jannik Vestergaard,CHE,4
370,39,5,2.0,False,2020-10-17 14:00:00,5,90,0,0,0,3,0,0,0,0,0,0,0,14,7.6,8.9,2.0,1.9,5.8,-34625,148113,2300,36925,3,3,16,1.0,1.0,2.0,SOU,MID,3,James Ward-Prowse,CHE,4
375,39,5,1.0,False,2020-10-17 14:00:00,5,90,0,0,0,3,0,0,0,0,0,0,0,11,25.6,3.6,17.0,4.6,4.5,38507,787702,117862,79355,3,3,16,0.0,0.0,0.0,SOU,DEF,3,Kyle Walker-Peters,CHE,4
376,39,5,1.0,False,2020-10-17 14:00:00,5,90,0,0,0,3,0,0,0,0,0,0,0,12,12.4,10.8,0.0,2.3,4.5,1980,158031,15164,13184,3,3,16,0.0,0.0,0.0,SOU,DEF,3,Jan Bednarek,CHE,4
377,39,5,11.0,False,2020-10-17 14:00:00,5,85,1,1,0,3,0,0,0,0,0,0,2,41,51.8,16.8,56.0,12.5,5.8,-56088,103816,2880,58968,3,3,16,0.0,0.0,0.0,SOU,FWD,3,Che Adams,CHE,4
379,39,5,0.0,False,2020-10-17 14:00:00,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,-5247,31028,481,5728,3,3,16,0.0,0.0,0.0,SOU,MID,3,William Smallbone,CHE,4
