chance_of_playing_next_round,chance_of_playing_this_round,cost_change_event,cost_change_start,player_type_id,expected_points_next_gw,expected_points_this_gw,event_points,form,player_id,player_news,news_added,player_price,player_photo,points_per_game,selected_by_percent,status,team_id,team_code,total_points,total_transfers_in,transfers_in_event,total_transfers_out,transfers_out_event,value_form,value_season,web_name,total_minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,full_name,understat_id,games_played,xG,understat_assists,xA,shots,key_passes,npg,npxG,xGChain,xGBuildup,team_name,team_short_name,team_strength,position_name,position_name_short
,,0,0,3,3.7,3.2,7,3.7,106,,,6.0,88894.jpg,4.4,4.2,a,2,7,31,432107,48787,173305,23780,0.6,5.2,Barkley,490,2,1,2,9,0,0,0,0,0,0,4,113,148.8,223.9,205.0,57.8,62,21,12,10,25,10,18,10,2.0,2.0,,Ross Barkley,592,7,1.5331400129944086,1,1.882594257593155,18,16,2,1.5331400129944086,3.769010439515114,0.7570633292198181,Aston Villa,AVL,3,Midfielder,MID
100.0,0.0,0,-1,3,0.7,0.0,0,0.7,540,,2020-11-01 14:30:23.727526,5.9,110504.jpg,1.0,0.0,a,2,7,5,5855,89,5427,400,0.1,0.8,Traoré,70,0,0,0,3,0,0,0,0,0,0,0,13,5.8,2.8,55.0,6.3,379,168,339,167,149,80,311,143,,,,Bertrand Traoré,695,5,0.1526058427989483,0,0.0,3,0,0,0.1526058427989483,0.32817840948700905,0.22738493233919144,Aston Villa,AVL,3,Midfielder,MID
,,0,0,3,0.0,-0.5,0,0.0,554,,,4.5,232653.jpg,1.0,0.1,a,2,7,1,5802,584,3423,619,0.0,0.2,Ramsey,13,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,522,200,510,201,485,189,524,200,,,,Jacob Ramsey,8941,1,0.0,0,0.0,0,0,0,0.0,0.0,0.0,Aston Villa,AVL,3,Midfielder,MID
100.0,100.0,0,-3,3,2.7,3.2,3,2.7,54,,2020-09-14 21:30:11.145732,6.2,39155.jpg,1.9,0.4,a,3,36,15,10921,958,68158,1674,0.4,2.4,Lallana,470,0,0,2,7,0,0,0,0,0,0,0,63,42.0,130.9,95.0,26.5,263,109,38,30,76,41,94,53,5.0,,,Adam Lallana,486,8,0.2342194579541683,0,1.0566173940896988,5,9,0,0.2342194579541683,2.526881068944931,1.3504007309675217,Brighton,BHA,3,Midfielder,MID
,,0,-2,3,3.3,3.8,3,3.3,57,,,5.8,60307.jpg,2.0,0.1,a,3,36,14,2611,295,9124,437,0.6,2.4,Groß,252,0,1,1,4,0,0,0,0,0,0,1,62,71.6,143.7,64.0,28.0,192,75,34,26,124,68,85,48,1.0,2.0,2.0,Pascal Groß,239,7,0.24377112090587616,1,0.3957308670505881,5,8,0,0.24377112090587616,1.1556018367409706,0.8914248496294022,Brighton,BHA,3,Midfielder,MID
100.0,75.0,0,0,3,1.7,1.7,0,1.7,65,,2020-11-01 22:30:17.432662,5.0,109345.jpg,3.7,0.9,a,3,36,26,133132,2740,81523,8029,0.3,5.2,March,570,1,1,2,12,0,0,0,0,0,0,2,113,127.8,157.6,116.0,40.2,94,34,27,20,57,30,45,25,2.0,4.0,,Solomon March,6049,7,1.0158931724727154,1,0.782368766143918,6,10,1,1.0158931724727154,2.7513766027987003,1.0549451652914286,Brighton,BHA,3,Midfielder,MID
50.0,,0,0,3,0.8,2.2,0,1.7,69,Thigh injury - 50% chance of playing,2020-11-07 00:00:21.373051,6.0,116216.jpg,3.9,1.4,d,3,36,27,244811,353,194013,30736,0.3,4.5,Trossard,588,1,2,2,13,0,0,0,1,0,0,1,82,85.6,155.0,139.0,37.8,174,67,28,21,46,26,52,29,3.0,,,Leandro Trossard,7698,7,1.3300457913428545,1,1.6230096332728865,16,12,1,1.3300457913428545,2.696824036538601,1.1023056320846079,Brighton,BHA,3,Midfielder,MID
100.0,50.0,0,-1,3,0.3,0.4,1,0.3,71,,2020-09-30 21:00:17.370674,5.4,165210.jpg,1.5,0.0,a,3,36,6,1170,61,3496,71,0.1,1.1,Jahanbakhsh,35,0,1,0,1,0,0,0,1,0,0,0,32,32.6,42.8,28.0,10.3,294,124,163,102,212,109,259,118,,,,Alireza Jahanbakhsh,6842,4,0.15174398943781853,1,0.8232863545417786,2,3,0,0.15174398943781853,1.0982674360275269,0.6990741491317749,Brighton,BHA,3,Midfielder,MID
100.0,100.0,0,0,3,2.0,2.5,2,2.0,76,,2020-09-20 15:30:14.517426,4.5,227127.jpg,2.6,3.5,a,3,36,18,218812,9738,260527,16938,0.4,4.0,Bissouma,628,1,0,2,11,0,0,0,2,1,0,2,75,88.2,40.4,71.0,19.7,168,63,170,108,112,64,153,77,,5.0,,Yves Bissouma,5609,7,0.4054624494165182,0,0.018893089145421985,14,1,1,0.4054624494165182,1.8893773946911097,1.6690657623112202,Brighton,BHA,3,Midfielder,MID
,,0,0,3,0.3,0.8,0,0.3,79,,,4.5,235382.jpg,1.8,0.8,a,3,36,9,113007,372,86143,5025,0.1,2.0,Alzate,350,0,0,1,11,0,0,0,1,0,0,0,59,48.0,89.8,23.0,16.1,245,100,82,55,224,117,188,92,,,,Steven Alzate,8020,5,0.16270331293344498,0,0.7968758940696716,3,7,0,0.16270331293344498,2.156951330602169,1.7628435865044594,Brighton,BHA,3,Midfielder,MID
0.0,100.0,0,-2,3,0.0,1.2,0,0.7,80,Illness - Expected back 28 Nov,2020-11-19 15:00:18.921678,5.3,243016.jpg,3.7,0.1,i,3,36,11,2315,113,4016,359,0.1,2.1,Mac Allister,43,1,0,0,1,0,0,0,0,0,0,3,29,43.4,2.7,7.0,5.3,256,104,340,168,303,154,330,153,4.0,3.0,,Alexis Mac Allister,8379,3,0.052242077887058265,0,0.0,1,0,1,0.052242077887058265,0.052242077887058265,0.0,Brighton,BHA,3,Midfielder,MID
25.0,100.0,0,-1,3,-0.1,-0.2,0,0.3,55,Hamstring injury - 25% chance of playing,2020-11-06 20:30:19.624560,4.4,40845.jpg,1.7,6.5,d,4,90,5,217604,1254,642195,39402,0.1,1.1,Stephens,202,0,0,0,4,0,0,0,0,0,0,0,27,23.8,7.3,21.0,5.3,313,132,312,162,233,124,326,150,,,,Dale Stephens,6051,3,0.05343271978199482,0,0.0,2,0,0,0.05343271978199482,0.1550379917025566,0.10160527005791664,Burnley,BUR,2,Midfielder,MID
,,-1,-2,3,1.8,1.8,3,2.3,89,,,5.3,60551.jpg,3.0,0.5,a,4,90,21,10496,678,40083,2034,0.4,4.0,Westwood,630,1,0,2,12,0,0,0,1,0,0,1,111,109.4,127.4,36.0,27.3,127,46,40,31,188,99,91,51,1.0,4.0,,Ashley Westwood,669,7,0.10419056378304957,0,1.1103647574782372,3,8,1,0.10419056378304957,1.9038895517587664,1.3697915896773338,Burnley,BUR,2,Midfielder,MID
75.0,50.0,0,-1,3,0.1,0.1,0,0.7,90,Calf injury - 75% chance of playing,2020-11-19 14:30:26.413264,5.4,60586.jpg,2.0,0.0,d,4,90,6,10097,27,13937,62,0.1,1.1,Gudmundsson,173,0,0,1,2,0,0,0,0,0,0,0,18,14.4,19.9,21.0,5.6,347,151,251,142,235,125,323,147,3.0,3.0,,Johann Berg Gudmundsson,1663,3,0.08861548453569412,0,0.10262608528137207,3,1,0,0.08861548453569412,0.13251584768295288,0.08215422928333282,Burnley,BUR,2,Midfielder,MID
75.0,100.0,0,0,3,0.6,0.8,3,1.3,95,Knee injury - 75% chance of playing,2020-11-18 23:00:21.165862,5.0,90517.jpg,1.5,0.0,d,4,90,6,1207,122,3831,135,0.3,1.2,Brady,167,0,0,1,1,0,0,0,0,0,0,0,24,23.8,5.7,23.0,5.3,314,133,318,164,227,120,329,152,4.0,5.0,,Robbie Brady,789,4,0.17315927147865295,0,0.0,2,0,0,0.17315927147865295,0.10007673874497414,0.03719380870461464,Burnley,BUR,2,Midfielder,MID
,,0,0,3,1.5,1.5,3,2.0,98,,,5.0,172782.jpg,2.1,0.0,a,4,90,15,2400,192,2868,198,0.4,3.0,Brownhill,630,0,0,2,12,0,0,0,1,0,0,0,89,67.0,91.8,55.0,21.4,198,78,79,53,146,78,136,69,,1.0,,Josh Brownhill,8323,7,0.3095642328262329,0,0.4247122276574373,7,6,0,0.3095642328262329,1.5646716542541983,1.2204082645475864,Burnley,BUR,2,Midfielder,MID
,,0,-2,3,1.8,1.8,3,2.3,100,,,5.8,433154.jpg,2.6,0.5,a,4,90,18,15572,350,45784,1793,0.4,3.1,McNeil,630,0,1,2,12,0,0,0,1,0,0,0,91,101.0,152.0,16.0,27.0,143,53,29,22,258,131,92,52,2.0,2.0,,Dwight McNeil,6756,7,0.0769616924226284,1,0.5097906775772572,2,8,0,0.0769616924226284,0.6874371524900198,0.5040018428117037,Burnley,BUR,2,Midfielder,MID
100.0,100.0,-1,2,3,2.2,2.2,1,1.7,105,,2020-09-14 21:30:11.281378,5.2,85955.jpg,5.3,10.9,a,5,8,37,1182879,20875,678225,128906,0.3,7.1,Jorginho,455,3,2,2,6,0,0,1,0,0,0,4,134,175.2,65.0,77.0,31.8,39,12,127,79,95,53,74,44,,,2.0,Jorge Luiz Frello Filho,1389,7,3.1184692615643144,1,0.15144091844558716,6,4,0,0.07379390764981507,1.369559166021645,1.369559166021645,Chelsea,CHE,4,Midfielder,MID
100.0,100.0,0,-2,3,2.2,2.2,5,1.7,107,,2020-11-07 22:30:21.934477,5.3,91651.jpg,2.2,0.2,a,5,8,9,20391,479,27034,1340,0.3,1.7,Kovacic,200,0,1,0,6,0,0,0,0,0,0,0,43,34.6,26.6,14.0,7.5,287,120,213,127,263,134,300,139,,,,Mateo Kovacic,2254,4,0.04955404018983245,1,0.081305131316185,2,1,0,0.04955404018983245,1.371108208782971,1.3215541141107678,Chelsea,CHE,4,Midfielder,MID
100.0,100.0,0,-1,3,4.2,4.2,5,3.7,113,,2020-10-03 16:30:19.172004,4.9,116594.jpg,2.6,3.3,a,5,8,21,127571,11484,245386,11118,0.8,4.3,Kanté,712,0,1,3,10,0,0,0,1,0,0,0,128,128.4,58.5,19.0,20.7,93,33,135,84,243,127,146,74,,,,N'Golo Kanté,751,8,0.07459268346428871,1,0.2889067176729441,2,2,0,0.07459268346428871,2.7315703779459,2.398527786135673,Chelsea,CHE,4,Midfielder,MID
100.0,100.0,2,2,3,9.2,9.2,11,8.7,114,,2020-08-29 17:30:07.487245,8.2,124183.jpg,6.8,14.9,a,5,8,27,1058137,477594,159205,12487,1.1,3.3,Ziyech,189,1,3,1,2,0,0,0,0,0,0,6,87,101.2,114.2,34.0,25.0,142,52,55,38,193,101,106,57,1.0,,,Hakim Ziyech,8992,4,0.13197383657097814,3,2.2510518133640294,4,8,1,0.13197383657097814,1.223252356052399,0.2800497785210609,Chelsea,CHE,4,Midfielder,MID
0.0,0.0,-1,-3,3,0.0,0.0,0,1.0,119,Hamstring injury - Expected back 05 Dec,2020-10-31 18:00:12.906132,8.2,176413.jpg,2.0,2.0,i,5,8,6,259898,367,835844,35173,0.1,0.7,Pulisic,173,0,0,1,2,0,0,0,0,0,0,0,20,26.4,14.1,72.0,11.3,306,129,278,151,108,62,245,112,,,,Christian Pulisic,2662,3,0.22930411249399185,0,0.06347443163394928,5,1,0,0.22930411249399185,0.866521880030632,0.6560221239924431,Chelsea,CHE,4,Midfielder,MID
,,0,-2,3,3.5,3.5,2,3.0,120,,,6.8,184341.jpg,3.9,4.6,a,5,8,27,294527,6780,559736,25712,0.4,4.0,Mount,539,1,2,1,9,0,0,0,0,0,0,2,120,143.2,167.4,186.0,49.7,68,25,23,17,33,16,29,15,2.0,1.0,,Mason Mount,7768,7,0.7792144576087594,1,1.1562556475400925,16,11,1,0.7792144576087594,1.9550883965566757,1.130763485096395,Chelsea,CHE,4,Midfielder,MID
,,-1,-3,3,0.8,0.8,0,0.3,122,,,5.7,209046.jpg,2.8,0.3,a,5,8,11,21907,351,40720,1874,0.1,1.9,Hudson-Odoi,154,1,0,1,0,0,0,0,0,0,0,0,47,49.6,70.4,53.0,17.3,240,97,119,76,152,82,175,85,6.0,,,Callum Hudson-Odoi,6456,4,0.17305747047066689,0,0.4831446073949337,4,5,1,0.17305747047066689,0.7784568965435028,0.4692819127812982,Chelsea,CHE,4,Midfielder,MID
25.0,0.0,-1,-2,3,0.6,0.0,0,1.7,500,Lack of match fitness - 25% chance of playing,2020-11-04 19:30:18.058353,8.3,219847.jpg,3.7,4.2,d,5,8,26,514145,1566,1108879,88426,0.2,3.1,Havertz,550,1,2,3,7,0,0,0,1,0,0,0,92,109.0,126.4,84.0,32.0,129,47,41,32,86,46,72,43,,3.0,,Kai Havertz,5220,7,0.7148860339075327,1,0.5479235798120499,6,8,1,0.7148860339075327,2.9648445770144463,1.9490444734692571,Chelsea,CHE,4,Midfielder,MID
,,0,-2,3,1.2,0.7,2,0.7,130,,,5.3,50471.jpg,1.8,0.1,a,6,31,11,3649,115,11928,419,0.1,2.1,McArthur,518,0,0,1,7,0,0,0,2,0,0,0,53,85.6,46.9,15.0,14.8,173,66,157,98,259,132,202,95,,,,James McArthur,633,6,0.08643903583288193,0,0.5640776008367538,2,4,0,0.08643903583288193,1.1094272062182426,0.5252367854118347,Crystal Palace,CRY,3,Midfielder,MID
100.0,100.0,0,0,3,0.8,0.3,1,0.3,131,,2020-10-14 10:00:21.275991,4.5,50472.jpg,1.8,1.4,a,6,31,9,106121,1103,182449,4356,0.1,2.0,McCarthy,329,0,0,1,5,0,0,0,1,0,0,0,47,52.2,25.0,8.0,8.5,235,94,224,132,295,148,284,130,5.0,,,James McCarthy,589,5,0.012277675792574884,0,0.016179664060473442,1,1,0,0.012277675792574884,0.8561866134405136,0.8561866134405136,Crystal Palace,CRY,3,Midfielder,MID
,,0,0,3,2.5,2.0,2,2.0,133,,,5.0,55037.jpg,3.0,0.6,a,6,31,24,64644,2333,46162,3864,0.4,4.8,Kouyaté,720,1,0,1,12,0,0,0,0,0,0,2,111,165.0,12.2,65.0,24.3,49,16,291,156,122,67,113,62,,,,Cheikhou Kouyaté,532,8,0.5897091627120972,0,0.02308344841003418,3,1,1,0.5897091627120972,1.4917379915714264,1.4686545431613922,Crystal Palace,CRY,3,Midfielder,MID
,,-1,-1,3,2.5,2.0,2,2.0,137,,,5.9,60252.jpg,4.0,2.4,a,6,31,32,352365,5655,269938,19702,0.3,5.4,Townsend,681,1,2,1,12,0,0,0,0,0,0,4,111,180.8,186.0,81.0,44.8,37,11,17,14,92,51,37,19,3.0,3.0,,Andros Townsend,775,8,0.5872096624225378,2,1.655501909554005,8,11,1,0.5872096624225378,2.863620407879353,1.3382032960653305,Crystal Palace,CRY,3,Midfielder,MID
0.0,0.0,-1,-4,3,0.0,0.0,0,0.3,138,Suspended until 05 Dec,2020-10-30 23:00:17.434588,5.6,66975.jpg,0.8,0.3,s,6,31,5,6027,21,53328,1946,0.1,0.9,Milivojevic,223,0,0,0,6,0,0,0,0,1,0,0,32,30.8,49.5,2.0,8.1,299,125,152,94,342,163,289,133,1.0,1.0,1.0,Luka Milivojevic,5549,6,0.133952047675848,0,0.16030673310160634,2,3,0,0.133952047675848,0.7211640179157257,0.7211640179157257,Crystal Palace,CRY,3,Midfielder,MID
100.0,100.0,0,4,3,6.8,6.3,5,6.3,141,,2020-10-16 22:00:20.908105,7.4,82403.jpg,6.8,29.7,a,6,31,54,2370743,132923,1022480,85527,0.9,7.3,Zaha,720,5,2,1,12,0,0,0,2,0,0,8,144,243.6,162.8,346.0,75.3,12,5,25,19,7,3,7,5,,,3.0,Wilfried Zaha,522,8,4.224722459912299,2,2.1821369230747223,18,13,3,2.702384799718857,5.273610673844813,0.8038306161761284,Crystal Palace,CRY,3,Midfielder,MID
100.0,100.0,-1,-1,3,2.5,2.0,1,2.0,142,,2020-09-27 22:00:12.368852,5.4,86417.jpg,3.0,0.1,a,6,31,18,9187,208,12122,470,0.4,3.3,Schlupp,399,0,1,4,2,0,0,0,1,0,0,1,64,77.2,62.8,61.0,20.1,186,72,130,81,128,71,150,76,,,,Jeffrey Schlupp,757,6,0.19764718040823934,1,0.9310951232910156,4,5,0,0.19764718040823934,2.229027599096298,1.7288382574915886,Crystal Palace,CRY,3,Midfielder,MID
100.0,100.0,0,-1,3,4.8,4.3,2,4.3,144,,2020-10-24 17:00:21.697186,4.4,173954.jpg,2.8,1.7,a,6,31,17,147528,37028,48346,11149,1.0,3.9,Riedewald,360,1,0,1,6,0,0,0,0,0,0,1,65,95.6,31.1,17.0,14.5,155,58,197,123,252,129,205,97,,,,Jairo Riedewald,6027,6,0.3391194045543671,0,0.1507517322897911,1,2,1,0.3391194045543671,1.0128882974386215,0.5628431290388107,Crystal Palace,CRY,3,Midfielder,MID
75.0,100.0,0,-2,3,4.1,5.0,13,5.0,489,Muscle injury - 75% chance of playing,2020-11-17 23:00:19.063388,5.8,232413.jpg,3.0,0.5,d,6,31,21,35321,18558,41997,3772,0.9,3.6,Eze,317,1,1,0,9,0,0,0,0,0,0,3,73,97.6,69.1,91.0,25.8,151,56,121,77,80,44,98,54,2.0,4.0,,Eberechi Eze,8706,7,0.961464636027813,1,0.30102165415883064,7,4,1,0.961464636027813,1.2409292347729206,0.2779839560389519,Crystal Palace,CRY,3,Midfielder,MID
75.0,0.0,0,-1,3,1.1,0.0,0,1.0,149,Knock - 75% chance of playing,2020-11-06 14:00:20.770608,4.9,41823.jpg,1.3,0.0,d,7,11,4,1810,24,3532,423,0.2,0.8,Delph,154,0,0,0,3,0,0,0,0,0,0,0,29,20.8,17.5,1.0,3.9,324,138,263,148,351,166,350,161,,,,Fabian Delph,876,3,0.014957983046770098,0,0.028502553701400764,1,1,0,0.014957983046770098,0.4203451871871948,0.37688466906547546,Everton,EVE,3,Midfielder,MID
,,0,-2,3,2.2,1.2,2,1.7,150,,,6.8,55422.jpg,1.8,0.9,a,7,11,14,12992,731,60111,2011,0.3,2.1,Sigurdsson,382,0,1,0,8,0,0,0,0,0,0,0,61,68.0,95.8,76.0,24.0,196,76,72,48,100,56,115,63,3.0,3.0,1.0,Gylfi Sigurdsson,714,8,0.3274588417261839,1,0.7063962444663048,7,6,0,0.3274588417261839,1.2748420853167772,0.8172373399138451,Everton,EVE,3,Midfielder,MID
,,0,-2,3,3.5,2.5,8,3.0,154,,,5.8,100649.jpg,3.0,0.1,a,7,11,9,5943,2368,11324,562,0.5,1.6,Bernard,165,1,0,0,4,0,0,0,1,0,0,1,37,67.2,71.2,24.0,16.2,197,77,117,75,223,116,187,91,4.0,4.0,,Bernard Anício Caldeira Duarte,7063,3,0.07622557133436203,0,0.2666710745543241,2,5,1,0.07622557133436203,0.5870660543441772,0.2924884334206581,Everton,EVE,3,Midfielder,MID
100.0,100.0,-1,-1,3,0.8,-0.2,0,0.3,158,,2020-11-01 16:30:21.721140,5.4,120250.jpg,1.8,0.3,a,7,11,9,19600,328,34207,1051,0.1,1.7,André Gomes,362,0,0,1,6,0,0,0,1,0,0,0,33,26.6,47.3,22.0,9.1,305,128,155,97,231,122,274,125,,,,André Filipe Tavares Gomes,2383,5,0.07467453181743622,0,0.09708605892956257,1,3,0,0.07467453181743622,1.0192211475223305,0.8474605418741703,Everton,EVE,3,Midfielder,MID
,,0,-1,3,2.5,1.5,1,2.0,159,,,5.9,153133.jpg,2.0,0.2,a,7,11,14,6660,493,12057,809,0.3,2.4,Iwobi,182,0,2,0,6,0,0,0,0,0,0,0,45,42.8,53.0,34.0,13.0,260,107,143,88,192,100,224,106,,,,Alex Iwobi,500,7,0.05344681441783905,1,0.6595174297690392,1,3,0,0.05344681441783905,1.3287104964256289,0.6157463099807501,Everton,EVE,3,Midfielder,MID
,,0,-2,3,0.5,-0.5,0,0.0,163,,,5.3,173807.jpg,1.3,0.1,a,7,11,4,2790,89,7668,329,0.0,0.8,Davies,92,0,0,0,2,0,0,0,0,0,0,0,24,22.2,2.8,0.0,2.5,322,137,338,166,573,229,366,164,,,,Tom Davies,1042,3,0.0,0,0.0,0,0,0,0.0,0.10444408655166626,0.10444408655166626,Everton,EVE,3,Midfielder,MID
,,0,-1,3,0.8,-0.2,0,0.3,168,,,4.4,232826.jpg,1.0,0.4,a,7,11,1,15817,577,43118,1912,0.1,0.2,Gordon,32,0,0,0,0,0,0,0,0,0,0,0,4,4.2,1.2,2.0,0.7,384,171,364,174,336,160,398,174,,,,Anthony Gordon,8150,1,0.0,0,0.0,0,0,0,0.0,0.13508430123329165,0.13508430123329165,Everton,EVE,3,Midfielder,MID
75.0,100.0,0,-1,3,1.4,0.8,1,1.3,502,Unknown - 75% chance of playing,2020-11-17 23:00:19.118913,5.4,119765.jpg,1.7,1.0,d,7,11,12,75861,2051,133575,4791,0.2,2.2,Allan,630,0,0,1,12,0,0,0,3,0,0,0,82,120.0,49.7,8.0,17.8,103,37,151,93,300,152,168,82,,,,Allan Marques Loureiro,1379,7,0.027992095798254013,0,0.06602059863507748,2,3,0,0.027992095798254013,2.520409792661667,2.4554101675748825,Everton,EVE,3,Midfielder,MID
100.0,100.0,0,4,3,1.8,0.8,2,1.3,508,,2020-10-26 02:00:17.500734,7.9,60025.jpg,6.1,29.0,a,7,11,43,2964650,116515,1793090,132915,0.2,5.4,Rodríguez,588,3,3,1,10,0,0,0,1,0,0,5,182,228.2,248.3,151.0,62.9,16,7,7,6,43,24,13,8,1.0,1.0,,James Rodríguez,2249,7,1.8450077604502442,3,2.7578841000795364,14,17,3,1.8450077604502442,4.885078191757202,2.428759215399623,Everton,EVE,3,Midfielder,MID
,,0,-2,3,1.5,0.5,1,1.0,512,,,5.3,121599.jpg,2.0,1.1,a,7,11,16,70133,1237,164768,5963,0.2,3.0,Doucouré,648,0,1,1,14,0,0,0,3,0,0,0,111,110.6,108.9,115.0,33.4,124,44,61,42,58,31,67,39,,,,Abdoulaye Doucouré,1726,8,0.501471258699894,1,1.0751717090606692,8,8,0,0.501471258699894,3.601759523153305,2.884805716574192,Everton,EVE,3,Midfielder,MID
,,0,-1,3,0.2,0.2,0,0.7,115,,,5.9,126187.jpg,1.8,0.2,a,8,54,7,8903,246,13508,1113,0.1,1.2,Loftus-Cheek,220,0,0,1,4,0,0,0,1,0,0,0,31,18.4,24.2,57.0,9.9,334,142,230,133,141,75,265,122,,,,Ruben Loftus-Cheek,688,4,0.0891550537198782,0,0.020141568034887317,3,1,0,0.0891550537198782,0.18936231546103954,0.17499580048024654,Fulham,FUL,2,Midfielder,MID
,,0,-2,3,4.2,4.2,2,4.7,175,,,5.3,76357.jpg,2.9,0.2,a,8,54,20,7803,1932,16670,1098,0.9,3.8,Cairney,630,1,0,1,11,0,0,0,2,0,0,2,133,147.0,238.8,78.0,46.4,63,22,10,9,94,52,35,18,2.0,4.0,,Tom Cairney,6835,7,0.33576859813183546,0,0.5067173801362514,8,15,1,0.33576859813183546,2.6722279638051987,2.3459609150886536,Fulham,FUL,2,Midfielder,MID
100.0,100.0,0,-2,3,-0.5,-0.5,0,0.0,180,,2020-10-29 13:00:17.682650,4.8,92259.jpg,1.2,0.1,a,8,54,5,2545,32,10550,199,0.0,1.0,Kebano,115,0,0,0,3,0,0,0,0,0,0,0,11,1.4,14.6,47.0,5.9,402,178,275,150,164,87,318,145,5.0,1.0,,Neeskens Kebano,6840,4,0.2724298546090722,0,0.0,6,0,0,0.2724298546090722,0.241671652533114,0.02052751183509827,Fulham,FUL,2,Midfielder,MID
,,0,-2,3,0.2,0.2,1,0.7,187,,,5.3,166324.jpg,1.6,0.1,a,8,54,11,2821,34,8298,260,0.1,2.1,Cavaleiro,432,0,0,0,12,0,0,0,1,0,0,0,43,38.0,122.5,53.0,21.3,274,116,44,33,151,81,138,70,1.0,,,Ivan Ricardo Neves Abreu Cavaleiro,3683,7,0.1085791178047657,0,0.29206372890621424,5,8,0,0.1085791178047657,0.871496245265007,0.6279316246509552,Fulham,FUL,2,Midfielder,MID
0.0,0.0,0,-3,3,0.0,0.0,0,0.0,188,Not included in Fulham's 25-man Premier League squad. - Unknown return date,2020-10-20 22:30:18.592793,4.7,168765.jpg,1.5,0.1,n,8,54,3,1985,57,12294,297,0.0,0.6,Onomah,131,0,0,0,7,0,0,0,0,0,0,0,7,12.0,7.4,2.0,2.1,356,156,311,161,338,161,374,167,,,,Josh Onomah,661,2,0.0,0,0.0,0,0,0,0.0,0.061870550736784935,0.061870550736784935,Fulham,FUL,2,Midfielder,MID
0.0,0.0,0,-2,3,0.0,0.0,0,-0.7,190,Suspended until 28 Nov,2020-10-24 16:30:15.981006,4.8,197030.jpg,0.4,0.1,s,8,54,2,4152,69,10085,313,-0.1,0.4,Kamara,214,0,0,0,8,0,0,0,1,1,0,0,-4,10.8,43.3,32.0,8.0,360,159,161,100,197,103,291,134,,,3.0,Aboubakar Kamara,4866,5,0.6367536522448063,0,0.14285747706890106,3,3,0,0.6367536522448063,0.8501993920654058,0.13358880393207073,Fulham,FUL,2,Midfielder,MID
,,0,0,3,1.8,1.8,2,2.3,191,,,4.5,203325.jpg,2.2,1.9,a,8,54,18,229771,2290,159973,8666,0.5,4.0,Anguissa,632,0,1,1,12,0,0,0,1,0,0,0,114,143.2,112.3,95.0,35.2,67,24,58,40,73,39,57,33,,,,André-Frank Zambo Anguissa,6434,8,0.4091124460101128,1,0.5627083759754896,10,7,0,0.4091124460101128,2.3120898865163326,1.5398465394973757,Fulham,FUL,2,Midfielder,MID
100.0,100.0,0,0,3,1.5,1.5,2,2.0,373,,2020-09-30 13:30:17.140962,4.5,153366.jpg,2.0,0.6,a,8,54,10,47036,475,84141,2661,0.4,2.2,Reed,305,0,1,0,8,0,0,0,1,0,0,0,64,65.8,60.8,10.0,13.6,203,79,134,83,278,143,217,101,,,,Harrison Reed,910,5,0.036094039678573615,1,0.6126911621540785,2,4,0,0.036094039678573615,0.946914739906788,0.8503843676298857,Fulham,FUL,2,Midfielder,MID
50.0,50.0,0,0,3,0.2,0.2,0,1.0,493,Knock - 50% chance of playing,2020-11-05 14:30:24.884865,4.5,151086.jpg,1.2,0.4,d,8,54,5,9433,35,62314,2329,0.2,1.1,Lemina,152,0,0,0,3,0,0,0,0,0,0,0,23,29.2,17.6,8.0,5.6,301,126,262,147,297,150,322,146,,,,Mario Lemina,1299,4,0.023645693436264992,0,0.020453471690416336,1,1,0,0.023645693436264992,0.2301850877702236,0.18608592078089714,Fulham,FUL,2,Midfielder,MID
,,0,0,3,0.8,0.8,0,1.3,557,,,5.0,219352.jpg,3.0,0.5,a,8,54,15,51099,2738,18988,5104,0.3,3.0,Lookman,382,1,0,1,4,0,0,1,1,0,0,3,48,99.6,115.2,157.0,37.2,147,54,54,37,41,22,54,31,3.0,5.0,2.0,Ademola Lookman,5556,5,1.4351495951414108,0,0.3780916295945645,14,9,1,0.6739807277917862,2.871470272541046,1.9752995818853376,Fulham,FUL,2,Midfielder,MID
,,0,-2,3,0.8,1.8,1,1.3,221,,,5.3,51938.jpg,1.2,0.1,a,9,13,6,3185,137,11130,394,0.2,1.1,Albrighton,170,0,0,0,1,0,0,0,0,0,0,0,28,34.0,50.4,4.0,8.8,288,121,150,92,330,158,280,129,4.0,,,Marc Albrighton,753,5,0.0,0,0.4457999765872955,0,3,0,0.0,0.4457999765872955,0.0,Leicester,LEI,4,Midfielder,MID
