fixture_id,round,kickoff_time,event_name,home_game,difficulty,player_id,opponent_team_id,team_id,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,team_short_name,position_name_short,team_strength,full_name,opponent_team,opponent_team_strength
306,31.0,2021-04-10 14:00:00,Gameweek 31,True,4,564,13,17,,,,TOT,FWD,4,Carlos Vinicius Alves Morais,MUN,4
96,10.0,2020-11-29 14:00:00,Gameweek 10,True,4,565,13,16,,,,SOU,MID,3,Ibrahima Diallo,MUN,4
213,22.0,2021-02-02 20:00:00,Gameweek 22,False,4,565,13,16,,,,SOU,MID,3,Ibrahima Diallo,MUN,4
224,23.0,2021-02-06 15:00:00,Gameweek 23,False,4,566,13,7,,,,EVE,DEF,3,Ben Godfrey,MUN,4
199,21.0,2021-01-30 15:00:00,Gameweek 21,True,4,567,13,1,,,,ARS,MID,4,Thomas Partey,MUN,4
134,14.0,2020-12-19 15:00:00,Gameweek 14,False,4,570,13,10,,4.0,,LEE,MID,3,Raphael Dias Belloli,MUN,4
322,33.0,2021-04-24 14:00:00,Gameweek 33,True,4,570,13,10,,4.0,,LEE,MID,3,Raphael Dias Belloli,MUN,4
171,18.0,2021-01-12 19:45:00,Gameweek 18,True,4,571,13,8,,,,FUL,DEF,2,Joachim Andersen,MUN,4
364,37.0,2021-05-15 14:00:00,Gameweek 37,False,4,571,13,8,,,,FUL,DEF,2,Joachim Andersen,MUN,4
171,18.0,2021-01-12 19:45:00,Gameweek 18,True,4,572,13,8,,,,FUL,DEF,2,Tosin Adarabioyo,MUN,4
364,37.0,2021-05-15 14:00:00,Gameweek 37,False,4,572,13,8,,,,FUL,DEF,2,Tosin Adarabioyo,MUN,4
224,23.0,2021-02-06 15:00:00,Gameweek 23,False,4,573,13,7,,,,EVE,GKP,3,Robin Olsen,MUN,4
281,29.0,2021-03-20 15:00:00,Gameweek 29,True,4,577,13,6,,,,CRY,DEF,3,Nathaniel Clyne,MUN,4
143,15.0,2020-12-26 15:00:00,Gameweek 15,True,4,579,13,9,,,,LEI,FWD,4,Islam Slimani,MUN,4
352,36.0,2021-05-11 19:00:00,Gameweek 36,False,4,579,13,9,,,,LEI,FWD,4,Islam Slimani,MUN,4
84,9.0,2020-11-21 20:00:00,Gameweek 9,False,4,582,13,18,,,,WBA,FWD,2,Karlan Grant,MUN,4
237,24.0,2021-02-13 15:00:00,Gameweek 24,True,4,582,13,18,,,,WBA,FWD,2,Karlan Grant,MUN,4
306,31.0,2021-04-10 14:00:00,Gameweek 31,True,4,584,13,17,,,,TOT,DEF,4,Joe Rodon,MUN,4
108,11.0,2020-12-05 15:00:00,Gameweek 11,True,4,587,13,19,,,,WHU,MID,3,Saïd Benrahma,MUN,4
275,28.0,2021-03-13 15:00:00,Gameweek 28,False,4,587,13,19,,,,WHU,MID,3,Saïd Benrahma,MUN,4
295,30.0,2021-04-03 14:00:00,Gameweek 30,False,4,588,13,3,,,,BHA,FWD,3,Danny Welbeck,MUN,4
184,19.0,2021-01-16 15:00:00,Gameweek 19,True,4,589,13,11,,,,LIV,DEF,5,Nathaniel Phillips,MUN,4
334,34.0,2021-05-01 14:00:00,Gameweek 34,False,4,589,13,11,,,,LIV,DEF,5,Nathaniel Phillips,MUN,4
96,10.0,2020-11-29 14:00:00,Gameweek 10,True,4,590,13,16,,,,SOU,FWD,3,Daniel N'Lundulu,MUN,4
213,22.0,2021-02-02 20:00:00,Gameweek 22,False,4,590,13,16,,,,SOU,FWD,3,Daniel N'Lundulu,MUN,4
295,30.0,2021-04-03 14:00:00,Gameweek 30,False,4,597,13,3,,,,BHA,GKP,3,Robert Sánchez,MUN,4
219,23.0,2021-02-06 15:00:00,Gameweek 23,False,3,3,2,1,,4.0,,ARS,DEF,4,David Luiz Moreira Marinho,AVL,3
219,23.0,2021-02-06 15:00:00,Gameweek 23,False,3,4,2,1,,6.0,1.0,ARS,MID,4,Pierre-Emerick Aubameyang,AVL,3
219,23.0,2021-02-06 15:00:00,Gameweek 23,False,3,6,2,1,,5.0,3.0,ARS,FWD,4,Alexandre Lacazette,AVL,3
219,23.0,2021-02-06 15:00:00,Gameweek 23,False,3,7,2,1,,,,ARS,DEF,4,Shkodran Mustafi,AVL,3
219,23.0,2021-02-06 15:00:00,Gameweek 23,False,3,8,2,1,,,,ARS,GKP,4,Bernd Leno,AVL,3
219,23.0,2021-02-06 15:00:00,Gameweek 23,False,3,9,2,1,,2.0,,ARS,MID,4,Granit Xhaka,AVL,3
219,23.0,2021-02-06 15:00:00,Gameweek 23,False,3,11,2,1,,,,ARS,DEF,4,Héctor Bellerín,AVL,3
219,23.0,2021-02-06 15:00:00,Gameweek 23,False,3,14,2,1,,,,ARS,DEF,4,Sead Kolasinac,AVL,3
219,23.0,2021-02-06 15:00:00,Gameweek 23,False,3,15,2,1,,,,ARS,DEF,4,Ainsley Maitland-Niles,AVL,3
219,23.0,2021-02-06 15:00:00,Gameweek 23,False,3,16,2,1,,,,ARS,DEF,4,Rob Holding,AVL,3
219,23.0,2021-02-06 15:00:00,Gameweek 23,False,3,17,2,1,,,,ARS,DEF,4,Kieran Tierney,AVL,3
219,23.0,2021-02-06 15:00:00,Gameweek 23,False,3,18,2,1,2.0,3.0,2.0,ARS,MID,4,Nicolas Pépé,AVL,3
219,23.0,2021-02-06 15:00:00,Gameweek 23,False,3,22,2,1,,,,ARS,FWD,4,Edward Nketiah,AVL,3
219,23.0,2021-02-06 15:00:00,Gameweek 23,False,3,24,2,1,4.0,,,ARS,MID,4,Bukayo Saka,AVL,3
79,9.0,2020-11-21 15:00:00,Gameweek 9,False,3,54,2,3,5.0,,,BHA,MID,3,Adam Lallana,AVL,3
230,24.0,2021-02-13 15:00:00,Gameweek 24,True,3,54,2,3,5.0,,,BHA,MID,3,Adam Lallana,AVL,3
120,13.0,2020-12-15 19:45:00,Gameweek 13,False,3,55,2,4,,,,BUR,MID,2,Dale Stephens,AVL,3
190,20.0,2021-01-26 19:45:00,Gameweek 20,True,3,55,2,4,,,,BUR,MID,2,Dale Stephens,AVL,3
79,9.0,2020-11-21 15:00:00,Gameweek 9,False,3,57,2,3,1.0,2.0,2.0,BHA,MID,3,Pascal Groß,AVL,3
230,24.0,2021-02-13 15:00:00,Gameweek 24,True,3,57,2,3,1.0,2.0,2.0,BHA,MID,3,Pascal Groß,AVL,3
79,9.0,2020-11-21 15:00:00,Gameweek 9,False,3,61,2,3,,,,BHA,DEF,3,Dan Burn,AVL,3
230,24.0,2021-02-13 15:00:00,Gameweek 24,True,3,61,2,3,,,,BHA,DEF,3,Dan Burn,AVL,3
79,9.0,2020-11-21 15:00:00,Gameweek 9,False,3,62,2,3,,1.0,,BHA,DEF,3,Lewis Dunk,AVL,3
230,24.0,2021-02-13 15:00:00,Gameweek 24,True,3,62,2,3,,1.0,,BHA,DEF,3,Lewis Dunk,AVL,3
79,9.0,2020-11-21 15:00:00,Gameweek 9,False,3,65,2,3,2.0,4.0,,BHA,MID,3,Solomon March,AVL,3
230,24.0,2021-02-13 15:00:00,Gameweek 24,True,3,65,2,3,2.0,4.0,,BHA,MID,3,Solomon March,AVL,3
79,9.0,2020-11-21 15:00:00,Gameweek 9,False,3,66,2,3,,,,BHA,DEF,3,Adam Webster,AVL,3
230,24.0,2021-02-13 15:00:00,Gameweek 24,True,3,66,2,3,,,,BHA,DEF,3,Adam Webster,AVL,3
79,9.0,2020-11-21 15:00:00,Gameweek 9,False,3,67,2,3,,,,BHA,DEF,3,Joël Veltman,AVL,3
230,24.0,2021-02-13 15:00:00,Gameweek 24,True,3,67,2,3,,,,BHA,DEF,3,Joël Veltman,AVL,3
79,9.0,2020-11-21 15:00:00,Gameweek 9,False,3,68,2,3,,,1.0,BHA,FWD,3,Neal Maupay,AVL,3
230,24.0,2021-02-13 15:00:00,Gameweek 24,True,3,68,2,3,,,1.0,BHA,FWD,3,Neal Maupay,AVL,3
79,9.0,2020-11-21 15:00:00,Gameweek 9,False,3,69,2,3,3.0,,,BHA,MID,3,Leandro Trossard,AVL,3
230,24.0,2021-02-13 15:00:00,Gameweek 24,True,3,69,2,3,3.0,,,BHA,MID,3,Leandro Trossard,AVL,3
79,9.0,2020-11-21 15:00:00,Gameweek 9,False,3,70,2,3,,,,BHA,GKP,3,Mathew Ryan,AVL,3
230,24.0,2021-02-13 15:00:00,Gameweek 24,True,3,70,2,3,,,,BHA,GKP,3,Mathew Ryan,AVL,3
79,9.0,2020-11-21 15:00:00,Gameweek 9,False,3,71,2,3,,,,BHA,MID,3,Alireza Jahanbakhsh,AVL,3
230,24.0,2021-02-13 15:00:00,Gameweek 24,True,3,71,2,3,,,,BHA,MID,3,Alireza Jahanbakhsh,AVL,3
79,9.0,2020-11-21 15:00:00,Gameweek 9,False,3,74,2,3,,,,BHA,DEF,3,Ben White,AVL,3
230,24.0,2021-02-13 15:00:00,Gameweek 24,True,3,74,2,3,,,,BHA,DEF,3,Ben White,AVL,3
79,9.0,2020-11-21 15:00:00,Gameweek 9,False,3,75,2,3,,,,BHA,DEF,3,Bernardo Fernandes da Silva Junior,AVL,3
230,24.0,2021-02-13 15:00:00,Gameweek 24,True,3,75,2,3,,,,BHA,DEF,3,Bernardo Fernandes da Silva Junior,AVL,3
79,9.0,2020-11-21 15:00:00,Gameweek 9,False,3,76,2,3,,5.0,,BHA,MID,3,Yves Bissouma,AVL,3
230,24.0,2021-02-13 15:00:00,Gameweek 24,True,3,76,2,3,,5.0,,BHA,MID,3,Yves Bissouma,AVL,3
79,9.0,2020-11-21 15:00:00,Gameweek 9,False,3,77,2,3,,,,BHA,DEF,3,Tariq Lamptey,AVL,3
230,24.0,2021-02-13 15:00:00,Gameweek 24,True,3,77,2,3,,,,BHA,DEF,3,Tariq Lamptey,AVL,3
79,9.0,2020-11-21 15:00:00,Gameweek 9,False,3,78,2,3,,,,BHA,FWD,3,Aaron Connolly,AVL,3
230,24.0,2021-02-13 15:00:00,Gameweek 24,True,3,78,2,3,,,,BHA,FWD,3,Aaron Connolly,AVL,3
79,9.0,2020-11-21 15:00:00,Gameweek 9,False,3,79,2,3,,,,BHA,MID,3,Steven Alzate,AVL,3
230,24.0,2021-02-13 15:00:00,Gameweek 24,True,3,79,2,3,,,,BHA,MID,3,Steven Alzate,AVL,3
79,9.0,2020-11-21 15:00:00,Gameweek 9,False,3,80,2,3,4.0,3.0,,BHA,MID,3,Alexis Mac Allister,AVL,3
230,24.0,2021-02-13 15:00:00,Gameweek 24,True,3,80,2,3,4.0,3.0,,BHA,MID,3,Alexis Mac Allister,AVL,3
120,13.0,2020-12-15 19:45:00,Gameweek 13,False,3,81,2,4,,,,BUR,DEF,2,James Tarkowski,AVL,3
190,20.0,2021-01-26 19:45:00,Gameweek 20,True,3,81,2,4,,,,BUR,DEF,2,James Tarkowski,AVL,3
120,13.0,2020-12-15 19:45:00,Gameweek 13,False,3,82,2,4,,,,BUR,DEF,2,Phil Bardsley,AVL,3
190,20.0,2021-01-26 19:45:00,Gameweek 20,True,3,82,2,4,,,,BUR,DEF,2,Phil Bardsley,AVL,3
120,13.0,2020-12-15 19:45:00,Gameweek 13,False,3,83,2,4,,,,BUR,DEF,2,Erik Pieters,AVL,3
190,20.0,2021-01-26 19:45:00,Gameweek 20,True,3,83,2,4,,,,BUR,DEF,2,Erik Pieters,AVL,3
120,13.0,2020-12-15 19:45:00,Gameweek 13,False,3,85,2,4,,,,BUR,DEF,2,Kevin Long,AVL,3
190,20.0,2021-01-26 19:45:00,Gameweek 20,True,3,85,2,4,,,,BUR,DEF,2,Kevin Long,AVL,3
120,13.0,2020-12-15 19:45:00,Gameweek 13,False,3,86,2,4,,,3.0,BUR,FWD,2,Jay Rodriguez,AVL,3
190,20.0,2021-01-26 19:45:00,Gameweek 20,True,3,86,2,4,,,3.0,BUR,FWD,2,Jay Rodriguez,AVL,3
120,13.0,2020-12-15 19:45:00,Gameweek 13,False,3,87,2,4,,,1.0,BUR,FWD,2,Ashley Barnes,AVL,3
190,20.0,2021-01-26 19:45:00,Gameweek 20,True,3,87,2,4,,,1.0,BUR,FWD,2,Ashley Barnes,AVL,3
120,13.0,2020-12-15 19:45:00,Gameweek 13,False,3,88,2,4,,,,BUR,DEF,2,Ben Mee,AVL,3
190,20.0,2021-01-26 19:45:00,Gameweek 20,True,3,88,2,4,,,,BUR,DEF,2,Ben Mee,AVL,3
120,13.0,2020-12-15 19:45:00,Gameweek 13,False,3,89,2,4,1.0,4.0,,BUR,MID,2,Ashley Westwood,AVL,3
190,20.0,2021-01-26 19:45:00,Gameweek 20,True,3,89,2,4,1.0,4.0,,BUR,MID,2,Ashley Westwood,AVL,3
120,13.0,2020-12-15 19:45:00,Gameweek 13,False,3,90,2,4,3.0,3.0,,BUR,MID,2,Johann Berg Gudmundsson,AVL,3
190,20.0,2021-01-26 19:45:00,Gameweek 20,True,3,90,2,4,3.0,3.0,,BUR,MID,2,Johann Berg Gudmundsson,AVL,3
120,13.0,2020-12-15 19:45:00,Gameweek 13,False,3,91,2,4,,,1.0,BUR,FWD,2,Chris Wood,AVL,3
190,20.0,2021-01-26 19:45:00,Gameweek 20,True,3,91,2,4,,,1.0,BUR,FWD,2,Chris Wood,AVL,3
120,13.0,2020-12-15 19:45:00,Gameweek 13,False,3,92,2,4,,,,BUR,DEF,2,Matthew Lowton,AVL,3
190,20.0,2021-01-26 19:45:00,Gameweek 20,True,3,92,2,4,,,,BUR,DEF,2,Matthew Lowton,AVL,3
120,13.0,2020-12-15 19:45:00,Gameweek 13,False,3,93,2,4,,,,BUR,FWD,2,Matej Vydra,AVL,3
190,20.0,2021-01-26 19:45:00,Gameweek 20,True,3,93,2,4,,,,BUR,FWD,2,Matej Vydra,AVL,3
120,13.0,2020-12-15 19:45:00,Gameweek 13,False,3,95,2,4,4.0,5.0,,BUR,MID,2,Robbie Brady,AVL,3
190,20.0,2021-01-26 19:45:00,Gameweek 20,True,3,95,2,4,4.0,5.0,,BUR,MID,2,Robbie Brady,AVL,3
120,13.0,2020-12-15 19:45:00,Gameweek 13,False,3,96,2,4,,,,BUR,GKP,2,Nick Pope,AVL,3
190,20.0,2021-01-26 19:45:00,Gameweek 20,True,3,96,2,4,,,,BUR,GKP,2,Nick Pope,AVL,3
120,13.0,2020-12-15 19:45:00,Gameweek 13,False,3,97,2,4,,,,BUR,DEF,2,Charlie Taylor,AVL,3
190,20.0,2021-01-26 19:45:00,Gameweek 20,True,3,97,2,4,,,,BUR,DEF,2,Charlie Taylor,AVL,3
120,13.0,2020-12-15 19:45:00,Gameweek 13,False,3,98,2,4,,1.0,,BUR,MID,2,Josh Brownhill,AVL,3
190,20.0,2021-01-26 19:45:00,Gameweek 20,True,3,98,2,4,,1.0,,BUR,MID,2,Josh Brownhill,AVL,3
120,13.0,2020-12-15 19:45:00,Gameweek 13,False,3,100,2,4,2.0,2.0,,BUR,MID,2,Dwight McNeil,AVL,3
190,20.0,2021-01-26 19:45:00,Gameweek 20,True,3,100,2,4,2.0,2.0,,BUR,MID,2,Dwight McNeil,AVL,3
151,16.0,2020-12-28 15:00:00,Gameweek 16,True,3,101,2,5,,,,CHE,GKP,4,Willy Caballero,AVL,3
370,38.0,2021-05-23 15:00:00,Gameweek 38,False,3,101,2,5,,,,CHE,GKP,4,Willy Caballero,AVL,3
151,16.0,2020-12-28 15:00:00,Gameweek 16,True,3,102,2,5,,,,CHE,DEF,4,César Azpilicueta,AVL,3
370,38.0,2021-05-23 15:00:00,Gameweek 38,False,3,102,2,5,,,,CHE,DEF,4,César Azpilicueta,AVL,3
151,16.0,2020-12-28 15:00:00,Gameweek 16,True,3,103,2,5,,4.0,,CHE,FWD,4,Olivier Giroud,AVL,3
370,38.0,2021-05-23 15:00:00,Gameweek 38,False,3,103,2,5,,4.0,,CHE,FWD,4,Olivier Giroud,AVL,3
151,16.0,2020-12-28 15:00:00,Gameweek 16,True,3,104,2,5,,2.0,,CHE,DEF,4,Marcos Alonso,AVL,3
370,38.0,2021-05-23 15:00:00,Gameweek 38,False,3,104,2,5,,2.0,,CHE,DEF,4,Marcos Alonso,AVL,3
151,16.0,2020-12-28 15:00:00,Gameweek 16,True,3,105,2,5,,,2.0,CHE,MID,4,Jorge Luiz Frello Filho,AVL,3
370,38.0,2021-05-23 15:00:00,Gameweek 38,False,3,105,2,5,,,2.0,CHE,MID,4,Jorge Luiz Frello Filho,AVL,3
151,16.0,2020-12-28 15:00:00,Gameweek 16,True,3,107,2,5,,,,CHE,MID,4,Mateo Kovacic,AVL,3
370,38.0,2021-05-23 15:00:00,Gameweek 38,False,3,107,2,5,,,,CHE,MID,4,Mateo Kovacic,AVL,3
140,15.0,2020-12-26 15:00:00,Gameweek 15,False,3,108,2,6,,,,CRY,FWD,3,Michy Batshuayi,AVL,3
355,36.0,2021-05-12 19:00:00,Gameweek 36,True,3,108,2,6,,,,CRY,FWD,3,Michy Batshuayi,AVL,3
151,16.0,2020-12-28 15:00:00,Gameweek 16,True,3,110,2,5,,,,CHE,DEF,4,Kurt Zouma,AVL,3
370,38.0,2021-05-23 15:00:00,Gameweek 38,False,3,110,2,5,,,,CHE,DEF,4,Kurt Zouma,AVL,3
151,16.0,2020-12-28 15:00:00,Gameweek 16,True,3,112,2,5,,,,CHE,GKP,4,Kepa Arrizabalaga,AVL,3
370,38.0,2021-05-23 15:00:00,Gameweek 38,False,3,112,2,5,,,,CHE,GKP,4,Kepa Arrizabalaga,AVL,3
151,16.0,2020-12-28 15:00:00,Gameweek 16,True,3,113,2,5,,,,CHE,MID,4,N'Golo Kanté,AVL,3
370,38.0,2021-05-23 15:00:00,Gameweek 38,False,3,113,2,5,,,,CHE,MID,4,N'Golo Kanté,AVL,3
151,16.0,2020-12-28 15:00:00,Gameweek 16,True,3,114,2,5,1.0,,,CHE,MID,4,Hakim Ziyech,AVL,3
370,38.0,2021-05-23 15:00:00,Gameweek 38,False,3,114,2,5,1.0,,,CHE,MID,4,Hakim Ziyech,AVL,3
290,30.0,2021-04-03 14:00:00,Gameweek 30,False,3,115,2,8,,,,FUL,MID,2,Ruben Loftus-Cheek,AVL,3
151,16.0,2020-12-28 15:00:00,Gameweek 16,True,3,116,2,5,,,,CHE,DEF,4,Andreas Christensen,AVL,3
370,38.0,2021-05-23 15:00:00,Gameweek 38,False,3,116,2,5,,,,CHE,DEF,4,Andreas Christensen,AVL,3
151,16.0,2020-12-28 15:00:00,Gameweek 16,True,3,117,2,5,,,1.0,CHE,FWD,4,Timo Werner,AVL,3
370,38.0,2021-05-23 15:00:00,Gameweek 38,False,3,117,2,5,,,1.0,CHE,FWD,4,Timo Werner,AVL,3
151,16.0,2020-12-28 15:00:00,Gameweek 16,True,3,118,2,5,,,,CHE,FWD,4,Tammy Abraham,AVL,3
370,38.0,2021-05-23 15:00:00,Gameweek 38,False,3,118,2,5,,,,CHE,FWD,4,Tammy Abraham,AVL,3
151,16.0,2020-12-28 15:00:00,Gameweek 16,True,3,119,2,5,,,,CHE,MID,4,Christian Pulisic,AVL,3
370,38.0,2021-05-23 15:00:00,Gameweek 38,False,3,119,2,5,,,,CHE,MID,4,Christian Pulisic,AVL,3
151,16.0,2020-12-28 15:00:00,Gameweek 16,True,3,120,2,5,2.0,1.0,,CHE,MID,4,Mason Mount,AVL,3
370,38.0,2021-05-23 15:00:00,Gameweek 38,False,3,120,2,5,2.0,1.0,,CHE,MID,4,Mason Mount,AVL,3
151,16.0,2020-12-28 15:00:00,Gameweek 16,True,3,121,2,5,,,,CHE,DEF,4,Fikayo Tomori,AVL,3
370,38.0,2021-05-23 15:00:00,Gameweek 38,False,3,121,2,5,,,,CHE,DEF,4,Fikayo Tomori,AVL,3
151,16.0,2020-12-28 15:00:00,Gameweek 16,True,3,122,2,5,6.0,,,CHE,MID,4,Callum Hudson-Odoi,AVL,3
370,38.0,2021-05-23 15:00:00,Gameweek 38,False,3,122,2,5,6.0,,,CHE,MID,4,Callum Hudson-Odoi,AVL,3
151,16.0,2020-12-28 15:00:00,Gameweek 16,True,3,123,2,5,4.0,5.0,,CHE,DEF,4,Reece James,AVL,3
370,38.0,2021-05-23 15:00:00,Gameweek 38,False,3,123,2,5,4.0,5.0,,CHE,DEF,4,Reece James,AVL,3
140,15.0,2020-12-26 15:00:00,Gameweek 15,False,3,125,2,6,,,,CRY,DEF,3,Gary Cahill,AVL,3
355,36.0,2021-05-12 19:00:00,Gameweek 36,True,3,125,2,6,,,,CRY,DEF,3,Gary Cahill,AVL,3
140,15.0,2020-12-26 15:00:00,Gameweek 15,False,3,127,2,6,,,,CRY,DEF,3,Mamadou Sakho,AVL,3
355,36.0,2021-05-12 19:00:00,Gameweek 36,True,3,127,2,6,,,,CRY,DEF,3,Mamadou Sakho,AVL,3
140,15.0,2020-12-26 15:00:00,Gameweek 15,False,3,128,2,6,,,,CRY,GKP,3,Vicente Guaita,AVL,3
355,36.0,2021-05-12 19:00:00,Gameweek 36,True,3,128,2,6,,,,CRY,GKP,3,Vicente Guaita,AVL,3
140,15.0,2020-12-26 15:00:00,Gameweek 15,False,3,130,2,6,,,,CRY,MID,3,James McArthur,AVL,3
355,36.0,2021-05-12 19:00:00,Gameweek 36,True,3,130,2,6,,,,CRY,MID,3,James McArthur,AVL,3
140,15.0,2020-12-26 15:00:00,Gameweek 15,False,3,131,2,6,5.0,,,CRY,MID,3,James McCarthy,AVL,3
355,36.0,2021-05-12 19:00:00,Gameweek 36,True,3,131,2,6,5.0,,,CRY,MID,3,James McCarthy,AVL,3
140,15.0,2020-12-26 15:00:00,Gameweek 15,False,3,132,2,6,,,,CRY,FWD,3,Christian Benteke,AVL,3
355,36.0,2021-05-12 19:00:00,Gameweek 36,True,3,132,2,6,,,,CRY,FWD,3,Christian Benteke,AVL,3
140,15.0,2020-12-26 15:00:00,Gameweek 15,False,3,133,2,6,,,,CRY,MID,3,Cheikhou Kouyaté,AVL,3
355,36.0,2021-05-12 19:00:00,Gameweek 36,True,3,133,2,6,,,,CRY,MID,3,Cheikhou Kouyaté,AVL,3
140,15.0,2020-12-26 15:00:00,Gameweek 15,False,3,134,2,6,,,,CRY,DEF,3,Joel Ward,AVL,3
355,36.0,2021-05-12 19:00:00,Gameweek 36,True,3,134,2,6,,,,CRY,DEF,3,Joel Ward,AVL,3
140,15.0,2020-12-26 15:00:00,Gameweek 15,False,3,137,2,6,3.0,3.0,,CRY,MID,3,Andros Townsend,AVL,3
355,36.0,2021-05-12 19:00:00,Gameweek 36,True,3,137,2,6,3.0,3.0,,CRY,MID,3,Andros Townsend,AVL,3
140,15.0,2020-12-26 15:00:00,Gameweek 15,False,3,138,2,6,1.0,1.0,1.0,CRY,MID,3,Luka Milivojevic,AVL,3
355,36.0,2021-05-12 19:00:00,Gameweek 36,True,3,138,2,6,1.0,1.0,1.0,CRY,MID,3,Luka Milivojevic,AVL,3
140,15.0,2020-12-26 15:00:00,Gameweek 15,False,3,139,2,6,4.0,2.0,2.0,CRY,DEF,3,Patrick van Aanholt,AVL,3
355,36.0,2021-05-12 19:00:00,Gameweek 36,True,3,139,2,6,4.0,2.0,2.0,CRY,DEF,3,Patrick van Aanholt,AVL,3
140,15.0,2020-12-26 15:00:00,Gameweek 15,False,3,140,2,6,,,4.0,CRY,FWD,3,Jordan Ayew,AVL,3
355,36.0,2021-05-12 19:00:00,Gameweek 36,True,3,140,2,6,,,4.0,CRY,FWD,3,Jordan Ayew,AVL,3
140,15.0,2020-12-26 15:00:00,Gameweek 15,False,3,141,2,6,,,3.0,CRY,MID,3,Wilfried Zaha,AVL,3
355,36.0,2021-05-12 19:00:00,Gameweek 36,True,3,141,2,6,,,3.0,CRY,MID,3,Wilfried Zaha,AVL,3
140,15.0,2020-12-26 15:00:00,Gameweek 15,False,3,142,2,6,,,,CRY,MID,3,Jeffrey Schlupp,AVL,3
355,36.0,2021-05-12 19:00:00,Gameweek 36,True,3,142,2,6,,,,CRY,MID,3,Jeffrey Schlupp,AVL,3
140,15.0,2020-12-26 15:00:00,Gameweek 15,False,3,144,2,6,,,,CRY,MID,3,Jairo Riedewald,AVL,3
355,36.0,2021-05-12 19:00:00,Gameweek 36,True,3,144,2,6,,,,CRY,MID,3,Jairo Riedewald,AVL,3
140,15.0,2020-12-26 15:00:00,Gameweek 15,False,3,146,2,6,,,,CRY,DEF,3,Tyrick Mitchell,AVL,3
355,36.0,2021-05-12 19:00:00,Gameweek 36,True,3,146,2,6,,,,CRY,DEF,3,Tyrick Mitchell,AVL,3
206,21.0,2021-01-30 15:00:00,Gameweek 21,True,3,148,2,16,,,,SOU,MID,3,Theo Walcott,AVL,3
180,19.0,2021-01-16 15:00:00,Gameweek 19,False,3,149,2,7,,,,EVE,MID,3,Fabian Delph,AVL,3
333,34.0,2021-05-01 14:00:00,Gameweek 34,True,3,149,2,7,,,,EVE,MID,3,Fabian Delph,AVL,3
180,19.0,2021-01-16 15:00:00,Gameweek 19,False,3,150,2,7,3.0,3.0,1.0,EVE,MID,3,Gylfi Sigurdsson,AVL,3
333,34.0,2021-05-01 14:00:00,Gameweek 34,True,3,150,2,7,3.0,3.0,1.0,EVE,MID,3,Gylfi Sigurdsson,AVL,3
180,19.0,2021-01-16 15:00:00,Gameweek 19,False,3,152,2,7,,,,EVE,DEF,3,Seamus Coleman,AVL,3
333,34.0,2021-05-01 14:00:00,Gameweek 34,True,3,152,2,7,,,,EVE,DEF,3,Seamus Coleman,AVL,3
180,19.0,2021-01-16 15:00:00,Gameweek 19,False,3,153,2,7,,,,EVE,FWD,3,Cenk Tosun,AVL,3
333,34.0,2021-05-01 14:00:00,Gameweek 34,True,3,153,2,7,,,,EVE,FWD,3,Cenk Tosun,AVL,3
180,19.0,2021-01-16 15:00:00,Gameweek 19,False,3,154,2,7,4.0,4.0,,EVE,MID,3,Bernard Anício Caldeira Duarte,AVL,3
333,34.0,2021-05-01 14:00:00,Gameweek 34,True,3,154,2,7,4.0,4.0,,EVE,MID,3,Bernard Anício Caldeira Duarte,AVL,3
180,19.0,2021-01-16 15:00:00,Gameweek 19,False,3,155,2,7,2.0,2.0,,EVE,DEF,3,Lucas Digne,AVL,3
333,34.0,2021-05-01 14:00:00,Gameweek 34,True,3,155,2,7,2.0,2.0,,EVE,DEF,3,Lucas Digne,AVL,3
180,19.0,2021-01-16 15:00:00,Gameweek 19,False,3,156,2,7,,,,EVE,DEF,3,Michael Keane,AVL,3
333,34.0,2021-05-01 14:00:00,Gameweek 34,True,3,156,2,7,,,,EVE,DEF,3,Michael Keane,AVL,3
180,19.0,2021-01-16 15:00:00,Gameweek 19,False,3,157,2,7,,,,EVE,GKP,3,Jordan Pickford,AVL,3
333,34.0,2021-05-01 14:00:00,Gameweek 34,True,3,157,2,7,,,,EVE,GKP,3,Jordan Pickford,AVL,3
180,19.0,2021-01-16 15:00:00,Gameweek 19,False,3,158,2,7,,,,EVE,MID,3,André Filipe Tavares Gomes,AVL,3
333,34.0,2021-05-01 14:00:00,Gameweek 34,True,3,158,2,7,,,,EVE,MID,3,André Filipe Tavares Gomes,AVL,3
180,19.0,2021-01-16 15:00:00,Gameweek 19,False,3,159,2,7,,,,EVE,MID,3,Alex Iwobi,AVL,3
333,34.0,2021-05-01 14:00:00,Gameweek 34,True,3,159,2,7,,,,EVE,MID,3,Alex Iwobi,AVL,3
180,19.0,2021-01-16 15:00:00,Gameweek 19,False,3,160,2,7,,,,EVE,DEF,3,Jonjoe Kenny,AVL,3
333,34.0,2021-05-01 14:00:00,Gameweek 34,True,3,160,2,7,,,,EVE,DEF,3,Jonjoe Kenny,AVL,3
180,19.0,2021-01-16 15:00:00,Gameweek 19,False,3,162,2,7,,,,EVE,DEF,3,Yerry Mina,AVL,3
333,34.0,2021-05-01 14:00:00,Gameweek 34,True,3,162,2,7,,,,EVE,DEF,3,Yerry Mina,AVL,3
