player_id,fixture_id,opponent_team_id,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
132,1,16,0,True,2020-09-12 14:00:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,15812,0,0
132,15,13,0,False,2020-09-19 16:30:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-4142,12391,320,4462
133,1,16,3,True,2020-09-12 14:00:00,1,0,1,90,0,0,1,0,0,0,0,0,0,0,0,3,12.6,0.3,17.0,3.0,50,0,14565,0,0
133,15,13,2,False,2020-09-19 16:30:00,1,3,2,90,0,0,0,1,0,0,0,0,0,0,0,14,24.6,10.0,2.0,3.7,50,-784,17116,1626,2410
134,1,16,6,True,2020-09-12 14:00:00,1,0,1,90,0,0,1,0,0,0,0,0,0,0,0,22,13.2,0.7,0.0,1.4,45,0,105207,0,0
134,15,13,1,False,2020-09-19 16:30:00,1,3,2,90,0,0,0,1,0,0,0,1,0,0,0,9,28.2,11.2,0.0,3.9,45,-641,125159,13560,14201
135,1,16,0,True,2020-09-12 14:00:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,79848,0,0
135,15,13,0,False,2020-09-19 16:30:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-16545,66325,880,17425
136,1,16,0,True,2020-09-12 14:00:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,85742,0,0
136,15,13,0,False,2020-09-19 16:30:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-8049,83421,9889,17938
137,1,16,8,True,2020-09-12 14:00:00,1,0,1,90,0,1,1,0,0,0,0,0,0,0,2,26,28.4,33.7,2.0,6.4,60,0,16534,0,0
137,15,13,9,False,2020-09-19 16:30:00,1,3,2,90,1,0,0,1,0,0,0,0,0,0,2,27,39.6,20.9,40.0,10.1,60,11126,51702,18748,7622
138,1,16,1,True,2020-09-12 14:00:00,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,6,6.0,28.3,0.0,3.4,60,0,57448,0,0
138,15,13,1,False,2020-09-19 16:30:00,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,5,8.2,0.2,0.0,0.8,60,-10435,52037,1828,12263
139,1,16,0,True,2020-09-12 14:00:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,5818,0,0
139,15,13,0,False,2020-09-19 16:30:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-1168,5358,141,1309
140,1,16,2,True,2020-09-12 14:00:00,1,0,1,90,0,0,1,0,0,0,0,0,0,0,0,-7,9.2,0.8,19.0,2.9,60,0,403544,0,0
140,15,13,5,False,2020-09-19 16:30:00,1,3,2,80,0,1,0,1,0,0,0,0,0,0,0,13,7.2,0.3,41.0,4.9,60,-58033,366405,22747,80780
141,1,16,8,True,2020-09-12 14:00:00,1,0,1,90,1,0,1,0,0,0,0,0,0,0,0,18,31.6,1.4,21.0,5.4,70,0,461359,0,0
141,15,13,15,False,2020-09-19 16:30:00,1,3,2,90,2,0,0,1,0,0,0,0,0,0,3,44,71.2,42.8,57.0,17.1,70,18583,603201,93188,74605
142,1,16,2,True,2020-09-12 14:00:00,1,0,1,80,0,0,1,0,0,0,0,1,0,0,0,3,1.2,0.1,0.0,0.1,55,0,5393,0,0
142,15,13,7,False,2020-09-19 16:30:00,1,3,2,74,0,1,1,0,0,0,0,0,0,0,1,24,36.6,34.9,22.0,9.4,55,-657,5833,331,988
143,1,16,0,True,2020-09-12 14:00:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,3437,0,0
143,15,13,0,False,2020-09-19 16:30:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-671,3479,135,806
144,1,16,0,True,2020-09-12 14:00:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,11161,0,0
144,15,13,0,False,2020-09-19 16:30:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1651,10593,460,2111
145,1,16,0,True,2020-09-12 14:00:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,113206,0,0
145,15,13,0,False,2020-09-19 16:30:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-10093,104495,5366,15459
146,1,16,6,True,2020-09-12 14:00:00,1,0,1,90,0,0,1,0,0,0,0,0,0,0,0,23,17.6,0.7,0.0,1.8,40,0,783246,0,0
146,15,13,5,False,2020-09-19 16:30:00,1,3,2,90,0,1,0,1,0,0,0,0,0,0,0,16,12.0,1.2,0.0,1.3,40,266503,1222530,313081,46578
147,1,16,0,True,2020-09-12 14:00:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,6682,0,0
147,15,13,0,False,2020-09-19 16:30:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-618,7492,503,1121
148,4,17,0,False,2020-09-13 15:30:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,14946,0,0
148,12,18,0,True,2020-09-19 11:30:00,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-2687,16099,1186,3873
149,4,17,0,False,2020-09-13 15:30:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,3638,0,0
149,12,18,0,True,2020-09-19 11:30:00,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-820,2957,70,890
150,4,17,1,False,2020-09-13 15:30:00,0,1,1,22,0,0,0,0,0,0,0,0,0,0,0,3,2.4,0.3,0.0,0.3,70,0,99837,0,0
150,12,18,1,True,2020-09-19 11:30:00,5,2,2,25,0,0,0,0,0,0,0,0,0,0,0,13,9.2,21.4,0.0,3.1,70,-13639,93723,2782,16421
151,4,17,0,False,2020-09-13 15:30:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,9107,0,0
151,12,18,0,True,2020-09-19 11:30:00,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-765,10818,484,1249
152,4,17,6,False,2020-09-13 15:30:00,0,1,1,90,0,0,1,0,0,0,0,0,0,0,0,28,24.0,12.1,7.0,4.3,50,0,41401,0,0
152,12,18,1,True,2020-09-19 11:30:00,5,2,2,90,0,0,0,2,0,0,0,0,0,0,0,14,12.0,4.6,6.0,2.3,50,49538,117980,67845,18307
153,4,17,0,False,2020-09-13 15:30:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,444,0,0
153,12,18,0,True,2020-09-19 11:30:00,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-46,524,80,126
154,4,17,0,False,2020-09-13 15:30:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,10689,0,0
154,12,18,0,True,2020-09-19 11:30:00,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-1784,11165,913,2697
155,4,17,12,False,2020-09-13 15:30:00,0,1,1,90,0,1,1,0,0,0,0,0,0,0,3,38,40.8,19.9,0.0,6.1,60,0,397204,0,0
155,12,18,1,True,2020-09-19 11:30:00,5,2,2,90,0,0,0,2,0,0,0,0,0,0,0,19,21.8,75.5,12.0,10.9,61,275313,878954,323021,47708
156,4,17,6,False,2020-09-13 15:30:00,0,1,1,90,0,0,1,0,0,0,0,0,0,0,0,29,25.8,0.1,0.0,2.6,50,0,101537,0,0
156,12,18,7,True,2020-09-19 11:30:00,5,2,2,90,1,0,0,2,0,0,0,0,0,0,0,28,49.6,11.0,41.0,10.2,50,20084,145252,33108,13024
157,4,17,8,False,2020-09-13 15:30:00,0,1,1,90,0,0,1,0,0,0,0,0,0,5,1,32,38.6,0.0,0.0,3.9,50,0,270083,0,0
157,12,18,1,True,2020-09-19 11:30:00,5,2,2,90,0,0,0,2,0,0,0,0,0,2,0,15,13.8,0.0,0.0,1.4,50,168928,617049,207230,38302
158,4,17,3,False,2020-09-13 15:30:00,0,1,1,67,0,0,1,0,0,0,0,0,0,0,0,11,3.8,3.3,20.0,2.7,55,0,21001,0,0
158,12,18,2,True,2020-09-19 11:30:00,5,2,2,90,0,0,0,2,0,0,0,0,0,0,0,11,11.2,17.2,2.0,3.0,55,3676,32961,7797,4121
159,4,17,0,False,2020-09-13 15:30:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,10789,0,0
159,12,18,1,True,2020-09-19 11:30:00,5,2,2,19,0,0,0,0,0,0,0,0,0,0,0,2,0.0,6.0,4.0,0.9,60,-2245,11246,641,2886
160,4,17,0,False,2020-09-13 15:30:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,12770,0,0
160,12,18,0,True,2020-09-19 11:30:00,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1925,13715,992,2917
161,4,17,0,False,2020-09-13 15:30:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,109,0,0
161,12,18,0,True,2020-09-19 11:30:00,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-1,136,26,27
162,4,17,6,False,2020-09-13 15:30:00,0,1,1,90,0,0,1,0,0,0,0,0,0,0,0,27,23.2,0.4,1.0,2.5,55,0,54492,0,0
162,12,18,1,True,2020-09-19 11:30:00,5,2,2,90,0,0,0,2,0,0,0,0,0,0,0,17,25.2,1.5,2.0,2.9,55,11979,92644,19670,7691
163,4,17,1,False,2020-09-13 15:30:00,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2.0,0.0,0.0,0.2,55,0,8045,0,0
163,12,18,0,True,2020-09-19 11:30:00,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-928,9223,566,1494
164,4,17,8,False,2020-09-13 15:30:00,0,1,1,88,1,0,1,0,0,0,0,0,0,0,2,34,38.4,13.7,34.0,8.6,70,0,387691,0,0
164,12,18,17,True,2020-09-19 11:30:00,5,2,2,70,3,0,0,2,0,0,0,0,0,0,3,74,99.6,0.4,144.0,24.4,71,331148,875767,399696,68548
165,4,17,0,False,2020-09-13 15:30:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,8203,0,0
165,12,18,0,True,2020-09-19 11:30:00,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-2513,5773,77,2590
166,4,17,2,False,2020-09-13 15:30:00,0,1,1,90,0,0,1,0,0,0,0,0,0,0,0,17,26.2,13.8,67.0,10.7,80,0,583310,0,0
166,12,18,12,True,2020-09-19 11:30:00,5,2,2,90,0,3,0,2,0,0,0,0,0,0,1,40,39.4,22.9,79.0,14.1,80,55242,728227,144955,89713
167,4,17,0,False,2020-09-13 15:30:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,5051,0,0
167,12,18,0,True,2020-09-19 11:30:00,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-486,5940,136,622
168,4,17,0,False,2020-09-13 15:30:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,49378,0,0
168,12,18,0,True,2020-09-19 11:30:00,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-5381,46290,1864,7245
169,4,17,1,False,2020-09-13 15:30:00,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,4.0,0.4,60,0,28479,0,0
169,12,18,1,True,2020-09-19 11:30:00,5,2,2,12,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,1.3,7.0,0.5,60,-2499,34460,3590,6089
170,4,17,0,False,2020-09-13 15:30:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,252603,0,0
170,12,18,0,True,2020-09-19 11:30:00,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-41406,218700,5861,47267
171,2,1,0,True,2020-09-12 11:30:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,117641,0,0
171,13,10,0,False,2020-09-19 14:00:00,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-825,131318,6570,7395
172,2,1,0,True,2020-09-12 11:30:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,5028,0,0
172,13,10,0,False,2020-09-19 14:00:00,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1291,4281,134,1425
173,2,1,0,True,2020-09-12 11:30:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,11972,0,0
173,13,10,0,False,2020-09-19 14:00:00,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2786,10100,143,2929
174,2,1,0,True,2020-09-12 11:30:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,3144,0,0
174,13,10,0,False,2020-09-19 14:00:00,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-723,2891,67,790
175,2,1,1,True,2020-09-12 11:30:00,0,3,1,90,0,0,0,3,0,0,0,1,0,0,0,11,7.0,10.2,0.0,1.7,55,0,19025,0,0
175,13,10,0,False,2020-09-19 14:00:00,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-2919,17689,670,3589
176,2,1,1,True,2020-09-12 11:30:00,0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,16,16.4,0.8,0.0,1.7,45,0,10082,0,0
176,13,10,0,False,2020-09-19 14:00:00,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-430,15000,1394,1824
177,2,1,0,True,2020-09-12 11:30:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,12640,0,0
177,13,10,0,False,2020-09-19 14:00:00,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-3198,10177,215,3413
178,2,1,0,True,2020-09-12 11:30:00,0,3,1,90,0,0,0,3,0,0,0,1,0,0,0,12,16.8,0.6,0.0,1.7,45,0,19305,0,0
178,13,10,0,False,2020-09-19 14:00:00,4,3,2,90,0,0,0,4,0,0,0,0,0,0,0,15,13.0,10.4,18.0,4.1,45,-2290,20066,1162,3452
179,2,1,0,True,2020-09-12 11:30:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,10166,0,0
179,13,10,0,False,2020-09-19 14:00:00,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1946,9309,200,2146
180,2,1,2,True,2020-09-12 11:30:00,0,3,1,62,0,0,0,3,0,0,0,0,0,0,0,7,1.0,2.7,18.0,2.2,50,0,9467,0,0
180,13,10,1,False,2020-09-19 14:00:00,4,3,2,32,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.5,4.0,0.2,50,-944,10300,1168,2112
181,2,1,1,True,2020-09-12 11:30:00,0,3,1,15,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.4,2.0,0.2,55,0,8412,0,0
181,13,10,5,False,2020-09-19 14:00:00,4,3,2,32,1,0,0,0,0,0,0,0,0,0,0,28,34.6,0.5,17.0,5.2,55,-835,9284,1715,2550
182,2,1,1,True,2020-09-12 11:30:00,0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,12,10.6,4.3,0.0,1.5,50,0,60330,0,0
182,13,10,3,False,2020-09-19 14:00:00,4,3,2,90,0,1,0,4,0,0,0,0,0,0,0,20,14.0,1.8,5.0,2.1,50,-9330,58925,2246,11576
183,2,1,0,True,2020-09-12 11:30:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,6306,0,0
183,13,10,0,False,2020-09-19 14:00:00,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1609,4714,72,1681
184,2,1,1,True,2020-09-12 11:30:00,0,3,1,27,0,0,0,0,0,0,0,0,0,0,0,3,3.0,0.3,7.0,1.0,60,0,1435176,0,0
184,13,10,12,False,2020-09-19 14:00:00,4,3,2,90,2,0,0,4,0,0,0,1,0,0,3,47,75.2,7.5,76.0,15.9,60,-202045,1290155,59667,261712
185,2,1,0,True,2020-09-12 11:30:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,1789,0,0
185,13,10,0,False,2020-09-19 14:00:00,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-461,1371,92,553
186,2,1,1,True,2020-09-12 11:30:00,0,3,1,90,0,0,0,3,0,0,0,0,0,2,0,11,18.2,0.0,0.0,1.8,45,0,27465,0,0
186,13,10,0,False,2020-09-19 14:00:00,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,324,36857,4366,4042
187,2,1,2,True,2020-09-12 11:30:00,0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,10,7.4,26.4,0.0,3.4,55,0,7285,0,0
187,13,10,2,False,2020-09-19 14:00:00,4,3,2,90,0,0,0,4,0,0,0,0,0,0,0,11,10.8,29.3,0.0,4.0,55,-711,9992,821,1532
188,2,1,2,True,2020-09-12 11:30:00,0,3,1,74,0,0,0,3,0,0,0,0,0,0,0,3,8.2,3.1,0.0,1.1,50,0,11895,0,0
188,13,10,1,False,2020-09-19 14:00:00,4,3,2,57,0,0,0,4,0,0,0,0,0,0,0,4,3.8,4.3,2.0,1.0,50,-1116,12390,987,2103
189,2,1,0,True,2020-09-12 11:30:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,8146,0,0
189,13,10,0,False,2020-09-19 14:00:00,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1740,7486,788,2528
190,2,1,2,True,2020-09-12 11:30:00,0,3,1,62,0,0,0,3,0,0,0,0,0,0,0,-2,0.0,1.8,5.0,0.2,50,0,6711,0,0
190,13,10,1,False,2020-09-19 14:00:00,4,3,2,57,0,0,0,4,0,0,0,0,0,0,0,3,0.6,2.0,2.0,0.5,50,174,9228,2197,2023
191,2,1,1,True,2020-09-12 11:30:00,0,3,1,27,0,0,0,0,0,0,0,0,0,0,0,4,14.4,11.8,0.0,2.6,45,0,50068,0,0
191,13,10,5,False,2020-09-19 14:00:00,4,3,2,90,0,1,0,4,0,0,0,0,0,0,0,30,43.4,34.1,8.0,8.6,45,-3551,49386,3242,6793
192,2,1,0,True,2020-09-12 11:30:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,10480,0,0
192,13,10,0,False,2020-09-19 14:00:00,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3500,7068,109,3609
193,3,11,2,False,2020-09-12 16:30:00,4,3,1,61,0,0,0,3,0,0,0,0,0,0,0,8,7.6,2.9,2.0,1.3,60,0,111474,0,0
193,13,8,0,True,2020-09-19 14:00:00,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-8951,112167,11349,20300
194,3,11,0,False,2020-09-12 16:30:00,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,149614,0,0
194,13,8,0,True,2020-09-19 14:00:00,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-19435,142124,5482,24917
195,3,11,0,False,2020-09-12 16:30:00,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,51620,0,0
195,13,8,1,True,2020-09-19 14:00:00,4,3,2,90,0,0,0,3,0,0,0,0,0,0,0,14,13.4,0.4,0.0,1.4,45,-12336,40527,844,13180
196,3,11,0,False,2020-09-12 16:30:00,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,920095,0,0
196,13,8,0,True,2020-09-19 14:00:00,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-99299,870162,33745,133044
197,3,11,0,False,2020-09-12 16:30:00,4,3,1,90,0,0,0,4,0,0,0,0,0,0,0,15,35.6,4.3,0.0,4.0,45,0,237865,0,0
197,13,8,1,True,2020-09-19 14:00:00,4,3,2,90,0,0,0,3,0,0,0,0,0,0,0,12,18.8,1.3,0.0,2.0,45,21987,284510,50630,28643
198,3,11,9,False,2020-09-12 16:30:00,4,3,1,80,1,0,0,3,0,0,0,0,0,0,2,33,54.8,4.8,23.0,8.3,55,0,34553,0,0
198,13,8,9,True,2020-09-19 14:00:00,4,3,2,90,1,1,0,3,0,0,0,1,0,0,0,36,56.8,16.8,19.0,9.3,55,126282,245552,158316,32034
199,3,11,0,False,2020-09-12 16:30:00,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,2009,0,0
199,13,8,0,True,2020-09-19 14:00:00,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-721,1293,33,754
200,3,11,3,False,2020-09-12 16:30:00,4,3,1,90,0,1,0,4,0,0,0,0,0,0,0,21,23.2,1.3,2.0,2.7,45,0,256415,0,0
200,13,8,1,True,2020-09-19 14:00:00,4,3,2,90,0,0,0,3,0,0,0,0,0,0,0,18,21.2,3.7,4.0,2.9,45,58951,358887,92240,33289
201,3,11,0,False,2020-09-12 16:30:00,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,44238,0,0
201,13,8,1,True,2020-09-19 14:00:00,4,3,2,20,0,0,0,0,0,0,0,0,0,0,0,3,5.4,1.2,19.0,2.6,45,-7209,40659,2193,9402
202,3,11,7,False,2020-09-12 16:30:00,4,3,1,61,1,0,0,3,0,0,0,0,0,0,1,28,40.0,0.5,27.0,6.8,55,0,226666,0,0
202,13,8,14,True,2020-09-19 14:00:00,4,3,2,69,1,2,0,3,0,0,0,0,0,0,2,45,50.4,11.9,21.0,8.3,56,364945,752960,429720,64775
203,3,11,7,False,2020-09-12 16:30:00,4,3,1,90,1,0,0,4,0,0,0,0,0,0,0,23,43.6,6.5,19.0,6.9,55,0,30491,0,0
203,13,8,2,True,2020-09-19 14:00:00,4,3,2,90,0,0,0,3,0,0,0,0,0,0,0,1,0.8,2.0,12.0,1.5,55,158460,250466,195124,36664
204,3,11,5,False,2020-09-12 16:30:00,4,3,1,90,0,1,0,4,0,0,0,0,0,0,0,24,36.4,24.6,1.0,6.2,50,0,138291,0,0
204,13,8,2,True,2020-09-19 14:00:00,4,3,2,90,0,0,0,3,0,0,0,0,0,0,0,20,26.4,33.6,0.0,6.0,50,57398,245486,84308,26910
205,3,11,5,False,2020-09-12 16:30:00,4,3,1,90,0,1,0,4,0,0,0,0,0,0,0,18,25.6,14.9,6.0,4.7,55,0,18135,0,0
205,13,8,14,True,2020-09-19 14:00:00,4,3,2,90,2,0,0,3,0,0,0,0,0,0,2,45,72.6,17.2,36.0,12.6,55,20941,55531,28324,7383
206,3,11,1,False,2020-09-12 16:30:00,4,3,1,28,0,0,0,1,0,0,0,0,0,0,0,5,7.2,0.0,0.0,0.7,50,0,4908,0,0
206,13,8,1,True,2020-09-19 14:00:00,4,3,2,45,0,0,0,2,0,0,0,0,0,0,0,5,5.4,15.2,11.0,3.2,50,-417,5753,574,991
207,3,11,0,False,2020-09-12 16:30:00,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,2425,0,0
207,13,8,0,True,2020-09-19 14:00:00,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-429,2649,187,616
208,3,11,0,False,2020-09-12 16:30:00,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,137480,0,0
208,13,8,0,True,2020-09-19 14:00:00,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-513,153253,8111,8624
209,3,11,0,False,2020-09-12 16:30:00,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,20257,0,0
209,13,8,0,True,2020-09-19 14:00:00,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2738,19167,1095,3833
210,3,11,1,False,2020-09-12 16:30:00,4,3,1,9,0,0,0,1,0,0,0,0,0,0,0,6,3.0,0.4,0.0,0.3,50,0,3045,0,0
210,13,8,0,True,2020-09-19 14:00:00,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-393,3315,187,580
211,3,11,0,False,2020-09-12 16:30:00,4,3,1,90,0,0,0,4,0,0,0,0,0,0,0,19,41.0,0.1,0.0,4.1,40,0,97197,0,0
211,13,8,0,True,2020-09-19 14:00:00,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,32400,154537,55316,22916
212,3,11,0,False,2020-09-12 16:30:00,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,91194,0,0
212,13,8,0,True,2020-09-19 14:00:00,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-7522,96050,7507,15029
213,3,11,1,False,2020-09-12 16:30:00,4,3,1,90,0,0,0,4,0,0,0,0,0,3,0,20,17.8,0.0,0.0,1.8,45,0,55373,0,0
213,13,8,2,True,2020-09-19 14:00:00,4,3,2,90,0,0,0,3,0,0,0,0,0,3,0,19,22.2,10.0,0.0,3.2,45,27672,108204,40170,12498
214,3,11,0,False,2020-09-12 16:30:00,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,87393,0,0
