fixture_id,opponent_team_id,total_points,was_home,kickoff_time,team_h_score,team_a_score,gameweek_id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,player_price,transfers_balance,selected,transfers_in,transfers_out,team_id,opponent_strength,opponent_team_name,player_id,web_name,position_id,player_price
226,6,0,True,2020-01-18 17:30:00,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-202,6118,23,225,6,4,CHE,260,Muto,4,5.1
222,2,0,True,2020-01-18 15:00:00,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,1461,1463376,27123,25662,2,2,AVL,48,Button,1,3.9
230,8,0,True,2020-01-18 15:00:00,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,-15,5249,31,46,8,3,EVE,385,Arnautovic,4,7.0
221,1,3,False,2020-01-18 15:00:00,1,1,23,90,0,0,0,1,0,0,0,0,0,3,0,14,22.4,0.0,0.0,2.2,49,55428,770739,80278,24850,1,4,ARS,471,Henderson,1,5.2
230,8,0,True,2020-01-18 15:00:00,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,3210,39093,6024,2814,8,3,EVE,382,Balbuena,2,4.3
229,17,0,True,2020-01-18 12:30:00,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-1141,38360,2816,3957,17,4,TOT,354,Kabasele,2,4.3
223,9,0,True,2020-01-19 14:00:00,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-52,8195,86,138,9,3,LEI,88,Long,2,4.3
222,2,3,True,2020-01-18 15:00:00,1,1,23,90,0,0,0,1,0,0,0,0,0,0,1,19,28.0,16.7,4.0,4.9,43,912,8823,1383,471,2,2,AVL,39,Bernardo,2,4.3
226,6,0,True,2020-01-18 17:30:00,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-219,8873,56,275,6,4,CHE,482,Colback,3,4.3
229,18,3,False,2020-01-18 12:30:00,0,0,23,79,0,0,1,0,0,0,0,0,0,0,0,13,14.0,4.3,0.0,1.8,73,1134,19501,1552,418,18,3,WAT,523,Lo Celso,3,7.3
226,6,1,True,2020-01-18 17:30:00,1,0,23,11,0,0,0,0,0,0,0,0,0,0,0,3,1.2,0.0,0.0,0.1,46,-11676,158700,6211,17887,6,4,CHE,498,Willems,2,4.3
227,14,0,False,2020-01-18 15:00:00,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-40,2057,10,50,14,2,NOR,492,Danjuma,3,5.8
222,2,0,True,2020-01-18 15:00:00,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-22,4038,41,63,2,2,AVL,40,Balogun,2,4.3
222,2,2,True,2020-01-18 15:00:00,1,1,23,90,0,0,0,1,0,0,0,0,0,2,0,14,17.4,0.0,0.0,1.7,49,67617,1354628,94836,27219,2,2,AVL,47,Ryan,1,4.7
223,9,0,True,2020-01-19 14:00:00,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-365,3353,31,396,9,3,LEI,98,Brady,3,5.5
223,9,2,True,2020-01-19 14:00:00,2,1,23,90,0,0,0,1,0,0,0,0,0,0,0,14,11.6,1.6,0.0,1.3,43,-1074,15289,340,1414,9,3,LEI,86,Bardsley,2,4.4
222,4,0,False,2020-01-18 15:00:00,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-22382,230283,56,22438,4,2,BHA,31,McGinn,3,5.2
226,13,0,False,2020-01-18 17:30:00,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-10747,138744,2263,13010,13,3,NEW,459,Zouma,2,4.7
227,14,2,False,2020-01-18 15:00:00,1,0,23,90,0,0,0,1,0,0,0,0,0,0,0,4,8.4,0.9,1.0,1.0,50,-102,10346,420,522,14,2,NOR,476,Billing,3,4.9
221,15,0,True,2020-01-18 15:00:00,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-2096,47786,604,2700,15,3,SHU,20,Elneny,3,4.2
226,13,2,False,2020-01-18 17:30:00,1,0,23,90,0,0,0,1,0,0,0,0,0,0,0,13,13.0,3.1,34.0,5.0,60,796,23899,2201,1405,13,3,NEW,104,Rüdiger,2,5.9
229,17,2,True,2020-01-18 12:30:00,0,0,23,90,0,0,1,0,0,0,0,0,0,0,0,12,24.0,15.8,47.0,8.7,61,-1389,203168,21005,22394,17,4,TOT,363,Deulofeu,4,6.1
222,4,2,False,2020-01-18 15:00:00,1,1,23,66,0,0,0,1,0,0,0,0,0,0,0,4,2.0,11.8,2.0,1.6,52,-2305,86501,1946,4251,4,2,BHA,465,Trézéguet,3,5.2
226,6,1,True,2020-01-18 17:30:00,1,0,23,5,0,0,0,0,0,0,0,0,0,0,0,3,0.2,3.1,0.0,0.3,45,-421,15118,894,1315,6,4,CHE,540,Matthew Longstaff,3,4.5
227,14,0,False,2020-01-18 15:00:00,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-84,5569,9,93,14,2,NOR,60,Daniels,2,4.2
221,15,0,True,2020-01-18 15:00:00,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-15125,438945,6113,21238,15,3,SHU,21,Guendouzi,3,4.1
229,17,0,True,2020-01-18 12:30:00,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-12958,45150,190,13148,17,4,TOT,357,Kiko Femenía,2,4.2
226,6,1,True,2020-01-18 17:30:00,1,0,23,19,0,0,0,0,0,0,0,0,0,0,0,5,4.4,0.4,0.0,0.5,50,173,20586,712,539,6,4,CHE,270,Longstaff,3,5.0
229,17,2,True,2020-01-18 12:30:00,0,0,23,90,0,0,1,0,0,0,0,1,0,0,0,5,16.6,3.0,13.0,3.3,48,597,22464,1733,1136,17,4,TOT,373,Capoue,3,4.8
222,4,0,False,2020-01-18 15:00:00,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-1849,70497,1524,3373,4,2,BHA,22,El Mohamady,2,4.1
222,4,0,False,2020-01-18 15:00:00,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-20,4301,89,109,4,2,BHA,23,Chester,2,4.2
222,2,1,True,2020-01-18 15:00:00,1,1,23,90,0,0,0,1,0,0,0,1,0,0,0,9,15.8,10.3,9.0,3.5,44,7493,57943,12895,5402,2,2,AVL,493,Webster,2,4.4
227,14,2,False,2020-01-18 15:00:00,1,0,23,90,0,0,0,1,0,0,0,0,0,0,0,16,21.8,0.5,51.0,7.3,48,-2366,471078,7482,9848,14,2,NOR,59,Aké,2,4.8
227,14,2,False,2020-01-18 15:00:00,1,0,23,77,0,0,0,1,0,0,0,0,0,0,0,8,9.6,0.9,0.0,1.1,48,-92,9779,308,400,14,2,NOR,82,Lerma,3,4.8
221,15,2,True,2020-01-18 15:00:00,1,1,23,90,0,0,0,1,0,0,0,0,0,0,0,13,14.6,6.7,7.0,2.8,47,-5558,88896,1168,6726,15,3,SHU,19,Torreira,3,4.7
227,14,0,False,2020-01-18 15:00:00,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-5623,54399,9,5632,14,2,NOR,61,Mepham,2,4.3
222,2,2,True,2020-01-18 15:00:00,1,1,23,80,0,0,0,1,0,0,0,0,0,0,0,1,3.0,5.7,7.0,1.6,48,-4076,43974,4102,8178,2,2,AVL,516,Mooy,3,4.7
229,18,0,False,2020-01-18 12:30:00,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-4,1026,20,24,18,3,WAT,351,Amos,3,4.4
227,14,2,False,2020-01-18 15:00:00,1,0,23,85,0,0,0,1,0,0,0,0,0,0,0,-2,9.4,0.8,17.0,2.7,49,-637,8249,955,1592,14,2,NOR,81,Gosling,3,4.8
227,14,1,False,2020-01-18 15:00:00,1,0,23,90,0,0,0,1,0,0,0,1,0,0,0,13,21.6,5.6,4.0,3.1,43,-377,31138,697,1074,14,2,NOR,63,Adam Smith,2,4.3
230,19,0,False,2020-01-18 15:00:00,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,56,-1978,67668,20,1998,19,2,WHU,17,Iwobi,3,5.6
226,6,3,True,2020-01-18 17:30:00,1,0,23,84,0,0,1,0,0,0,0,0,0,0,0,20,25.2,35.4,7.0,6.8,50,-17199,73345,1444,18643,6,4,CHE,269,Shelvey,3,4.9
226,6,0,True,2020-01-18 17:30:00,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-231,3137,66,297,6,4,CHE,554,Gayle,4,5.0
227,14,1,False,2020-01-18 15:00:00,1,0,23,56,0,0,0,0,0,0,0,0,0,0,0,14,18.8,10.7,6.0,3.6,44,118,2651,323,205,14,2,NOR,62,Francis,2,4.3
227,3,8,True,2020-01-18 15:00:00,1,0,23,90,0,0,1,0,0,0,0,0,0,0,2,28,14.0,17.1,0.0,3.1,44,-55,8555,209,264,3,2,BOU,454,Byram,2,4.3
230,8,0,True,2020-01-18 15:00:00,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-8649,33886,63,8712,8,3,EVE,380,Fredericks,2,4.4
221,15,1,True,2020-01-18 15:00:00,1,1,23,90,0,0,0,1,0,0,0,1,0,0,0,12,20.0,7.5,2.0,3.0,51,1212,46222,2061,849,15,3,SHU,18,Xhaka,3,5.1
226,13,2,False,2020-01-18 17:30:00,1,0,23,90,0,0,0,1,0,0,0,0,0,0,0,17,15.0,15.6,29.0,6.0,58,37618,417762,45974,8356,13,3,NEW,105,Azpilicueta,2,6.1
229,18,0,False,2020-01-18 12:30:00,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-177,5833,255,432,18,3,WAT,524,Sessegnon,3,5.4
226,13,2,False,2020-01-18 17:30:00,1,0,23,79,0,0,1,0,0,0,0,0,0,0,0,-4,0.0,1.8,52.0,4.7,79,89453,2567115,210886,121433,13,3,NEW,460,Abraham,4,7.3
229,17,3,True,2020-01-18 12:30:00,0,0,23,78,0,0,1,0,0,0,0,0,0,0,0,9,9.4,25.8,3.0,3.8,44,1107,17167,1978,871,17,4,TOT,374,Chalobah,3,4.4
227,14,-2,False,2020-01-18 15:00:00,1,0,23,30,0,0,0,1,0,0,0,0,1,0,0,-8,0.0,0.0,0.0,0.0,50,-309,19037,796,1105,14,2,NOR,58,Steve Cook,2,5.0
230,8,0,True,2020-01-18 15:00:00,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,8175,359304,20835,12660,8,3,EVE,383,Reid,2,3.9
223,9,4,True,2020-01-19 14:00:00,2,1,23,90,0,1,0,1,0,0,0,1,0,0,0,14,12.2,0.8,39.0,5.2,50,-2819,58344,673,3492,9,3,LEI,83,Mee,2,4.9
221,15,0,True,2020-01-18 15:00:00,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-216,13171,163,379,15,3,SHU,490,Willock,3,4.7
223,9,0,True,2020-01-19 14:00:00,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-403,30384,1284,1687,9,3,LEI,85,Lowton,2,4.2
226,6,7,True,2020-01-18 17:30:00,1,0,23,90,1,0,1,0,0,0,0,1,0,0,0,22,36.0,1.4,20.0,5.7,43,13979,273828,27406,13427,6,4,CHE,271,Hayden,3,4.4
222,2,0,True,2020-01-18 15:00:00,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-85,13106,243,328,2,2,AVL,55,March,3,4.6
222,4,0,False,2020-01-18 15:00:00,1,1,23,4,0,0,0,0,0,0,0,1,0,0,0,1,2.2,14.2,0.0,1.6,57,-768,12610,251,1019,4,2,BHA,28,Hourihane,3,5.7
226,6,6,True,2020-01-18 17:30:00,1,0,23,70,0,0,1,0,0,0,0,0,0,0,0,24,10.4,0.8,2.0,1.3,43,-87,4824,27,114,6,4,CHE,519,Krafth,2,4.3
222,4,0,False,2020-01-18 15:00:00,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1846,35895,144,1990,4,2,BHA,455,Engels,2,4.3
222,4,0,False,2020-01-18 15:00:00,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,580,19857,2655,2075,4,2,BHA,27,Nyland,1,4.3
229,17,0,True,2020-01-18 12:30:00,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-195,7624,12,207,17,4,TOT,371,Cleverley,3,4.8
222,2,2,True,2020-01-18 15:00:00,1,1,23,90,0,0,0,1,0,0,0,0,0,0,0,13,10.4,4.4,2.0,1.7,48,49,25391,898,849,2,2,AVL,54,Pröpper,3,4.8
222,4,10,False,2020-01-18 15:00:00,1,1,23,90,1,0,0,1,0,0,0,0,0,0,3,27,33.4,18.5,31.0,8.3,65,86659,1450069,171361,84702,4,2,BHA,29,Grealish,3,5.9
223,5,5,False,2020-01-19 14:00:00,2,1,23,73,0,1,0,1,0,0,0,0,0,0,0,25,33.0,15.1,19.0,6.7,53,1155,5698,1483,328,5,3,BUR,517,Praet,3,5.2
229,17,0,True,2020-01-18 12:30:00,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,18,14572,264,246,17,4,TOT,513,Gomes,1,4.3
222,2,0,True,2020-01-18 15:00:00,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,6,1289,80,74,2,2,AVL,53,Bissouma,3,5.0
222,4,2,False,2020-01-18 15:00:00,1,1,23,90,0,0,0,1,0,0,0,0,0,0,0,4,3.6,6.8,8.0,1.8,55,1693,72906,7523,5830,4,2,BHA,30,El Ghazi,3,5.2
223,9,0,True,2020-01-19 14:00:00,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,1,260,6,5,9,3,LEI,99,Defour,3,5.5
223,9,2,True,2020-01-19 14:00:00,2,1,23,90,0,0,0,1,0,0,0,0,0,0,0,3,5.8,1.9,0.0,0.8,54,-164,7822,146,310,9,3,LEI,100,Hendrick,3,5.4
222,4,0,False,2020-01-18 15:00:00,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-68,6789,61,129,4,2,BHA,474,Kalinic,1,4.2
221,15,2,True,2020-01-18 15:00:00,1,1,23,90,0,0,0,1,0,0,0,0,0,0,0,9,14.8,29.1,47.0,9.1,91,-1792,179568,9495,11287,15,3,SHU,488,Pépé,3,8.9
222,4,0,False,2020-01-18 15:00:00,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-273,16896,216,489,4,2,BHA,24,Taylor,2,4.2
226,6,0,True,2020-01-18 17:30:00,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-573,8411,362,935,6,4,CHE,520,Carroll,4,5.4
223,9,2,True,2020-01-19 14:00:00,2,1,23,90,0,0,0,1,0,0,0,0,0,0,0,12,19.6,11.5,0.0,3.1,49,-241,12400,101,342,9,3,LEI,102,Cork,3,4.9
222,2,0,True,2020-01-18 15:00:00,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2679,15742,26,2705,2,2,AVL,475,Burn,2,4.5
226,6,6,True,2020-01-18 17:30:00,1,0,23,90,0,0,1,0,0,0,0,0,0,0,0,23,22.8,0.3,2.0,2.5,42,-395,168488,4361,4756,6,4,CHE,258,Lascelles,2,4.2
222,4,2,False,2020-01-18 15:00:00,1,1,23,90,0,0,0,1,0,0,0,0,0,0,0,16,22.0,0.9,0.0,2.3,44,20,4837,172,152,4,2,BHA,25,Hause,2,4.4
229,18,0,False,2020-01-18 12:30:00,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,3165,40027,5214,2049,18,3,WAT,352,Skipp,3,4.2
229,17,0,True,2020-01-18 12:30:00,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-9,1396,13,22,17,4,TOT,372,Sema,3,4.7
222,2,2,True,2020-01-18 15:00:00,1,1,23,90,0,0,0,1,0,0,0,0,0,0,0,17,18.6,13.0,8.0,4.0,44,-3328,149989,2963,6291,2,2,AVL,57,Stephens,3,4.4
221,15,0,True,2020-01-18 15:00:00,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-6361,55447,38,6399,15,3,SHU,467,Chambers,2,4.3
229,17,0,True,2020-01-18 12:30:00,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,56,-69,26548,581,650,17,4,TOT,364,Gray,4,5.5
222,4,0,False,2020-01-18 15:00:00,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-286,6345,34,320,4,2,BHA,26,Kodjia,4,5.4
223,9,2,True,2020-01-19 14:00:00,2,1,23,90,0,0,0,1,0,0,0,0,0,0,0,13,26.6,0.4,2.0,2.9,51,-31096,259941,2704,33800,9,3,LEI,84,Tarkowski,2,5.5
223,9,9,True,2020-01-19 14:00:00,2,1,23,90,1,0,0,1,0,0,0,0,0,0,2,36,41.8,2.3,17.0,6.1,54,-503,26644,1290,1793,9,3,LEI,101,Westwood,3,5.5
222,2,0,True,2020-01-18 15:00:00,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-1057,14725,215,1272,2,2,AVL,56,Kayal,3,4.2
226,13,0,False,2020-01-18 17:30:00,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-4840,152960,138,4978,13,3,NEW,103,Alonso,2,6.1
226,6,0,True,2020-01-18 17:30:00,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-57,8578,47,104,6,4,CHE,263,Darlow,1,4.3
230,19,3,False,2020-01-18 15:00:00,1,1,23,90,0,0,0,1,0,0,0,0,0,4,0,16,28.4,0.0,0.0,2.8,53,10187,537866,21444,11257,19,2,WHU,148,Pickford,1,5.2
228,16,13,False,2020-01-18 15:00:00,2,3,23,90,2,0,0,2,0,0,0,0,0,0,3,50,72.4,6.9,80.0,15.9,75,-184908,1222845,43596,228504,16,3,SOU,409,Jiménez,4,8.0
221,15,0,True,2020-01-18 15:00:00,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-23,355,51,74,15,3,SHU,585,John-Jules,4,4.4
230,8,0,True,2020-01-18 15:00:00,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,16961,140483,24905,7944,8,3,EVE,553,Martin,1,3.9
228,16,2,False,2020-01-18 15:00:00,2,3,23,90,0,0,0,2,0,0,0,0,0,3,0,15,23.2,0.0,0.0,2.3,52,-34992,731632,5199,40191,16,3,SOU,411,Patrício,1,5.3
226,13,0,False,2020-01-18 17:30:00,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-46067,220101,3269,49336,13,3,NEW,529,Tomori,2,4.2
223,5,0,False,2020-01-19 14:00:00,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-45,6504,41,86,5,3,BUR,169,Jakupovic,1,4.2
224,10,1,False,2020-01-19 16:30:00,2,0,23,16,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.7,2.0,0.3,43,33969,903731,83385,49416,10,5,LIV,234,Greenwood,4,4.8
226,13,0,False,2020-01-18 17:30:00,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-46,5118,733,779,13,3,NEW,586,Lamptey,2,4.1
229,18,0,False,2020-01-18 12:30:00,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-515,66805,888,1403,18,3,WAT,333,Sánchez,2,5.3
223,5,2,False,2020-01-19 14:00:00,2,1,23,90,0,0,0,2,0,0,0,0,0,3,0,14,24.0,0.0,0.0,2.4,54,20214,1189621,50705,30491,5,3,BUR,168,Schmeichel,1,5.5
224,10,1,False,2020-01-19 16:30:00,2,0,23,90,0,0,0,2,0,0,0,1,0,3,0,11,16.8,0.0,0.0,1.7,54,-17134,862696,3851,20985,10,5,LIV,235,de Gea,1,5.3
228,20,0,True,2020-01-18 15:00:00,2,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,4890,124811,9369,4479,20,4,WOL,311,Ramsay,2,3.9
223,5,1,False,2020-01-19 14:00:00,2,1,23,16,0,0,0,1,0,0,0,0,0,0,0,9,5.4,26.1,10.0,4.2,57,-1379,26414,1804,3183,5,3,BUR,167,Iheanacho,4,5.7
224,10,0,False,2020-01-19 16:30:00,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-106,13031,79,185,10,5,LIV,236,Romero,1,4.6
228,16,0,False,2020-01-18 15:00:00,2,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,61,-17803,196606,129,17932,16,3,SOU,410,Jota,4,6.0
224,10,0,False,2020-01-19 16:30:00,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-47,7414,27,74,10,5,LIV,237,Grant,1,4.7
227,3,1,True,2020-01-18 15:00:00,1,0,23,5,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.3,0.0,0.1,53,-67,4159,23,90,3,2,BOU,434,Drmic,4,5.3
223,5,0,False,2020-01-19 14:00:00,2,1,23,90,0,0,0,2,0,0,1,0,0,0,0,-4,13.2,1.3,42.0,5.7,101,70370,3734531,171743,101373,5,3,BUR,166,Vardy,4,9.7
227,3,0,True,2020-01-18 15:00:00,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-503,4958,24,527,3,2,BOU,552,Famewo,2,3.9
228,16,0,False,2020-01-18 15:00:00,2,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,320,1781,501,181,16,3,SOU,587,Buur,2,4.0
230,8,0,True,2020-01-18 15:00:00,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,66,-6682,221048,7673,14355,8,3,EVE,390,Felipe Anderson,3,6.6
224,10,0,False,2020-01-19 16:30:00,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,84,-9402,217287,55,9457,10,5,LIV,238,Pogba,3,8.3
223,5,0,False,2020-01-19 14:00:00,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-2017,45791,323,2340,5,3,BUR,165,Morgan,2,4.1
229,18,0,False,2020-01-18 12:30:00,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-34,9780,36,70,18,3,WAT,334,Trippier,2,5.5
224,10,2,False,2020-01-19 16:30:00,2,0,23,90,0,0,0,2,0,0,0,0,0,0,0,0,5.8,6.1,16.0,2.8,79,-57349,921077,74613,131962,10,5,LIV,239,Martial,3,8.5
228,16,7,False,2020-01-18 15:00:00,2,3,23,85,1,0,0,2,0,0,0,0,0,0,0,26,36.2,19.4,18.0,7.4,50,1273,9110,2480,1207,16,3,SOU,528,Neto,3,4.9
224,10,0,False,2020-01-19 16:30:00,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,91,-450407,1732192,76995,527402,10,5,LIV,233,Rashford,4,8.9
223,5,0,False,2020-01-19 14:00:00,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-112,12063,45,157,5,3,BUR,170,Ward,1,4.2
223,5,0,False,2020-01-19 14:00:00,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-113,7335,60,173,5,3,BUR,433,Justin,2,4.7
229,18,0,False,2020-01-18 12:30:00,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-3,1515,61,64,18,3,WAT,555,Vorm,1,4.2
225,11,0,False,2020-01-18 15:00:00,2,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,1531,31116,3058,1527,11,5,MCI,556,Henderson,1,4.0
230,8,2,True,2020-01-18 15:00:00,1,1,23,90,0,0,0,1,0,0,0,0,0,0,0,17,9.6,2.9,2.0,1.5,47,5806,112156,10777,4971,8,3,EVE,395,Rice,3,4.7
224,10,0,False,2020-01-19 16:30:00,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-9,2320,20,29,10,5,LIV,228,Bailly,2,4.7
225,11,0,False,2020-01-18 15:00:00,2,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-14,790,104,118,11,5,MCI,581,Daly,4,4.5
228,20,2,True,2020-01-18 15:00:00,2,3,23,90,0,0,0,3,0,0,0,0,0,0,0,4,1.8,1.9,22.0,2.6,69,495038,2055116,527509,32471,20,4,WOL,313,Ings,4,7.6
223,5,0,False,2020-01-19 14:00:00,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-158,18825,383,541,5,3,BUR,175,Gray,3,5.0
222,2,2,True,2020-01-18 15:00:00,1,1,23,67,0,0,1,0,0,0,0,0,0,0,0,4,0.0,10.4,28.0,3.8,44,-7853,95188,3596,11449,2,2,AVL,534,Connolly,4,4.2
230,19,1,False,2020-01-18 15:00:00,1,1,23,33,0,0,0,0,0,0,0,0,0,0,0,7,8.2,3.7,0.0,1.2,54,17113,173809,31089,13976,19,2,WHU,511,Sidibé,2,5.0
224,10,1,False,2020-01-19 16:30:00,2,0,23,3,0,0,0,1,0,0,0,0,0,0,0,1,2.4,1.0,2.0,0.5,49,-40,5817,32,72,10,5,LIV,229,Dalot,2,4.9
222,2,4,True,2020-01-18 15:00:00,1,1,23,90,0,1,0,1,0,0,0,1,0,0,0,9,18.0,13.0,65.0,9.6,59,19314,182337,43029,23715,2,2,AVL,502,Maupay,4,5.7
223,5,0,False,2020-01-19 14:00:00,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-161,11688,122,283,5,3,BUR,174,Albrighton,3,5.1
228,16,0,False,2020-01-18 15:00:00,2,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-245,28658,164,409,16,3,SOU,412,Ruddy,1,4.2
